lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
earn,earned,"And baseball also has math in the batting averages and earned runs allowed averages, which i enjoy comparing.",25689,6,10,"('And', 'baseball', 'also', 'has', 'math', 'in', 'the', 'batting', 'averages', 'and', 'earned', 'runs', 'allowed', 'averages', ',', 'which', 'i', 'enjoy', 'comparing', '.')"
earn,earned,I earned that title fair and square and i take pride in it.,23795,47,1,"('I', 'earned', 'that', 'title', 'fair', 'and', 'square', 'and', 'i', 'take', 'pride', 'in', 'it', '.')"
earn,earned,I came back to work after a long absence that ultimately earned me a written warning from my supervisor.,23021,14,11,"('I', 'came', 'back', 'to', 'work', 'after', 'a', 'long', 'absence', 'that', 'ultimately', 'earned', 'me', 'a', 'written', 'warning', 'from', 'my', 'supervisor', '.')"
earn,earns,"Whatever he did, he did it wrong and earns her anger and heartbreak.",8381,3,9,"('Whatever', 'he', 'did', ',', 'he', 'did', 'it', 'wrong', 'and', 'earns', 'her', 'anger', 'and', 'heartbreak', '.')"
earn,earned,"Granted, it would only be $9,000 for two degrees earned at asu, but freak...who wants to pay bills?",39131,7,11,"('Granted', ',', 'it', 'would', 'only', 'be', '$', '9,000', 'for', 'two', 'degrees', 'earned', 'at', 'asu', ',', 'but', 'freak', '...', 'who', 'wants', 'to', 'pay', 'bills', '?')"
earn,earn,and here i am... played my neopets and wheee did i earn lots of money today..,4751,7,12,"('and', 'here', 'i', 'am', '...', 'played', 'my', 'neopets', 'and', 'wheee', 'did', 'i', 'earn', 'lots', 'of', 'money', 'today', '..')"
earn,earn,As tragic as today's event is i still want to pursue my dream of soloing and then earn my pilot certificate.,33633,13,18,"('As', 'tragic', 'as', 'today', ""'s"", 'event', 'is', 'i', 'still', 'want', 'to', 'pursue', 'my', 'dream', 'of', 'soloing', 'and', 'then', 'earn', 'my', 'pilot', 'certificate', '.')"
earn,earn,"Now my heart's desire is to know you more, to be found in you, and be known as yours, to possess by faith, what i oculd not earn, all surpassing gift of righteousness.",34690,28,32,"('Now', 'my', 'heart', ""'s"", 'desire', 'is', 'to', 'know', 'you', 'more', ',', 'to', 'be', 'found', 'in', 'you', ',', 'and', 'be', 'known', 'as', 'yours', ',', 'to', 'possess', 'by', 'faith', ',', 'what', 'i', 'oculd', 'not', 'earn', ',', 'all', 'surpassing', 'gift', 'of', 'righteousness', '.')"
earn,earn,"This whole process took about 3 months, in which i was unable to earn any money and a basically play the waiting game.",15940,16,14,"('This', 'whole', 'process', 'took', 'about', '3', 'months', ',', 'in', 'which', 'i', 'was', 'unable', 'to', 'earn', 'any', 'money', 'and', 'a', 'basically', 'play', 'the', 'waiting', 'game', '.')"
earn,earn,"Alex doesn't really like this system because if he doesn't earn his points for the day, then he doesn't get to go anywhere to hang out with friends or he can't have people over.",35962,6,12,"('Alex', 'does', ""n't"", 'really', 'like', 'this', 'system', 'because', 'if', 'he', 'does', ""n't"", 'earn', 'his', 'points', 'for', 'the', 'day', ',', 'then', 'he', 'does', ""n't"", 'get', 'to', 'go', 'anywhere', 'to', 'hang', 'out', 'with', 'friends', 'or', 'he', 'ca', ""n't"", 'have', 'people', 'over', '.')"
earn,earned,I'm fed up with liberals badmouthing bush - granted   we gave clinton a firm tongue lashing ever chance we   got - but he actually earned it.,33231,0,27,"('I', ""'m"", 'fed', 'up', 'with', 'liberals', 'badmouthing', 'bush', '-', 'granted', '  ', 'we', 'gave', 'clinton', 'a', 'firm', 'tongue', 'lashing', 'ever', 'chance', 'we', '  ', 'got', '-', 'but', 'he', 'actually', 'earned', 'it', '.')"
earn,earn,At first he would tell me we had to earn first.,35357,14,9,"('At', 'first', 'he', 'would', 'tell', 'me', 'we', 'had', 'to', 'earn', 'first', '.')"
earn,earn,I can earn up to $400 on a  saturday night: up to half my weekly income in 12 hours.,30637,5,2,"('I', 'can', 'earn', 'up', 'to', '$', '400', 'on', 'a', ' ', 'saturday', 'night', ':', 'up', 'to', 'half', 'my', 'weekly', 'income', 'in', '12', 'hours', '.')"
earn,earn,"Khorkina has to realize that even though she is a sentimental favorite in the sport, it's not going to earn her medals.",993,31,21,"('Khorkina', 'has', 'to', 'realize', 'that', 'even', 'though', 'she', 'is', 'a', 'sentimental', 'favorite', 'in', 'the', 'sport', ',', 'it', ""'s"", 'not', 'going', 'to', 'earn', 'her', 'medals', '.')"
earn,earning,"Graduated with that in 1995, but the only way to really get to the fbi at that point was joining the police force and earning my way there.",32955,8,25,"('Graduated', 'with', 'that', 'in', '1995', ',', 'but', 'the', 'only', 'way', 'to', 'really', 'get', 'to', 'the', 'fbi', 'at', 'that', 'point', 'was', 'joining', 'the', 'police', 'force', 'and', 'earning', 'my', 'way', 'there', '.')"
earn,earn,Upon receiving the flyer i transformed into a madwoman stumbling from room to room finding everything which could earn the title 'clutter'.,16706,7,18,"('Upon', 'receiving', 'the', 'flyer', 'i', 'transformed', 'into', 'a', 'madwoman', 'stumbling', 'from', 'room', 'to', 'room', 'finding', 'everything', 'which', 'could', 'earn', 'the', 'title', ""'"", 'clutter', ""'"", '.')"
earn,earning,Is life worth spent earning cash so that you can get that extra luxury?,24723,3,4,"('Is', 'life', 'worth', 'spent', 'earning', 'cash', 'so', 'that', 'you', 'can', 'get', 'that', 'extra', 'luxury', '?')"
earn,earns,"The prime minister's wife, who earns approximately £250,000-per-year as a barrister, is known to be a keen ebay shopper, having previously picked up a winnie the pooh alarm clock for her son leo for 99p.",29673,1,7,"('The', 'prime', 'minister', ""'s"", 'wife', ',', 'who', 'earns', 'approximately', '£', '250,000', '-', 'per', '-', 'year', 'as', 'a', 'barrister', ',', 'is', 'known', 'to', 'be', 'a', 'keen', 'ebay', 'shopper', ',', 'having', 'previously', 'picked', 'up', 'a', 'winnie', 'the', 'pooh', 'alarm', 'clock', 'for', 'her', 'son', 'leo', 'for', '99p', '.')"
earn,earn,"Or you're only going to earn 1.5% on your money for the next twenty years, but hey, i was really just a little jealous that she was having a better time than i was serving her.",11714,17,6,"('Or', 'you', ""'re"", 'only', 'going', 'to', 'earn', '1.5', '%', 'on', 'your', 'money', 'for', 'the', 'next', 'twenty', 'years', ',', 'but', 'hey', ',', 'i', 'was', 'really', 'just', 'a', 'little', 'jealous', 'that', 'she', 'was', 'having', 'a', 'better', 'time', 'than', 'i', 'was', 'serving', 'her', '.')"
earn,earned,"it was quite obvious to me that the lady earned her living as a thick-skinned charlatan, and i walked away not planning to give the meeting a second thought.",24134,21,9,"('it', 'was', 'quite', 'obvious', 'to', 'me', 'that', 'the', 'lady', 'earned', 'her', 'living', 'as', 'a', 'thick', '-', 'skinned', 'charlatan', ',', 'and', 'i', 'walked', 'away', 'not', 'planning', 'to', 'give', 'the', 'meeting', 'a', 'second', 'thought', '.')"
earn,earn,we had to earn it.,8227,1,3,"('we', 'had', 'to', 'earn', 'it', '.')"
earn,earned,"Money can be re-earned and energy regained, heck, even physical scars can be 'fixed' by means of modern day surgery",10473,18,5,"('Money', 'can', 'be', 're', '-', 'earned', 'and', 'energy', 'regained', ',', 'heck', ',', 'even', 'physical', 'scars', 'can', 'be', ""'"", 'fixed', ""'"", 'by', 'means', 'of', 'modern', 'day', 'surgery')"
earn,earned,Doesn't that diminish the value of the people who earned their doctorates?,34800,26,10,"('Does', ""n't"", 'that', 'diminish', 'the', 'value', 'of', 'the', 'people', 'who', 'earned', 'their', 'doctorates', '?')"
earn,earn,For years internet companies were competing fiercely against each other to earn the coveted home page slot on personal pc.,38025,0,11,"('For', 'years', 'internet', 'companies', 'were', 'competing', 'fiercely', 'against', 'each', 'other', 'to', 'earn', 'the', 'coveted', 'home', 'page', 'slot', 'on', 'personal', 'pc', '.')"
earn,earn,How did i earn all this vast wealth?,34788,2,3,"('How', 'did', 'i', 'earn', 'all', 'this', 'vast', 'wealth', '?')"
earn,earn,He is going to help me work on wiring harnesses (what i do for work) so i can earn a whole bunch of money by the end of the summer.,35959,1,20,"('He', 'is', 'going', 'to', 'help', 'me', 'work', 'on', 'wiring', 'harnesses', '(', 'what', 'i', 'do', 'for', 'work', ')', 'so', 'i', 'can', 'earn', 'a', 'whole', 'bunch', 'of', 'money', 'by', 'the', 'end', 'of', 'the', 'summer', '.')"
earn,earning,"The 150,000 soldiers in iraq are not earning $7.4 million per year each.",34914,10,7,"('The', '150,000', 'soldiers', 'in', 'iraq', 'are', 'not', 'earning', '$', '7.4', 'million', 'per', 'year', 'each', '.')"
earn,earned,"A whirlwind of a day ended at 3am last night and after a long day of the au bon pain, studio, chinese food, fixing my fonts, more studio, pluck u, saintface, many drinks, soical time with the ladies of internationalpoontang.com, a near barfight, a guy in a thong (yes he was the near barfight), a very public threesome (yes this involved the guy in the thong), and some pizza, i feel we all earned the right to sleep in this morning...",8756,0,91,"('A', 'whirlwind', 'of', 'a', 'day', 'ended', 'at', '3', 'am', 'last', 'night', 'and', 'after', 'a', 'long', 'day', 'of', 'the', 'au', 'bon', 'pain', ',', 'studio', ',', 'chinese', 'food', ',', 'fixing', 'my', 'fonts', ',', 'more', 'studio', ',', 'pluck', 'u', ',', 'saintface', ',', 'many', 'drinks', ',', 'soical', 'time', 'with', 'the', 'ladies', 'of', 'internationalpoontang.com', ',', 'a', 'near', 'barfight', ',', 'a', 'guy', 'in', 'a', 'thong', '(', 'yes', 'he', 'was', 'the', 'near', 'barfight', ')', ',', 'a', 'very', 'public', 'threesome', '(', 'yes', 'this', 'involved', 'the', 'guy', 'in', 'the', 'thong', ')', ',', 'and', 'some', 'pizza', ',', 'i', 'feel', 'we', 'all', 'earned', 'the', 'right', 'to', 'sleep', 'in', 'this', 'morning', '...')"
earn,earn,"This would be like the 5th year at esade, but it is generally longer than 1 year, and you can earn a master's degree, or a doctorate if you study longer.",10718,13,22,"('This', 'would', 'be', 'like', 'the', '5th', 'year', 'at', 'esade', ',', 'but', 'it', 'is', 'generally', 'longer', 'than', '1', 'year', ',', 'and', 'you', 'can', 'earn', 'a', 'master', ""'s"", 'degree', ',', 'or', 'a', 'doctorate', 'if', 'you', 'study', 'longer', '.')"
earn,earned,"Mr. sharpton has earned my respect, and my admiration.",16865,16,3,"('Mr.', 'sharpton', 'has', 'earned', 'my', 'respect', ',', 'and', 'my', 'admiration', '.')"
earn,earning,"The moon dragon has translucent scales and emits a soft white glow from its body, thus earning its name.",26842,5,17,"('The', 'moon', 'dragon', 'has', 'translucent', 'scales', 'and', 'emits', 'a', 'soft', 'white', 'glow', 'from', 'its', 'body', ',', 'thus', 'earning', 'its', 'name', '.')"
earn,earn,"If i earn it, then it means that it comes with love and it'll take me to heaven.",3744,57,2,"('If', 'i', 'earn', 'it', ',', 'then', 'it', 'means', 'that', 'it', 'comes', 'with', 'love', 'and', 'it', ""'ll"", 'take', 'me', 'to', 'heaven', '.')"
earn,earn,I'll be giving no quarter to the miserly beggars who seek a sweet crumb in my queendom - let them earn it - as my esteemed left ear devil said - let them eat cake.,22259,2,21,"('I', ""'ll"", 'be', 'giving', 'no', 'quarter', 'to', 'the', 'miserly', 'beggars', 'who', 'seek', 'a', 'sweet', 'crumb', 'in', 'my', 'queendom', '-', 'let', 'them', 'earn', 'it', '-', 'as', 'my', 'esteemed', 'left', 'ear', 'devil', 'said', '-', 'let', 'them', 'eat', 'cake', '.')"
earn,earned,"I know that i am young, that i haven't 'earned my stripes' so to speak.",22126,8,12,"('I', 'know', 'that', 'i', 'am', 'young', ',', 'that', 'i', 'have', ""n't"", ""'"", 'earned', 'my', 'stripes', ""'"", 'so', 'to', 'speak', '.')"
earn,earns,Every second friday every one who earns a salary gets paid.,12402,6,6,"('Every', 'second', 'friday', 'every', 'one', 'who', 'earns', 'a', 'salary', 'gets', 'paid', '.')"
earn,earned,Big ups to the great grendali for his hard earned smackdown 2 ladder match victory of the the legend yesterday.,8643,24,9,"('Big', 'ups', 'to', 'the', 'great', 'grendali', 'for', 'his', 'hard', 'earned', 'smackdown', '2', 'ladder', 'match', 'victory', 'of', 'the', 'the', 'legend', 'yesterday', '.')"
earn,earn,"Let me be frank with you, i was handling problems in my other professional life, but leo, at b's direction (earn that producing credit, son!)",8756,3,25,"('Let', 'me', 'be', 'frank', 'with', 'you', ',', 'i', 'was', 'handling', 'problems', 'in', 'my', 'other', 'professional', 'life', ',', 'but', 'leo', ',', 'at', 'b', ""'s"", 'direction', '(', 'earn', 'that', 'producing', 'credit', ',', 'son', '!', ')')"
earn,earned,"oh, and earned ten bucks for babysitting, even though i slept almost the whole time.",9976,21,3,"('oh', ',', 'and', 'earned', 'ten', 'bucks', 'for', 'babysitting', ',', 'even', 'though', 'i', 'slept', 'almost', 'the', 'whole', 'time', '.')"
earn,earns,"Anyway, i tend to judge those i agree with more harshly than those i don't agree with, and michael moore earns more of my criticism than he should.",7884,14,23,"('Anyway', ',', 'i', 'tend', 'to', 'judge', 'those', 'i', 'agree', 'with', 'more', 'harshly', 'than', 'those', 'i', 'do', ""n't"", 'agree', 'with', ',', 'and', 'michael', 'moore', 'earns', 'more', 'of', 'my', 'criticism', 'than', 'he', 'should', '.')"
earn,earn,Just shows you that most of the time we work hard to earn the reputations we get!,12495,7,12,"('Just', 'shows', 'you', 'that', 'most', 'of', 'the', 'time', 'we', 'work', 'hard', 'to', 'earn', 'the', 'reputations', 'we', 'get', '!')"
earn,earn,"Let her earn that spot on my pillow, you know?",31972,36,2,"('Let', 'her', 'earn', 'that', 'spot', 'on', 'my', 'pillow', ',', 'you', 'know', '?')"
earn,earned,"Next was 'made in singapore', some clapped along and we earned cheers.",30256,39,13,"('Next', 'was', ""'"", 'made', 'in', 'singapore', ""'"", ',', 'some', 'clapped', 'along', 'and', 'we', 'earned', 'cheers', '.')"
earn,earn,"I will earn to like it here at rutgers, i just have to find my groove.",24552,23,2,"('I', 'will', 'earn', 'to', 'like', 'it', 'here', 'at', 'rutgers', ',', 'i', 'just', 'have', 'to', 'find', 'my', 'groove', '.')"
earn,earned,"Without going into all the sordid details, let me just say that the judge and state attorney were not impressed with my dead-beat-dad ex-husband (my, he's earned quite a title!)",4118,3,36,"('Without', 'going', 'into', 'all', 'the', 'sordid', 'details', ',', 'let', 'me', 'just', 'say', 'that', 'the', 'judge', 'and', 'state', 'attorney', 'were', 'not', 'impressed', 'with', 'my', 'dead', '-', 'beat', '-', 'dad', 'ex', '-', 'husband', '(', 'my', ',', 'he', ""'s"", 'earned', 'quite', 'a', 'title', '!', ')')"
earn,earn,Sure takes a long time to earn 48 credits.,1404,7,6,"('Sure', 'takes', 'a', 'long', 'time', 'to', 'earn', '48', 'credits', '.')"
earn,earns,"But tell me, what do you buy a girl who has practially everything, earns more than $3k a month and that money is absolutely all to herself?",39167,1,15,"('But', 'tell', 'me', ',', 'what', 'do', 'you', 'buy', 'a', 'girl', 'who', 'has', 'practially', 'everything', ',', 'earns', 'more', 'than', '$', '3k', 'a', 'month', 'and', 'that', 'money', 'is', 'absolutely', 'all', 'to', 'herself', '?')"
earn,earned,"Big points for the flight attendant, and ata airlines has earned my undying respect and future patronage for handling an annoying situation so gracefully.",15447,52,11,"('Big', 'points', 'for', 'the', 'flight', 'attendant', ',', 'and', 'ata', 'airlines', 'has', 'earned', 'my', 'undying', 'respect', 'and', 'future', 'patronage', 'for', 'handling', 'an', 'annoying', 'situation', 'so', 'gracefully', '.')"
earn,earn,"My mother sat me down and said 'i will give you a ride to church and money to tithe until you're old enough to earn your own way, under one condition and one condition only.",12909,3,26,"('My', 'mother', 'sat', 'me', 'down', 'and', 'said', ""'"", 'i', 'will', 'give', 'you', 'a', 'ride', 'to', 'church', 'and', 'money', 'to', 'tithe', 'until', 'you', ""'re"", 'old', 'enough', 'to', 'earn', 'your', 'own', 'way', ',', 'under', 'one', 'condition', 'and', 'one', 'condition', 'only', '.')"
earn,earning,What if you calculated the drug company was earning $100 million per year on that one drug?,34921,13,8,"('What', 'if', 'you', 'calculated', 'the', 'drug', 'company', 'was', 'earning', '$', '100', 'million', 'per', 'year', 'on', 'that', 'one', 'drug', '?')"
earn,earned,Our triumphs earned our seniors' praises.,30256,4,2,"('Our', 'triumphs', 'earned', 'our', 'seniors', ""'"", 'praises', '.')"
earn,earned,"Remember i have been playing this for a few days only, so i still consider myself a newb.(newcomer with very little respect earned from the others)",28304,2,23,"('Remember', 'i', 'have', 'been', 'playing', 'this', 'for', 'a', 'few', 'days', 'only', ',', 'so', 'i', 'still', 'consider', 'myself', 'a', 'newb.(newcomer', 'with', 'very', 'little', 'respect', 'earned', 'from', 'the', 'others', ')')"
earn,earning,Hmmm at least i know now i am earning a bit more than what i used to have which is good.,19631,8,8,"('Hmmm', 'at', 'least', 'i', 'know', 'now', 'i', 'am', 'earning', 'a', 'bit', 'more', 'than', 'what', 'i', 'used', 'to', 'have', 'which', 'is', 'good', '.')"
earn,earn,We would *earn* the helmet.,12759,28,3,"('We', 'would', '*', 'earn', '*', 'the', 'helmet', '.')"
earn,earned,Your hard work and long hours earned you sixth place in colorado at the age of ten.,10825,25,6,"('Your', 'hard', 'work', 'and', 'long', 'hours', 'earned', 'you', 'sixth', 'place', 'in', 'colorado', 'at', 'the', 'age', 'of', 'ten', '.')"
earn,earn,Poverty is so crushing that healthy people on welfare can't go back to work full time to 'earn' their pay checks.,29123,41,19,"('Poverty', 'is', 'so', 'crushing', 'that', 'healthy', 'people', 'on', 'welfare', 'ca', ""n't"", 'go', 'back', 'to', 'work', 'full', 'time', 'to', ""'"", 'earn', ""'"", 'their', 'pay', 'checks', '.')"
earn,earned,I had juz earned.,21887,17,3,"('I', 'had', 'juz', 'earned', '.')"
earn,earned,Jack earned his ph.d. in political science at yale.,32398,1,1,"('Jack', 'earned', 'his', 'ph.d', '.', 'in', 'political', 'science', 'at', 'yale', '.')"
earn,earned,He's earned that drink.,23850,30,2,"('He', ""'s"", 'earned', 'that', 'drink', '.')"
earn,earning,"Others work for a sense of satisfaction, and with the incentive scheme, earning that reward gives you that sense of satisfaction, where you're happy and feel pleased with yourself.",10487,11,14,"('Others', 'work', 'for', 'a', 'sense', 'of', 'satisfaction', ',', 'and', 'with', 'the', 'incentive', 'scheme', ',', 'earning', 'that', 'reward', 'gives', 'you', 'that', 'sense', 'of', 'satisfaction', ',', 'where', 'you', ""'re"", 'happy', 'and', 'feel', 'pleased', 'with', 'yourself', '.')"
earn,earned,And none of these men earned serving their country what paul johnson collected working for lockheed-martin.,8590,23,5,"('And', 'none', 'of', 'these', 'men', 'earned', 'serving', 'their', 'country', 'what', 'paul', 'johnson', 'collected', 'working', 'for', 'lockheed', '-', 'martin', '.')"
earn,earning,"I'm getting paid and he's out of jail, earning more money to give to me.",4160,13,11,"('I', ""'m"", 'getting', 'paid', 'and', 'he', ""'s"", 'out', 'of', 'jail', ',', 'earning', 'more', 'money', 'to', 'give', 'to', 'me', '.')"
earn,earns,"However, in my opinion, that earns my deep-seated respect (and it's not an outburst i'll likely forget for the rest of my life - for this certainly is one of those things we'll tell our grandkids), but not the exalted title of hero.",5879,23,7,"('However', ',', 'in', 'my', 'opinion', ',', 'that', 'earns', 'my', 'deep', '-', 'seated', 'respect', '(', 'and', 'it', ""'s"", 'not', 'an', 'outburst', 'i', ""'ll"", 'likely', 'forget', 'for', 'the', 'rest', 'of', 'my', 'life', '-', 'for', 'this', 'certainly', 'is', 'one', 'of', 'those', 'things', 'we', ""'ll"", 'tell', 'our', 'grandkids', ')', ',', 'but', 'not', 'the', 'exalted', 'title', 'of', 'hero', '.')"
earn,earn,"She not only survived two house fires, the death of her mother at a young age, the loss of twin sibling sisters (who were adopted by other families on the island), a difficult stepmother (because of whom, she and her five siblings went to live in a seperate house where they would await visits from their over-worked father visiting his two families), but then went on to earn a high-school and college education by housecleaning and babysitting for mainlanders.",12794,8,78,"('She', 'not', 'only', 'survived', 'two', 'house', 'fires', ',', 'the', 'death', 'of', 'her', 'mother', 'at', 'a', 'young', 'age', ',', 'the', 'loss', 'of', 'twin', 'sibling', 'sisters', '(', 'who', 'were', 'adopted', 'by', 'other', 'families', 'on', 'the', 'island', ')', ',', 'a', 'difficult', 'stepmother', '(', 'because', 'of', 'whom', ',', 'she', 'and', 'her', 'five', 'siblings', 'went', 'to', 'live', 'in', 'a', 'seperate', 'house', 'where', 'they', 'would', 'await', 'visits', 'from', 'their', 'over', '-', 'worked', 'father', 'visiting', 'his', 'two', 'families', ')', ',', 'but', 'then', 'went', 'on', 'to', 'earn', 'a', 'high', '-', 'school', 'and', 'college', 'education', 'by', 'housecleaning', 'and', 'babysitting', 'for', 'mainlanders', '.')"
earn,earns,"Stoner is warm on #3, so she earns a 'good guess' award.",6652,1,9,"('Stoner', 'is', 'warm', 'on', '#', '3', ',', 'so', 'she', 'earns', 'a', ""'"", 'good', 'guess', ""'"", 'award', '.')"
earn,earned,This earned me a couple extra tomato slices.,12102,21,1,"('This', 'earned', 'me', 'a', 'couple', 'extra', 'tomato', 'slices', '.')"
earn,earns,"One might argue that because a player earns these items or currencies, the player has a vested property right in them.",26208,25,7,"('One', 'might', 'argue', 'that', 'because', 'a', 'player', 'earns', 'these', 'items', 'or', 'currencies', ',', 'the', 'player', 'has', 'a', 'vested', 'property', 'right', 'in', 'them', '.')"
earn,earning,"I just hope that all the new staff doesn't mean that my hours will be cut, because if they are, i will have to find a new job pretty sharpish, i can just about afford to survive on what i'm earning now, provided i don't try and leave home again!",14153,8,45,"('I', 'just', 'hope', 'that', 'all', 'the', 'new', 'staff', 'does', ""n't"", 'mean', 'that', 'my', 'hours', 'will', 'be', 'cut', ',', 'because', 'if', 'they', 'are', ',', 'i', 'will', 'have', 'to', 'find', 'a', 'new', 'job', 'pretty', 'sharpish', ',', 'i', 'can', 'just', 'about', 'afford', 'to', 'survive', 'on', 'what', 'i', ""'m"", 'earning', 'now', ',', 'provided', 'i', 'do', ""n't"", 'try', 'and', 'leave', 'home', 'again', '!')"
earn,earn,It's no wonder democrats weren't interested in liberating afghanistan and iraq from woman-hating islamicist fanatics: they think real oppression of women consists of people calling teresa 'opinionated' right here in the usa.how did teresa 'earn' the right to be opinionated again?,27500,19,42,"('It', ""'s"", 'no', 'wonder', 'democrats', 'were', ""n't"", 'interested', 'in', 'liberating', 'afghanistan', 'and', 'iraq', 'from', 'woman', '-', 'hating', 'islamicist', 'fanatics', ':', 'they', 'think', 'real', 'oppression', 'of', 'women', 'consists', 'of', 'people', 'calling', 'teresa', ""'"", 'opinionated', ""'"", 'right', 'here', 'in', 'the', 'usa.how', 'did', 'teresa', ""'"", 'earn', ""'"", 'the', 'right', 'to', 'be', 'opinionated', 'again', '?')"
earn,earn,I wouldnt be so reluctant to ask my parents for that money if i thought that i would be going to a college that accepted all of the college hours i earn during these two years.,20909,32,32,"('I', 'would', 'nt', 'be', 'so', 'reluctant', 'to', 'ask', 'my', 'parents', 'for', 'that', 'money', 'if', 'i', 'thought', 'that', 'i', 'would', 'be', 'going', 'to', 'a', 'college', 'that', 'accepted', 'all', 'of', 'the', 'college', 'hours', 'i', 'earn', 'during', 'these', 'two', 'years', '.')"
earn,earned,If you don't have much money i wouldn't bother saving all your hard-earned pennies to go along.,27295,49,16,"('If', 'you', 'do', ""n't"", 'have', 'much', 'money', 'i', 'would', ""n't"", 'bother', 'saving', 'all', 'your', 'hard', '-', 'earned', 'pennies', 'to', 'go', 'along', '.')"
earn,earned,"This situation made me appreciate the companies that do care that i'm giving them my hard-earned (and in this case, much needed) money.",29731,5,18,"('This', 'situation', 'made', 'me', 'appreciate', 'the', 'companies', 'that', 'do', 'care', 'that', 'i', ""'m"", 'giving', 'them', 'my', 'hard', '-', 'earned', '(', 'and', 'in', 'this', 'case', ',', 'much', 'needed', ')', 'money', '.')"
earn,earning,"At this point in the article, i'm  totally  stoked to find out what frank thinks is causing so many americans to continue to vote against their own best interests, because, let's remember, they're getting screwed economically and they're  not  getting to stick it to those latte-drinking, veggie-eating, tree-hugging, fag-loving, baby-killing, jesus-hating, graduate-degree-earning blue americans.",29123,24,85,"('At', 'this', 'point', 'in', 'the', 'article', ',', 'i', ""'m"", ' ', 'totally', ' ', 'stoked', 'to', 'find', 'out', 'what', 'frank', 'thinks', 'is', 'causing', 'so', 'many', 'americans', 'to', 'continue', 'to', 'vote', 'against', 'their', 'own', 'best', 'interests', ',', 'because', ',', 'let', ""'s"", 'remember', ',', 'they', ""'re"", 'getting', 'screwed', 'economically', 'and', 'they', ""'re"", ' ', 'not', ' ', 'getting', 'to', 'stick', 'it', 'to', 'those', 'latte', '-', 'drinking', ',', 'veggie', '-', 'eating', ',', 'tree', '-', 'hugging', ',', 'fag', '-', 'loving', ',', 'baby', '-', 'killing', ',', 'jesus', '-', 'hating', ',', 'graduate', '-', 'degree', '-', 'earning', 'blue', 'americans', '.')"
earn,earns,"However, manley earns big points...today he introduced me to  urllink",25208,13,3,"('However', ',', 'manley', 'earns', 'big', 'points', '...', 'today', 'he', 'introduced', 'me', 'to', ' ', 'urllink')"
earn,earned,The earthlings are going to invade and the government is spending our hard earned tax dollars on press releases and denials instead of preparing for the battle to come.',3353,13,13,"('The', 'earthlings', 'are', 'going', 'to', 'invade', 'and', 'the', 'government', 'is', 'spending', 'our', 'hard', 'earned', 'tax', 'dollars', 'on', 'press', 'releases', 'and', 'denials', 'instead', 'of', 'preparing', 'for', 'the', 'battle', 'to', 'come', '.', ""'"")"
earn,earn,"He'd earn your highest respects or worst case scenario, fall for the guy if he does turn out to be the conventional good boy he poses to be...",12897,41,2,"('He', ""'d"", 'earn', 'your', 'highest', 'respects', 'or', 'worst', 'case', 'scenario', ',', 'fall', 'for', 'the', 'guy', 'if', 'he', 'does', 'turn', 'out', 'to', 'be', 'the', 'conventional', 'good', 'boy', 'he', 'poses', 'to', 'be', '...')"
earn,earned,We value jobs that pay you more not less than you earned before.,3629,234,11,"('We', 'value', 'jobs', 'that', 'pay', 'you', 'more', 'not', 'less', 'than', 'you', 'earned', 'before', '.')"
earn,earn,"In maybe like 8 years or so, get a job where i can earn the money i need for whatever i am going to do.",13808,3,14,"('In', 'maybe', 'like', '8', 'years', 'or', 'so', ',', 'get', 'a', 'job', 'where', 'i', 'can', 'earn', 'the', 'money', 'i', 'need', 'for', 'whatever', 'i', 'am', 'going', 'to', 'do', '.')"
earn,earn,"On the other hand, remember when you read in the newspaper about this politician who got away with not paying taxes because he had connections...while you slave away at your desk and work hard to earn your keep, and pay your taxes, and live hand-to-mouth to save?",36090,3,38,"('On', 'the', 'other', 'hand', ',', 'remember', 'when', 'you', 'read', 'in', 'the', 'newspaper', 'about', 'this', 'politician', 'who', 'got', 'away', 'with', 'not', 'paying', 'taxes', 'because', 'he', 'had', 'connections', '...', 'while', 'you', 'slave', 'away', 'at', 'your', 'desk', 'and', 'work', 'hard', 'to', 'earn', 'your', 'keep', ',', 'and', 'pay', 'your', 'taxes', ',', 'and', 'live', 'hand', '-', 'to', '-', 'mouth', 'to', 'save', '?')"
earn,earn,"I just have your basic, normal bills that somehow amounted to more than i earn currently and have been steadily piling up as i juggle them.",29048,12,15,"('I', 'just', 'have', 'your', 'basic', ',', 'normal', 'bills', 'that', 'somehow', 'amounted', 'to', 'more', 'than', 'i', 'earn', 'currently', 'and', 'have', 'been', 'steadily', 'piling', 'up', 'as', 'i', 'juggle', 'them', '.')"
earn,earned,"although he has some of those songs, its because he earned it.",33133,11,11,"('although', 'he', 'has', 'some', 'of', 'those', 'songs', ',', 'its', 'because', 'he', 'earned', 'it', '.')"
earn,earned,"Working, earning money, going through girls, enjoying his freedom and own hard-earned money.",22178,41,16,"('Working', ',', 'earning', 'money', ',', 'going', 'through', 'girls', ',', 'enjoying', 'his', 'freedom', 'and', 'own', 'hard', '-', 'earned', 'money', '.')"
