Word,POS_Tag,Sentence_Count,Token_ID
destructive,ADJ,899,29
power,NOUN,899,30
of,ADP,899,31
Katrina,PROPN,899,32
.,PUNCT,899,33
*,PUNCT,900,0
...,PUNCT,900,1
*,PUNCT,900,2
http://reflectioncafe.blogspot.com/2005/09/unnatural-disasterthe-less...,PUNCT,901,0
Email,NOUN,902,0
:,PUNCT,902,1
n3td3v,NOUN,902,2
<,X,902,3
xploita...@gmail.com,PROPN,902,4
>,PUNCT,902,5
n3td3v,NOUN,903,0
saw,VERB,903,1
this,DET,903,2
story,NOUN,903,3
on,ADP,903,4
BBC,PROPN,903,5
News,PROPN,903,6
Online,PROPN,903,7
and,CCONJ,903,8
thought,VERB,903,9
you,PRON,903,10
should,AUX,903,11
see,VERB,903,12
it,PRON,903,13
.,PUNCT,903,14
**,PUNCT,904,0
Google,PROPN,904,1
defies,VERB,904,2
US,PROPN,904,3
over,ADP,904,4
search,NOUN,904,5
data,NOUN,904,6
**,PUNCT,904,7
Web,NOUN,905,0
giant,NOUN,905,1
Google,PROPN,905,2
is,AUX,905,3
resisting,VERB,905,4
an,DET,905,5
attempt,NOUN,905,6
by,ADP,905,7
the,DET,905,8
US,PROPN,905,9
to,PART,905,10
force,VERB,905,11
it,PRON,905,12
to,PART,905,13
reveal,VERB,905,14
what,PRON,905,15
users,NOUN,905,16
are,AUX,905,17
searching,VERB,905,18
for,ADP,905,19
.,PUNCT,905,20
<,X,906,0
http://news.bbc.co.uk/go/em/fr/-/1/hi/technology/4630694.stm,X,906,1
>,PUNCT,906,2
**,VERB,907,0
BBC,PROPN,907,1
Daily,PROPN,907,2
E-mail,PROPN,907,3
**,PUNCT,907,4
Choose,VERB,908,0
the,DET,908,1
news,NOUN,908,2
and,CCONJ,908,3
sport,NOUN,908,4
headlines,NOUN,908,5
you,PRON,908,6
want,VERB,908,7
-,PUNCT,908,8
when,SCONJ,908,9
you,PRON,908,10
want,VERB,908,11
them,PRON,908,12
",",PUNCT,908,13
all,PRON,908,14
in,ADP,908,15
one,NUM,908,16
daily,ADJ,908,17
e-mail,NOUN,908,18
<,X,909,0
http://www.bbc.co.uk/dailyemail/,PROPN,909,1
>,X,909,2
**,PUNCT,910,0
Disclaimer,PROPN,910,1
**,PUNCT,910,2
The,DET,911,0
BBC,PROPN,911,1
is,AUX,911,2
not,PART,911,3
responsible,ADJ,911,4
for,ADP,911,5
the,DET,911,6
content,NOUN,911,7
of,ADP,911,8
this,DET,911,9
e-mail,NOUN,911,10
",",PUNCT,911,11
and,CCONJ,911,12
anything,PRON,911,13
written,VERB,911,14
in,ADP,911,15
this,DET,911,16
e-mail,NOUN,911,17
does,AUX,911,18
not,PART,911,19
necessarily,ADV,911,20
reflect,VERB,911,21
the,DET,911,22
BBC,PROPN,911,23
's,PART,911,24
views,NOUN,911,25
or,CCONJ,911,26
opinions,NOUN,911,27
.,PUNCT,911,28
Please,INTJ,912,0
note,VERB,912,1
that,SCONJ,912,2
neither,CCONJ,912,3
the,DET,912,4
e-mail,NOUN,912,5
address,NOUN,912,6
nor,CCONJ,912,7
name,NOUN,912,8
of,ADP,912,9
the,DET,912,10
sender,NOUN,912,11
have,AUX,912,12
been,AUX,912,13
verified,VERB,912,14
.,PUNCT,912,15
If,SCONJ,913,0
you,PRON,913,1
do,AUX,913,2
not,PART,913,3
wish,VERB,913,4
to,PART,913,5
receive,VERB,913,6
such,ADJ,913,7
e-mails,NOUN,913,8
in,ADP,913,9
the,DET,913,10
future,NOUN,913,11
or,CCONJ,913,12
want,VERB,913,13
to,PART,913,14
know,VERB,913,15
more,ADJ,913,16
about,ADP,913,17
the,DET,913,18
BBC,PROPN,913,19
's,PART,913,20
Email,PROPN,913,21
a,DET,913,22
Friend,NOUN,913,23
service,NOUN,913,24
",",PUNCT,913,25
please,INTJ,913,26
read,VERB,913,27
our,PRON,913,28
frequently,ADV,913,29
asked,VERB,913,30
questions,NOUN,913,31
.,PUNCT,913,32
http://news.bbc.co.uk/1/hi/help/4162471.stm,PROPN,914,0
[,PUNCT,915,0
http://www.reuters.co.uk/newsPackageArticle.jhtml?type=worldNews&storyID=624569&section=news,X,915,1
],PUNCT,915,2
With,ADP,916,0
protests,NOUN,916,1
going,VERB,916,2
on,ADP,916,3
in,ADP,916,4
the,DET,916,5
Chilean,ADJ,916,6
capital,NOUN,916,7
of,ADP,916,8
Santiago,PROPN,916,9
(,PUNCT,916,10
from,ADP,916,11
the,DET,916,12
economic,ADJ,916,13
summit,NOUN,916,14
),PUNCT,916,15
",",PUNCT,916,16
President,PROPN,916,17
Bush,PROPN,916,18
visited,VERB,916,19
Chinese,ADJ,916,20
President,PROPN,916,21
Hu,PROPN,916,22
Jintao,PROPN,916,23
and,CCONJ,916,24
other,ADJ,916,25
key,ADJ,916,26
allies,NOUN,916,27
in,ADP,916,28
Santiago,PROPN,916,29
.,PUNCT,916,30
The,DET,917,0
talk,NOUN,917,1
of,ADP,917,2
the,DET,917,3
day,NOUN,917,4
besides,SCONJ,917,5
a,DET,917,6
more,ADJ,917,7
level,NOUN,917,8
playing,NOUN,917,9
field,NOUN,917,10
with,ADP,917,11
China,PROPN,917,12
was,AUX,917,13
North,PROPN,917,14
Korea,PROPN,917,15
.,PUNCT,917,16
China,PROPN,918,0
has,AUX,918,1
been,AUX,918,2
a,DET,918,3
great,ADJ,918,4
help,NOUN,918,5
at,ADP,918,6
getting,VERB,918,7
North,PROPN,918,8
Korea,PROPN,918,9
to,ADP,918,10
the,DET,918,11
table,NOUN,918,12
and,CCONJ,918,13
Bush,PROPN,918,14
is,AUX,918,15
hoping,VERB,918,16
that,SCONJ,918,17
with,ADP,918,18
their,PRON,918,19
cooperation,NOUN,918,20
Korea,PROPN,918,21
can,AUX,918,22
become,VERB,918,23
a,DET,918,24
nuclear,ADJ,918,25
free,ADJ,918,26
peninsula,NOUN,918,27
.,PUNCT,918,28
REUTERS,PROPN,919,0
/,PUNCT,919,1
Jason,PROPN,919,2
Reed,PROPN,919,3
U.S.,PROPN,920,0
President,PROPN,920,1
George,PROPN,920,2
W.,PROPN,920,3
Bush,PROPN,920,4
shakes,VERB,920,5
hands,NOUN,920,6
with,ADP,920,7
Chinese,ADJ,920,8
President,PROPN,920,9
Hu,PROPN,920,10
Jintao,PROPN,920,11
in,ADP,920,12
a,DET,920,13
bilateral,ADJ,920,14
meeting,NOUN,920,15
in,ADP,920,16
Santiago,PROPN,920,17
.,PUNCT,920,18
Bush,PROPN,921,0
is,AUX,921,1
in,ADP,921,2
Santiago,PROPN,921,3
for,ADP,921,4
the,DET,921,5
annual,ADJ,921,6
Asia,PROPN,921,7
-,PUNCT,921,8
Pacific,PROPN,921,9
Economic,PROPN,921,10
Cooperation,PROPN,921,11
(,PUNCT,921,12
APEC,PROPN,921,13
),PUNCT,921,14
leaders,NOUN,921,15
meeting,VERB,921,16
.,PUNCT,921,17
Hopefully,ADV,922,0
President,PROPN,922,1
Bush,PROPN,922,2
can,AUX,922,3
accomplish,VERB,922,4
these,DET,922,5
goals,NOUN,922,6
which,PRON,922,7
will,AUX,922,8
not,PART,922,9
only,ADV,922,10
help,VERB,922,11
strengthen,VERB,922,12
our,PRON,922,13
Chinese,ADJ,922,14
allies,NOUN,922,15
",",PUNCT,922,16
but,CCONJ,922,17
will,AUX,922,18
also,ADV,922,19
help,VERB,922,20
fight,VERB,922,21
the,DET,922,22
war,NOUN,922,23
on,ADP,922,24
terror,NOUN,922,25
.,PUNCT,922,26
Selah,PROPN,923,0
!,PUNCT,923,1
--,PUNCT,924,0
Posted,VERB,925,0
by,ADP,925,1
Hidden,PROPN,925,2
Nook,PROPN,925,3
to,ADP,925,4
Hidden,PROPN,925,5
Nook,PROPN,925,6
at,ADP,925,7
11/20/2004,NUM,925,8
03:10:35,NUM,925,9
PM,PROPN,925,10
Email,NOUN,926,0
:,PUNCT,926,1
BlackBayou,PROPN,926,2
<,X,926,3
BlackBa...@excite.com,X,926,4
>,PUNCT,926,5
Groups,NOUN,927,0
:,PUNCT,927,1
alt.animals.cat,NOUN,927,2
I,PRON,928,0
started,VERB,928,1
this,DET,928,2
page,NOUN,928,3
to,PART,928,4
help,VERB,928,5
with,ADP,928,6
my,PRON,928,7
boredom,NOUN,928,8
.,PUNCT,928,9
I,PRON,929,0
have,VERB,929,1
Chronic,ADJ,929,2
Lyme,PROPN,929,3
disease,NOUN,929,4
",",PUNCT,929,5
so,CCONJ,929,6
I,PRON,929,7
'm,AUX,929,8
stuck,ADJ,929,9
at,ADP,929,10
home,NOUN,929,11
.,PUNCT,929,12
I,PRON,930,0
started,VERB,930,1
collecting,VERB,930,2
animations,NOUN,930,3
&,CCONJ,930,4
jokes,NOUN,930,5
just,ADV,930,6
to,PART,930,7
help,VERB,930,8
with,ADP,930,9
my,PRON,930,10
boredom,NOUN,930,11
and,CCONJ,930,12
depression,NOUN,930,13
.,PUNCT,930,14
I,PRON,931,0
enjoyed,VERB,931,1
the,DET,931,2
animations,NOUN,931,3
and,CCONJ,931,4
wanted,VERB,931,5
to,PART,931,6
share,VERB,931,7
them,PRON,931,8
with,ADP,931,9
my,PRON,931,10
friends,NOUN,931,11
.,PUNCT,931,12
So,ADV,932,0
I,PRON,932,1
started,VERB,932,2
a,DET,932,3
small,ADJ,932,4
mailing,NOUN,932,5
list,NOUN,932,6
and,CCONJ,932,7
added,VERB,932,8
their,PRON,932,9
addresses,NOUN,932,10
to,ADP,932,11
it,PRON,932,12
.,PUNCT,932,13
Along,ADP,933,0
with,ADP,933,1
an,DET,933,2
area,NOUN,933,3
on,ADP,933,4
the,DET,933,5
page,NOUN,933,6
for,ADP,933,7
those,PRON,933,8
to,PART,933,9
join,VERB,933,10
the,DET,933,11
mailing,NOUN,933,12
list,NOUN,933,13
.,PUNCT,933,14
I,PRON,934,0
started,VERB,934,1
with,ADP,934,2
21,NUM,934,3
email,NOUN,934,4
addresses,NOUN,934,5
.,PUNCT,934,6
We,PRON,935,0
now,ADV,935,1
have,VERB,935,2
over,ADP,935,3
5000,NUM,935,4
addresses,NOUN,935,5
.,PUNCT,935,6
My,PRON,936,0
wife,NOUN,936,1
and,CCONJ,936,2
I,PRON,936,3
would,AUX,936,4
love,VERB,936,5
for,SCONJ,936,6
you,PRON,936,7
to,PART,936,8
come,VERB,936,9
and,CCONJ,936,10
visit,VERB,936,11
our,PRON,936,12
page,NOUN,936,13
http://www.myshutter.com/flash.htm,PROPN,937,0
our,PRON,937,1
collection,NOUN,937,2
of,ADP,937,3
comedy,NOUN,937,4
http://www.myshutter.com,X,938,0
Before,ADP,938,1
becoming,VERB,938,2
disabled,ADJ,938,3
",",PUNCT,938,4
I,PRON,938,5
was,AUX,938,6
an,DET,938,7
AVID,PROPN,938,8
amateur,NOUN,938,9
photographer,NOUN,938,10
..,PUNCT,938,11
come,VERB,938,12
and,CCONJ,938,13
visit,VERB,938,14
and,CCONJ,938,15
sign,VERB,938,16
our,PRON,938,17
guestbook,NOUN,938,18
-----=,PUNCT,939,0
Posted,VERB,939,1
via,ADP,939,2
Newsfeeds.Com,PRON,939,3
",",PUNCT,939,4
Uncensored,ADJ,939,5
Usenet,PROPN,939,6
News,PROPN,939,7
=-----,PUNCT,939,8
http://www.newsfeeds.com,X,940,0
-,PUNCT,940,1
The,DET,940,2
#,SYM,940,3
1,NUM,940,4
Newsgroup,PROPN,940,5
Service,PROPN,940,6
in,ADP,940,7
the,DET,940,8
World,PROPN,940,9
!,PUNCT,940,10
-----==,PUNCT,941,0
Over,ADP,941,1
"100,000",NUM,941,2
Newsgroups,PROPN,941,3
-,PUNCT,941,4
19,NUM,941,5
Different,ADJ,941,6
Servers,NOUN,941,7
!,PUNCT,941,8
=-----,PUNCT,941,9
Handcrafted,ADJ,942,0
Furry,PROPN,942,1
Animals,PROPN,942,2
Wholesale,PROPN,942,3
",",PUNCT,942,4
Call,VERB,942,5
for,ADP,942,6
a,DET,942,7
Catalog,PROPN,942,8
NOW,ADV,942,9
!,PUNCT,942,10
732-657-3416,NOUN,943,0
has,VERB,944,0
life,NOUN,944,1
like,ADP,944,2
animal,NOUN,944,3
wholesale,ADJ,944,4
figurines,NOUN,944,5
made,VERB,944,6
from,ADP,944,7
rabbit,NOUN,944,8
and,CCONJ,944,9
goat,NOUN,944,10
fur,NOUN,944,11
",",PUNCT,944,12
feathers,NOUN,944,13
and,CCONJ,944,14
sheep,NOUN,944,15
s,PART,944,16
wool,NOUN,944,17
.,PUNCT,944,18
Dogs,NOUN,945,0
",",PUNCT,945,1
cats,NOUN,945,2
",",PUNCT,945,3
rabbits,NOUN,945,4
",",PUNCT,945,5
wolves,NOUN,945,6
",",PUNCT,945,7
moose,NOUN,945,8
",",PUNCT,945,9
horses,NOUN,945,10
",",PUNCT,945,11
you,PRON,945,12
name,VERB,945,13
it,PRON,945,14
",",PUNCT,945,15
we,PRON,945,16
have,VERB,945,17
it,PRON,945,18
.,PUNCT,945,19
People,NOUN,946,0
love,VERB,946,1
to,PART,946,2
buy,VERB,946,3
these,DET,946,4
cute,ADJ,946,5
cuddly,ADV,946,6
little,ADJ,946,7
animals,NOUN,946,8
for,ADP,946,9
gifts,NOUN,946,10
and,CCONJ,946,11
collectables,NOUN,946,12
.,PUNCT,946,13
They,PRON,947,0
are,AUX,947,1
very,ADV,947,2
well,ADV,947,3
made,VERB,947,4
and,CCONJ,947,5
realistic,ADJ,947,6
.,PUNCT,947,7
Attention,PROPN,948,0
Retail,PROPN,948,1
Stores,PROPN,948,2
&,CCONJ,948,3
Vendors,PROPN,948,4
:,PUNCT,948,5
We,PRON,949,0
are,AUX,949,1
looking,VERB,949,2
to,PART,949,3
expand,VERB,949,4
our,PRON,949,5
Wholesale,PROPN,949,6
Clients,NOUN,949,7
across,ADP,949,8
the,DET,949,9
Nation,PROPN,949,10
.,PUNCT,949,11
If,SCONJ,950,0
you,PRON,950,1
own,VERB,950,2
a,DET,950,3
Retail,PROPN,950,4
Store,PROPN,950,5
or,CCONJ,950,6
are,AUX,950,7
a,DET,950,8
Professional,PROPN,950,9
Vendor,PROPN,950,10
who,PRON,950,11
exhibits,VERB,950,12
at,ADP,950,13
Sport,PROPN,950,14
",",PUNCT,950,15
Hunting,NOUN,950,16
",",PUNCT,950,17
or,CCONJ,950,18
Craft,NOUN,950,19
Shows,NOUN,950,20
and,CCONJ,950,21
are,AUX,950,22
interested,ADJ,950,23
in,ADP,950,24
selling,VERB,950,25
our,PRON,950,26
products,NOUN,950,27
",",PUNCT,950,28
please,INTJ,950,29
give,VERB,950,30
us,PRON,950,31
a,DET,950,32
call,NOUN,950,33
!,PUNCT,950,34
732-657-3416,NOUN,951,0
We,PRON,952,0
have,VERB,952,1
a,DET,952,2
Full,ADJ,952,3
Color,PROPN,952,4
Catalog,PROPN,952,5
and,CCONJ,952,6
Wholesale,PROPN,952,7
Price,PROPN,952,8
List,NOUN,952,9
ready,ADJ,952,10
to,PART,952,11
mail,VERB,952,12
to,ADP,952,13
you,PRON,952,14
today,NOUN,952,15
!,PUNCT,952,16
No,DET,953,0
minimum,NOUN,953,1
order,NOUN,953,2
amount,NOUN,953,3
.,PUNCT,953,4
Any,DET,954,0
orders,NOUN,954,1
at,ADP,954,2
or,CCONJ,954,3
over,ADP,954,4
$,SYM,954,5
500.00,NUM,954,6
an,DET,954,7
additional,ADJ,954,8
10,NUM,954,9
%,NOUN,954,10
off,ADP,954,11
the,DET,954,12
total,ADJ,954,13
order,NOUN,954,14
.,PUNCT,954,15
We,PRON,955,0
accecpt,ADV,955,1
:,PUNCT,955,2
Visa,PROPN,955,3
",",PUNCT,955,4
MasterCard,PROPN,955,5
",",PUNCT,955,6
Amex,PROPN,955,7
",",PUNCT,955,8
Dinners,PROPN,955,9
Club,PROPN,955,10
/,SYM,955,11
Carte,PROPN,955,12
Blanche,PROPN,955,13
",",PUNCT,955,14
&,CCONJ,955,15
Personal,PROPN,955,16
Checks,PROPN,955,17
/,SYM,955,18
Money,PROPN,955,19
Orders,PROPN,955,20
.,PUNCT,955,21
Animals,NOUN,956,0
R,NOUN,956,1
Us.Net,NOUN,956,2
Bill,PROPN,956,3
Schmidt,PROPN,956,4
animalsr...@aol.com,PROPN,956,5
732-657-3416,NOUN,956,6
1027,NUM,956,7
Jolson,PROPN,956,8
Court,PROPN,956,9
Manchester,PROPN,956,10
",",PUNCT,956,11
N.J.,PROPN,956,12
08759,NUM,956,13
Wei,PROPN,957,0
's,PART,957,1
Magic,PROPN,957,2
Cubes,PROPN,957,3
Wei,PROPN,958,0
Ligang,PROPN,958,1
",",PUNCT,958,2
a,DET,958,3
rising,VERB,958,4
star,NOUN,958,5
of,ADP,958,6
modern,ADJ,958,7
art,NOUN,958,8
in,ADP,958,9
China,PROPN,958,10
",",PUNCT,958,11
just,ADV,958,12
had,VERB,958,13
an,DET,958,14
exhibition,NOUN,958,15
in,ADP,958,16
mid-July,PROPN,958,17
",",PUNCT,958,18
2005,NUM,958,19
in,ADP,958,20
Hong,PROPN,958,21
Kong,PROPN,958,22
.,PUNCT,958,23
He,PRON,959,0
is,AUX,959,1
now,ADV,959,2
lecturing,VERB,959,3
in,ADP,959,4
USA,PROPN,959,5
.,PUNCT,959,6
His,PRON,960,0
art,NOUN,960,1
perfectly,ADV,960,2
combines,VERB,960,3
painting,NOUN,960,4
and,CCONJ,960,5
Chinese,ADJ,960,6
calligraphy,NOUN,960,7
.,PUNCT,960,8
He,PRON,961,0
is,AUX,961,1
regarded,VERB,961,2
as,ADP,961,3
one,NUM,961,4
of,ADP,961,5
the,DET,961,6
leading,VERB,961,7
Avant,PROPN,961,8
-,PUNCT,961,9
Garde,PROPN,961,10
artist,NOUN,961,11
of,ADP,961,12
modern,ADJ,961,13
calligraphy,NOUN,961,14
.,PUNCT,961,15
His,PRON,962,0
artworks,NOUN,962,1
were,AUX,962,2
selected,VERB,962,3
and,CCONJ,962,4
exhibited,VERB,962,5
in,ADP,962,6
British,PROPN,962,7
Museum,PROPN,962,8
in,ADP,962,9
2002,NUM,962,10
.,PUNCT,962,11
"""",PUNCT,963,0
Wei,PROPN,963,1
has,AUX,963,2
given,VERB,963,3
some,DET,963,4
virtuoso,ADJ,963,5
performances,NOUN,963,6
with,ADP,963,7
brush,NOUN,963,8
and,CCONJ,963,9
ink,NOUN,963,10
",",PUNCT,963,11
often,ADV,963,12
incorporating,VERB,963,13
several,ADJ,963,14
different,ADJ,963,15
techniques,NOUN,963,16
into,ADP,963,17
a,DET,963,18
single,ADJ,963,19
work,NOUN,963,20
",",PUNCT,963,21
"""",PUNCT,963,22
said,VERB,963,23
Gordon,PROPN,963,24
S.,PROPN,963,25
Barrass,PROPN,963,26
",",PUNCT,963,27
curator,NOUN,963,28
of,ADP,963,29
the,DET,963,30
exhibition,NOUN,963,31
.,PUNCT,963,32
In,ADP,964,0
the,DET,964,1
world,NOUN,964,2
of,ADP,964,3
"""",PUNCT,964,4
Wei,PROPN,964,5
's,PART,964,6
magic,ADJ,964,7
cubes,NOUN,964,8
",",PUNCT,964,9
"""",PUNCT,964,10
all,PRON,964,11
seem,VERB,964,12
to,PART,964,13
be,AUX,964,14
ingeniously,ADV,964,15
planned,VERB,964,16
and,CCONJ,964,17
tricky,ADJ,964,18
.,PUNCT,964,19
All,PRON,965,0
are,AUX,965,1
mathematical,ADJ,965,2
",",PUNCT,965,3
all,PRON,965,4
are,AUX,965,5
linguistic,ADJ,965,6
.,PUNCT,965,7
In,ADP,966,0
Wei,PROPN,966,1
's,PART,966,2
art,NOUN,966,3
",",PUNCT,966,4
a,DET,966,5
logician,NOUN,966,6
could,AUX,966,7
see,VERB,966,8
mathematical,ADJ,966,9
logic,NOUN,966,10
",",PUNCT,966,11
a,DET,966,12
cellist,NOUN,966,13
could,AUX,966,14
see,VERB,966,15
a,DET,966,16
ripple,NOUN,966,17
of,ADP,966,18
nine,NUM,966,19
bass,NOUN,966,20
notes,NOUN,966,21
",",PUNCT,966,22
a,DET,966,23
country,NOUN,966,24
girl,NOUN,966,25
could,AUX,966,26
see,VERB,966,27
straw,NOUN,966,28
",",PUNCT,966,29
and,CCONJ,966,30
Harry,PROPN,966,31
Potter,PROPN,966,32
could,AUX,966,33
see,VERB,966,34
two,NUM,966,35
accompanied,VERB,966,36
green,ADJ,966,37
blazes,NOUN,966,38
.,PUNCT,966,39
"""",PUNCT,967,0
...,PUNCT,967,1
to,PART,967,2
gaze,VERB,967,3
at,ADP,967,4
Wei,PROPN,967,5
's,PART,967,6
art,NOUN,967,7
is,AUX,967,8
like,ADP,967,9
entering,VERB,967,10
a,DET,967,11
floating,VERB,967,12
world,NOUN,967,13
of,ADP,967,14
dreams,NOUN,967,15
.,PUNCT,967,16
"""",PUNCT,967,17
---,PUNCT,968,0
The,DET,968,1
Art,NOUN,968,2
of,ADP,968,3
Calligraphy,PROPN,968,4
in,ADP,968,5
Modern,PROPN,968,6
China,PROPN,968,7
(,PUNCT,968,8
British,PROPN,968,9
Museum,PROPN,968,10
Press,PROPN,968,11
",",PUNCT,968,12
2002,NUM,968,13
),PUNCT,968,14
[,PUNCT,969,0
"http://news.zdnet.co.uk/internet/0,39020369,39187928,00.htm",X,969,1
],PUNCT,969,2
Photo,NOUN,970,0
from,ADP,970,1
Technology,PROPN,970,2
News,PROPN,970,3
Wiki,PROPN,971,0
Media,PROPN,971,1
Foundation,PROPN,971,2
",",PUNCT,971,3
the,DET,971,4
group,NOUN,971,5
behind,ADP,971,6
the,DET,971,7
Wikipedia,PROPN,971,8
online,ADJ,971,9
encyclopedia,NOUN,971,10
project,NOUN,971,11
",",PUNCT,971,12
said,VERB,971,13
Friday,PROPN,971,14
that,PRON,971,15
search,NOUN,971,16
giant,NOUN,971,17
Google,PROPN,971,18
has,AUX,971,19
volunteered,VERB,971,20
to,PART,971,21
host,VERB,971,22
some,PRON,971,23
of,ADP,971,24
its,PRON,971,25
content,NOUN,971,26
on,ADP,971,27
company,NOUN,971,28
servers,NOUN,971,29
.,PUNCT,971,30
(,PUNCT,972,0
ZD,PROPN,972,1
Net,NOUN,972,2
),PUNCT,972,3
It,PRON,973,0
looks,VERB,973,1
like,SCONJ,973,2
the,DET,973,3
war,NOUN,973,4
between,ADP,973,5
Microsoft,PROPN,973,6
and,CCONJ,973,7
Google,PROPN,973,8
is,AUX,973,9
quickly,ADV,973,10
brewing,VERB,973,11
on,ADP,973,12
the,DET,973,13
horizon,NOUN,973,14
.,PUNCT,973,15
Microsoft,PROPN,974,0
is,AUX,974,1
4,NUM,974,2
-,SYM,974,3
0,NUM,974,4
(,PUNCT,974,5
they,PRON,974,6
took,VERB,974,7
down,ADP,974,8
Netscape,PROPN,974,9
",",PUNCT,974,10
Suns,PROPN,974,11
Systems,PROPN,974,12
",",PUNCT,974,13
MAC,PROPN,974,14
and,CCONJ,974,15
IBM,PROPN,974,16
),PUNCT,974,17
and,CCONJ,974,18
Google,PROPN,974,19
may,AUX,974,20
be,AUX,974,21
their,PRON,974,22
next,ADJ,974,23
target,NOUN,974,24
.,PUNCT,974,25
Google,PROPN,975,0
is,AUX,975,1
probably,ADV,975,2
making,VERB,975,3
this,DET,975,4
move,NOUN,975,5
to,PART,975,6
counter,VERB,975,7
Microsoft,PROPN,975,8
Search,PROPN,975,9
using,VERB,975,10
Encarta,PROPN,975,11
(,PUNCT,975,12
it's,PRON,975,13
online,NOUN,975,14
dictionary,NOUN,975,15
),PUNCT,975,16
.,PUNCT,975,17
More,ADV,976,0
below,ADV,976,1
.,PUNCT,976,2
But,CCONJ,977,0
it,PRON,977,1
looks,VERB,977,2
like,SCONJ,977,3
Google,PROPN,977,4
is,AUX,977,5
n't,PART,977,6
opening,VERB,977,7
it's,PRON,977,8
mouth,NOUN,977,9
about,ADP,977,10
the,DET,977,11
reason,NOUN,977,12
behind,ADP,977,13
the,DET,977,14
offer,NOUN,977,15
as,SCONJ,977,16
Linux,PROPN,977,17
News,PROPN,977,18
reports,VERB,977,19
:,PUNCT,977,20
"""",PUNCT,978,0
While,SCONJ,978,1
we,PRON,978,2
do,AUX,978,3
n't,PART,978,4
have,VERB,978,5
anything,PRON,978,6
specific,ADJ,978,7
to,PART,978,8
announce,VERB,978,9
today,NOUN,978,10
",",PUNCT,978,11
Google,PROPN,978,12
and,CCONJ,978,13
the,DET,978,14
Wikimedia,PROPN,978,15
Foundation,PROPN,978,16
are,AUX,978,17
collaboratively,ADV,978,18
evaluating,VERB,978,19
creative,ADJ,978,20
ways,NOUN,978,21
to,PART,978,22
support,VERB,978,23
Wikipedia.org,PROPN,978,24
and,CCONJ,978,25
its,PRON,978,26
community,NOUN,978,27
.,PUNCT,978,28
"""",PUNCT,978,29
Sure,INTJ,979,0
Google,PROPN,979,1
",",PUNCT,979,2
although,SCONJ,979,3
this,PRON,979,4
would,AUX,979,5
put,VERB,979,6
it,PRON,979,7
on,ADP,979,8
coarse,ADV,979,9
for,ADP,979,10
global,ADJ,979,11
domination,NOUN,979,12
of,ADP,979,13
the,DET,979,14
internet,NOUN,979,15
by,ADP,979,16
2014,NUM,979,17
.,PUNCT,979,18
It,PRON,980,0
will,AUX,980,1
be,AUX,980,2
interesting,ADJ,980,3
to,PART,980,4
see,VERB,980,5
whether,SCONJ,980,6
or,CCONJ,980,7
not,PART,980,8
Google,PROPN,980,9
will,AUX,980,10
finally,ADV,980,11
slay,VERB,980,12
the,DET,980,13
Microsoft,PROPN,980,14
Goliath,PROPN,980,15
",",PUNCT,980,16
who,PRON,980,17
has,AUX,980,18
known,VERB,980,19
no,DET,980,20
major,ADJ,980,21
defeat,NOUN,980,22
and,CCONJ,980,23
seeks,VERB,980,24
to,PART,980,25
vanquish,VERB,980,26
all,DET,980,27
competition,NOUN,980,28
.,PUNCT,980,29
Selah,PROPN,981,0
!,PUNCT,981,1
--,PUNCT,982,0
Posted,VERB,983,0
by,ADP,983,1
Hidden,PROPN,983,2
Nook,PROPN,983,3
to,ADP,983,4
Hidden,PROPN,983,5
Nook,PROPN,983,6
at,ADP,983,7
2/14/2005,NUM,983,8
07:03:00,NUM,983,9
PM,PROPN,983,10
Email,NOUN,984,0
:,PUNCT,984,1
"""",PUNCT,984,2
Ruth,PROPN,984,3
"""",PUNCT,984,4
<,X,984,5
ruth.penyc...@bbc.co.uk,NOUN,984,6
>,X,984,7
Hello,INTJ,985,0
there,ADV,985,1
Action,PROPN,986,0
Network,PROPN,986,1
is,AUX,986,2
a,DET,986,3
BBC,PROPN,986,4
website,NOUN,986,5
for,ADP,986,6
people,NOUN,986,7
who,PRON,986,8
are,AUX,986,9
taking,VERB,986,10
action,NOUN,986,11
on,ADP,986,12
issues,NOUN,986,13
that,PRON,986,14
concern,VERB,986,15
them,PRON,986,16
.,PUNCT,986,17
I,PRON,987,0
'm,AUX,987,1
getting,VERB,987,2
in,ADP,987,3
touch,NOUN,987,4
because,SCONJ,987,5
I,PRON,987,6
think,VERB,987,7
it,PRON,987,8
could,AUX,987,9
be,AUX,987,10
useful,ADJ,987,11
to,ADP,987,12
people,NOUN,987,13
campaigning,VERB,987,14
about,ADP,987,15
hospital,NOUN,987,16
closures,NOUN,987,17
.,PUNCT,987,18
We,PRON,988,0
've,AUX,988,1
got,VERB,988,2
a,DET,988,3
page,NOUN,988,4
dedicated,VERB,988,5
to,ADP,988,6
issues,NOUN,988,7
around,ADP,988,8
hospitals,NOUN,988,9
(,PUNCT,988,10
http://www.bbc.co.uk/dna/actionnetwork/C55153,X,988,11
),PUNCT,988,12
and,CCONJ,988,13
a,DET,988,14
group,NOUN,988,15
called,VERB,988,16
NHS,PROPN,988,17
SOS,PROPN,988,18
have,AUX,988,19
already,ADV,988,20
put,VERB,988,21
up,ADP,988,22
a,DET,988,23
campaign,NOUN,988,24
about,ADP,988,25
ward,NOUN,988,26
