word,VERB_count,VERB%,PROPN_count,PROPN%,NOUN_count,NOUN%,ADJ_count,ADJ%,open class pos / total,total open class
izzit,2,0.125,9,0.5625,5,0.3125,0,0.0,1.0,16
anithe,1,1.0,0,0.0,0,0.0,0,0.0,0.25,1
laze,24,0.8888888888888888,1,0.037037037037037035,2,0.07407407407407407,0,0.0,1.0,27
wwalke,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
thinki,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1
birdwatching,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2
aboout,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
collecting,1,0.2,0,0.0,4,0.8,0,0.0,1.0,5
lway,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
interesse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
bending,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0,0.0,1.0,9
recon,1,0.09090909090909091,0,0.0,10,0.9090909090909091,0,0.0,1.0,11
specified,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,1.0,6
reproduce,21,1.0,0,0.0,0,0.0,0,0.0,1.0,21
libate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
hyped,2,0.11764705882352941,0,0.0,0,0.0,15,0.8823529411764706,1.0,17
overspecialize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
objectify,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
sup,5,0.3125,4,0.25,7,0.4375,0,0.0,0.7272727272727273,16
fone,6,0.13953488372093023,22,0.5116279069767442,15,0.3488372093023256,0,0.0,0.9772727272727273,43
tok,22,0.36666666666666664,15,0.25,15,0.25,8,0.13333333333333333,0.9090909090909091,60
nxt,1,0.020833333333333332,43,0.8958333333333334,4,0.08333333333333333,0,0.0,0.9411764705882353,48
althoght,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,1.0,3
farking,2,0.5,1,0.25,1,0.25,0,0.0,1.0,4
realli,1,0.010101010101010102,82,0.8282828282828283,3,0.030303030303030304,13,0.13131313131313133,0.5103092783505154,99
nid,8,0.21052631578947367,27,0.7105263157894737,3,0.07894736842105263,0,0.0,1.0,38
lido,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3
farke,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
contiune,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1
paly,2,0.5,2,0.5,0,0.0,0,0.0,1.0,4
wtf!!!make,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
enought,3,0.23076923076923078,0,0.0,2,0.15384615384615385,8,0.6153846153846154,0.8125,13
resize,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
reformat,6,0.75,0,0.0,2,0.25,0,0.0,1.0,8
resync,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
stoked,5,0.38461538461538464,0,0.0,0,0.0,8,0.6153846153846154,1.0,13
curise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
lucke,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10
gotton,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2
unopene,1,1.0,0,0.0,0,0.0,0,0.0,0.3333333333333333,1
vist,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
beable,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
flavored,5,0.20833333333333334,0,0.0,0,0.0,19,0.7916666666666666,1.0,24
improv,3,0.13043478260869565,2,0.08695652173913043,12,0.5217391304347826,6,0.2608695652173913,0.9583333333333334,23
br,1,0.07142857142857142,11,0.7857142857142857,2,0.14285714285714285,0,0.0,0.9333333333333333,14
unfinished,1,0.03571428571428571,0,0.0,0,0.0,27,0.9642857142857143,1.0,28
tokt,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
gt,2,0.043478260869565216,42,0.9130434782608695,2,0.043478260869565216,0,0.0,0.9787234042553191,46
searchin,1,0.5,0,0.0,1,0.5,0,0.0,0.6666666666666666,2
ink,3,0.0410958904109589,0,0.0,70,0.958904109589041,0,0.0,0.9864864864864865,73
ke,3,0.04838709677419355,59,0.9516129032258065,0,0.0,0,0.0,0.9841269841269841,62
writtin,1,1.0,0,0.0,0,0.0,0,0.0,0.5,1
override,13,1.0,0,0.0,0,0.0,0,0.0,1.0,13
mistreat,16,1.0,0,0.0,0,0.0,0,0.0,1.0,16
exept,3,0.5,2,0.3333333333333333,1,0.16666666666666666,0,0.0,0.75,6
ketche,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
cabbe,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
rollle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
stabilize,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10
bungee,1,0.08333333333333333,0,0.0,11,0.9166666666666666,0,0.0,1.0,12
dismount,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,1.0,3
immunize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
arive,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
busk,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2
muddle,7,0.6363636363636364,0,0.0,4,0.36363636363636365,0,0.0,1.0,11
marten,12,0.040268456375838924,235,0.7885906040268457,48,0.1610738255033557,3,0.010067114093959731,0.9644012944983819,298
f***ing,1,0.2,1,0.2,3,0.6,0,0.0,0.8333333333333334,5
doth,1,0.25,2,0.5,1,0.25,0,0.0,0.25,4
loopy,1,0.09090909090909091,0,0.0,1,0.09090909090909091,9,0.8181818181818182,0.9166666666666666,11
chantele,2,0.03389830508474576,54,0.9152542372881356,3,0.05084745762711865,0,0.0,0.9833333333333333,59
pigheade,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2
standardized,1,0.07142857142857142,0,0.0,0,0.0,13,0.9285714285714286,1.0,14
elise,16,0.25806451612903225,23,0.3709677419354839,22,0.3548387096774194,1,0.016129032258064516,0.6966292134831461,62
harrasse,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10
recenter,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
reproach,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0,0.0,1.0,7
backspace,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0,0.0,1.0,6
spade,3,0.05357142857142857,11,0.19642857142857142,42,0.75,0,0.0,1.0,56
lpm,1,0.25,2,0.5,1,0.25,0,0.0,1.0,4
illuminate,22,1.0,0,0.0,0,0.0,0,0.0,0.9166666666666666,22
isa,1,0.015873015873015872,59,0.9365079365079365,3,0.047619047619047616,0,0.0,1.0,63
scorn,10,0.8333333333333334,0,0.0,2,0.16666666666666666,0,0.0,1.0,12
cantor,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0,0.0,1.0,6
commenting,6,0.23076923076923078,0,0.0,20,0.7692307692307693,0,0.0,1.0,26
wretch,1,0.25,0,0.0,3,0.75,0,0.0,1.0,4
swab,1,0.2,0,0.0,4,0.8,0,0.0,1.0,5
efface,1,0.5,0,0.0,1,0.5,0,0.0,0.6666666666666666,2
snag,21,0.8076923076923077,0,0.0,5,0.19230769230769232,0,0.0,1.0,26
sunken,1,0.125,0,0.0,0,0.0,7,0.875,1.0,8
3.gette,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
6.goe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
12.goe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
14.going,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
commercialize,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
babysat,11,1.0,0,0.0,0,0.0,0,0.0,0.9166666666666666,11
starlight,1,0.06666666666666667,2,0.13333333333333333,12,0.8,0,0.0,1.0,15
scheduling,3,0.15789473684210525,0,0.0,16,0.8421052631578947,0,0.0,1.0,19
jipped,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
wriggle,7,0.7,0,0.0,1,0.1,2,0.2,1.0,10
decoupage,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
drinkin,3,0.15789473684210525,0,0.0,15,0.7894736842105263,1,0.05263157894736842,1.0,19
orb,1,0.0625,0,0.0,15,0.9375,0,0.0,1.0,16
-drawe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
waken,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9
snub,9,0.8181818181818182,0,0.0,2,0.18181818181818182,0,0.0,1.0,11
-keep,4,1.0,0,0.0,0,0.0,0,0.0,0.8,4
<3,1,1.0,0,0.0,0,0.0,0,0.0,0.2,1
wonderin,3,0.5,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0.6666666666666666,6
clover,1,0.038461538461538464,5,0.19230769230769232,20,0.7692307692307693,0,0.0,1.0,26
atare,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
spilt,6,0.75,0,0.0,2,0.25,0,0.0,1.0,8
babysit,49,0.9074074074074074,1,0.018518518518518517,4,0.07407407407407407,0,0.0,0.9642857142857143,54
crooked,2,0.08695652173913043,0,0.0,0,0.0,21,0.9130434782608695,0.9583333333333334,23
ditto,2,0.16666666666666666,1,0.08333333333333333,7,0.5833333333333334,2,0.16666666666666666,0.75,12
burrito,1,0.013513513513513514,5,0.06756756756756757,68,0.918918918918919,0,0.0,1.0,74
daunt,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
haunted,3,0.09090909090909091,1,0.030303030303030304,0,0.0,29,0.8787878787878788,1.0,33
finalerepresente,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
tapping,1,0.125,1,0.125,6,0.75,0,0.0,1.0,8
wond're,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
recuperate,18,1.0,0,0.0,0,0.0,0,0.0,1.0,18
adorn,23,1.0,0,0.0,0,0.0,0,0.0,1.0,23
regress,17,0.8947368421052632,0,0.0,2,0.10526315789473684,0,0.0,1.0,19
overexaggerate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
facinate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
dre,3,0.5,2,0.3333333333333333,1,0.16666666666666666,0,0.0,0.8571428571428571,6
lacey,1,0.1111111111111111,8,0.8888888888888888,0,0.0,0,0.0,1.0,9
flashing,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0,0.0,1.0,9
witholde,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
dieing,1,0.2,0,0.0,4,0.8,0,0.0,1.0,5
gouge,9,0.8181818181818182,0,0.0,2,0.18181818181818182,0,0.0,1.0,11
bequeath,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
repaint,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
mestanding,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
wail,38,0.76,0,0.0,12,0.24,0,0.0,0.9803921568627451,50
wish-,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
daydream,27,0.627906976744186,0,0.0,16,0.37209302325581395,0,0.0,1.0,43
looke,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
foresee-,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
seeh,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
toad,1,0.06666666666666667,1,0.06666666666666667,13,0.8666666666666667,0,0.0,1.0,15
glimmer,2,0.09090909090909091,0,0.0,20,0.9090909090909091,0,0.0,1.0,22
burnin,3,0.25,0,0.0,3,0.25,6,0.5,1.0,12
fallin,3,0.25,2,0.16666666666666666,4,0.3333333333333333,3,0.25,1.0,12
callin,17,0.6296296296296297,9,0.3333333333333333,1,0.037037037037037035,0,0.0,0.9310344827586207,27
carpool,3,0.1875,0,0.0,13,0.8125,0,0.0,1.0,16
talking{type,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
disfigured,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3
vike,3,0.2,0,0.0,9,0.6,3,0.2,0.8333333333333334,15
refreshed,2,0.06666666666666667,0,0.0,0,0.0,28,0.9333333333333333,1.0,30
cultured,1,0.0625,0,0.0,0,0.0,15,0.9375,1.0,16
untie,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10
asesse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
rediscover,23,1.0,0,0.0,0,0.0,0,0.0,1.0,23
think?)the,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
tremor,1,0.1111111111111111,0,0.0,8,0.8888888888888888,0,0.0,1.0,9
pickled,2,0.4,0,0.0,0,0.0,3,0.6,1.0,5
gawk,6,0.8571428571428571,0,0.0,1,0.14285714285714285,0,0.0,1.0,7
resurface,14,1.0,0,0.0,0,0.0,0,0.0,1.0,14
seen,6,1.0,0,0.0,0,0.0,0,0.0,1.0,6
ordain,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11
incapacitate,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
captivate,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19
relace,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
psychoanylize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
alligne,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
hate{ed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
salve,3,0.5,0,0.0,3,0.5,0,0.0,1.0,6
mote,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,1.0,3
.:somethe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
fullbodie,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
unclose,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
grate,22,0.8461538461538461,0,0.0,3,0.11538461538461539,1,0.038461538461538464,0.9629629629629629,26
hurtle,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
snarled,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2
addled,5,0.7142857142857143,0,0.0,0,0.0,2,0.2857142857142857,1.0,7
consumse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
supresse,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
decimate,6,1.0,0,0.0,0,0.0,0,0.0,1.0,6
esse,2,0.14285714285714285,11,0.7857142857142857,1,0.07142857142857142,0,0.0,0.9333333333333333,14
sed,2,0.18181818181818182,8,0.7272727272727273,0,0.0,1,0.09090909090909091,1.0,11
numbed,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3
melting,2,0.14285714285714285,0,0.0,12,0.8571428571428571,0,0.0,1.0,14
sponge,2,0.05714285714285714,0,0.0,33,0.9428571428571428,0,0.0,1.0,35
yank,21,0.5675675675675675,0,0.0,16,0.43243243243243246,0,0.0,0.9736842105263158,37
hardworke,2,1.0,0,0.0,0,0.0,0,0.0,0.6666666666666666,2
possese,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
radiate,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19
ake,9,0.6428571428571429,0,0.0,5,0.35714285714285715,0,0.0,0.7777777777777778,14
doesn,4,1.0,0,0.0,0,0.0,0,0.0,0.5714285714285714,4
plummet,17,1.0,0,0.0,0,0.0,0,0.0,1.0,17
rankle,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2
dither,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4
dreamin,1,0.09090909090909091,2,0.18181818181818182,7,0.6363636363636364,1,0.09090909090909091,1.0,11
cupped,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
belittle,14,1.0,0,0.0,0,0.0,0,0.0,1.0,14
overdrawn,1,0.25,0,0.0,0,0.0,3,0.75,1.0,4
go--,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
meant,4,0.5714285714285714,0,0.0,0,0.0,3,0.42857142857142855,1.0,7
--saying,1,0.5,0,0.0,1,0.5,0,0.0,0.6666666666666666,2
reenforce,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
wasn&#8217;t,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2
better,22,0.9166666666666666,1,0.041666666666666664,1,0.041666666666666664,0,0.0,0.75,24
don&#8217;t,1,0.2,3,0.6,1,0.2,0,0.0,1.0,5
exasperate,2,0.4,0,0.0,0,0.0,3,0.6,0.8333333333333334,5
adpote,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
dgrove,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
rawk,4,0.4444444444444444,1,0.1111111111111111,4,0.4444444444444444,0,0.0,0.9,9
breakup,2,0.05405405405405406,0,0.0,35,0.9459459459459459,0,0.0,1.0,37
compline,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
abort,23,0.9583333333333334,1,0.041666666666666664,0,0.0,0,0.0,1.0,24
ef,1,0.08333333333333333,8,0.6666666666666666,3,0.25,0,0.0,0.9230769230769231,12
vend,1,0.06666666666666667,0,0.0,14,0.9333333333333333,0,0.0,1.0,15
carbonated,1,0.125,0,0.0,0,0.0,7,0.875,1.0,8
affront,3,0.42857142857142855,0,0.0,4,0.5714285714285714,0,0.0,1.0,7
sa,4,0.004962779156327543,791,0.9813895781637717,11,0.013647642679900745,0,0.0,0.9962917181705809,806
b*tch,1,0.25,1,0.25,1,0.25,1,0.25,1.0,4
assuage,7,1.0,0,0.0,0,0.0,0,0.0,1.0,7
stampede,2,0.14285714285714285,0,0.0,12,0.8571428571428571,0,0.0,1.0,14
nationalize,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
oust,16,0.9411764705882353,0,0.0,1,0.058823529411764705,0,0.0,1.0,17
appease,18,1.0,0,0.0,0,0.0,0,0.0,1.0,18
decompress,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
havin,13,0.41935483870967744,13,0.41935483870967744,2,0.06451612903225806,3,0.0967741935483871,0.7948717948717948,31
bn,1,0.1,6,0.6,3,0.3,0,0.0,0.6666666666666666,10
primped,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
refinance,4,0.5714285714285714,0,0.0,3,0.42857142857142855,0,0.0,1.0,7
eminating,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
castrate,13,0.9285714285714286,0,0.0,1,0.07142857142857142,0,0.0,1.0,14
distill,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
rummy,1,0.14285714285714285,3,0.42857142857142855,3,0.42857142857142855,0,0.0,0.875,7
pummel,11,0.9166666666666666,0,0.0,1,0.08333333333333333,0,0.0,1.0,12
enfranchise,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
degenerate,7,0.5,0,0.0,2,0.14285714285714285,5,0.35714285714285715,1.0,14
retrofit,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4
incentivize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
beggine,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
negate,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11
cunt,1,0.038461538461538464,1,0.038461538461538464,23,0.8846153846153846,1,0.038461538461538464,0.9629629629629629,26
modulate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
brainfarte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
snowball,4,0.12121212121212122,2,0.06060606060606061,27,0.8181818181818182,0,0.0,1.0,33
freight,1,0.07692307692307693,0,0.0,12,0.9230769230769231,0,0.0,1.0,13
rushs,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
genericize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
sully,4,0.6666666666666666,2,0.3333333333333333,0,0.0,0,0.0,0.42857142857142855,6
loooove,3,0.75,0,0.0,0,0.0,1,0.25,1.0,4
principale,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
accompishe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
slime,1,0.06666666666666667,2,0.13333333333333333,12,0.8,0,0.0,1.0,15
sophisticate,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3
hurried,1,0.125,0,0.0,0,0.0,7,0.875,1.0,8
blam,5,1.0,0,0.0,0,0.0,0,0.0,0.45454545454545453,5
swagger,2,0.3333333333333333,0,0.0,3,0.5,1,0.16666666666666666,1.0,6
denigrate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
pussify,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
nauseates,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
civilize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
slobber,9,0.9,0,0.0,1,0.1,0,0.0,1.0,10
excoriate,2,1.0,0,0.0,0,0.0,0,0.0,0.6666666666666666,2
entrench,7,0.875,0,0.0,0,0.0,1,0.125,1.0,8
clint,1,0.08333333333333333,7,0.5833333333333334,4,0.3333333333333333,0,0.0,1.0,12
disassemble,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
pussifie,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
propagate,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
clobber,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
unravel,15,1.0,0,0.0,0,0.0,0,0.0,1.0,15
r6dragon,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
rename,26,1.0,0,0.0,0,0.0,0,0.0,1.0,26
trolling,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2
ignite,18,1.0,0,0.0,0,0.0,0,0.0,1.0,18
swingin,2,0.5,0,0.0,0,0.0,2,0.5,1.0,4
comes,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19
ule,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
inflame,1,0.5,0,0.0,0,0.0,1,0.5,0.5,2
ultrasound,1,0.034482758620689655,0,0.0,28,0.9655172413793104,0,0.0,1.0,29
unencumbered,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3
horrify,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11
checkin,8,0.5714285714285714,1,0.07142857142857142,5,0.35714285714285715,0,0.0,0.9333333333333333,14
preppin,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
chattin,3,0.42857142857142855,0,0.0,4,0.5714285714285714,0,0.0,0.875,7
smear,29,0.8529411764705882,0,0.0,5,0.14705882352941177,0,0.0,1.0,34
froze,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
yelp,6,0.5454545454545454,0,0.0,5,0.45454545454545453,0,0.0,1.0,11
priveledge,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1.0,3
talkie,2,0.1111111111111111,1,0.05555555555555555,15,0.8333333333333334,0,0.0,1.0,18
i'm.fucking,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
poach,6,1.0,0,0.0,0,0.0,0,0.0,1.0,6
imed,3,0.75,1,0.25,0,0.0,0,0.0,1.0,4
heard,3,0.6,0,0.0,1,0.2,1,0.2,1.0,5
catchin,4,0.8,0,0.0,1,0.2,0,0.0,1.0,5
hoofprinte,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
backfire,18,1.0,0,0.0,0,0.0,0,0.0,1.0,18
beantown,1,0.25,3,0.75,0,0.0,0,0.0,1.0,4
lacking,1,0.09090909090909091,0,0.0,3,0.2727272727272727,7,0.6363636363636364,1.0,11
contracting,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2
embarrase,2,0.2857142857142857,0,0.0,0,0.0,5,0.7142857142857143,0.7777777777777778,7
echo'd,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
securitize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
disassociate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
interlock,2,0.5,0,0.0,1,0.25,1,0.25,1.0,4
stfu,2,0.2222222222222222,1,0.1111111111111111,3,0.3333333333333333,3,0.3333333333333333,0.9,9
skyrocket,3,0.75,0,0.0,1,0.25,0,0.0,1.0,4
rt,1,0.09090909090909091,6,0.5454545454545454,4,0.36363636363636365,0,0.0,1.0,11
gurgle,4,0.4,0,0.0,5,0.5,1,0.1,1.0,10
heckle,4,0.8,1,0.2,0,0.0,0,0.0,1.0,5
jig,6,0.1875,3,0.09375,23,0.71875,0,0.0,1.0,32
conjoin,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
grapevine,1,0.02702702702702703,1,0.02702702702702703,35,0.9459459459459459,0,0.0,1.0,37
muzzle,1,0.09090909090909091,0,0.0,10,0.9090909090909091,0,0.0,1.0,11
reimburse,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
dicke,14,1.0,0,0.0,0,0.0,0,0.0,1.0,14
bonk,3,0.75,0,0.0,1,0.25,0,0.0,0.8,4
dehydrate,3,0.5,0,0.0,0,0.0,3,0.5,0.8571428571428571,6
automate,5,0.4166666666666667,0,0.0,2,0.16666666666666666,5,0.4166666666666667,1.0,12
parked,2,0.2857142857142857,0,0.0,0,0.0,5,0.7142857142857143,1.0,7
shouting,3,0.25,0,0.0,9,0.75,0,0.0,1.0,12
lambaste,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
freckle,1,0.1,0,0.0,9,0.9,0,0.0,1.0,10
barrage,2,0.13333333333333333,0,0.0,13,0.8666666666666667,0,0.0,1.0,15
propagandize,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
disseminate,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
payable,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3
crase,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
impale,8,1.0,0,0.0,0,0.0,0,0.0,1.0,8
finishing,5,0.3333333333333333,0,0.0,10,0.6666666666666666,0,0.0,1.0,15
engulfed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
unhide,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
construe,35,1.0,0,0.0,0,0.0,0,0.0,1.0,35
bastardize,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
cheapen,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
martyr,2,0.07142857142857142,0,0.0,26,0.9285714285714286,0,0.0,0.9655172413793104,28
addressing,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
cordone,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
tossing,1,0.125,0,0.0,7,0.875,0,0.0,1.0,8
authenticating,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
quip,5,0.35714285714285715,0,0.0,9,0.6428571428571429,0,0.0,1.0,14
trafficked,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
connive,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
gung,1,0.2,0,0.0,0,0.0,4,0.8,1.0,5
censor,73,0.7604166666666666,0,0.0,23,0.23958333333333334,0,0.0,1.0,96
fucktard,1,0.0625,0,0.0,14,0.875,1,0.0625,1.0,16
piddle,2,0.4,0,0.0,3,0.6,0,0.0,1.0,5
endgangere,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
reprint,14,0.875,0,0.0,2,0.125,0,0.0,1.0,16
ambush,16,0.6956521739130435,0,0.0,7,0.30434782608695654,0,0.0,1.0,23
debunk,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12
weirds,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2
politicize,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3
yelling,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0,0.0,1.0,9
leted,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2
catapult,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5
entreat,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1
revoke,16,1.0,0,0.0,0,0.0,0,0.0,1.0,16
bringin,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
fucked,8,0.5333333333333333,0,0.0,0,0.0,7,0.4666666666666667,1.0,15
droppin,3,0.6,0,0.0,2,0.4,0,0.0,1.0,5
stymie,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4
