,word,VERB_count,VERB%,PROPN_count,PROPN%,NOUN_count,NOUN%,ADJ_count,ADJ%,open class pos / total,total open class,Entropy
4797,buying,15,0.5172413793103449,0,0.0,14,0.4827586206896552,0,0.0,1.0,29.0,0.9991421039919088
4798,roxanne,1,0.0666666666666666,11,0.7333333333333333,3,0.2,0,0.0,1.0,15.0,1.0529815751302694
4799,dnd,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1.0,3.0,1.584962500721156
4800,suspecting,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4801,knew,1,0.5,0,0.0,0,0.0,1,0.5,1.0,2.0,1.0
4802,wasn't,3,0.75,1,0.25,0,0.0,0,0.0,0.5,4.0,0.8112781244591328
4803,toughen,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5.0,0.0
4804,acusse,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4805,killle,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4806,thirst,5,0.108695652173913,2,0.0434782608695652,37,0.8043478260869565,2,0.0434782608695652,0.9787234042553192,46.0,0.9940094559981442
4807,remebere,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5.0,0.0
4808,overcomed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4809,scribble,28,0.9655172413793104,0,0.0,1,0.0344827586206896,0,0.0,1.0,29.0,0.21639693245126465
4810,blake,1,0.0089285714285714,97,0.8660714285714286,14,0.125,0,0.0,0.991150442477876,112.0,0.6154396131204805
4811,paralysed,2,0.4,0,0.0,0,0.0,3,0.6,1.0,5.0,0.9709505944546688
4812,retract,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11.0,0.0
4813,deceive,44,1.0,0,0.0,0,0.0,0,0.0,1.0,44.0,0.0
4814,disorganize,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
4815,incriminate,6,0.4615384615384615,0,0.0,0,0.0,7,0.5384615384615384,1.0,13.0,0.9957274520849256
4816,obligate,10,0.9090909090909092,0,0.0,0,0.0,1,0.0909090909090909,1.0,11.0,0.43949698692151334
4817,conceder,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4818,tenia,1,0.25,3,0.75,0,0.0,0,0.0,1.0,4.0,0.8112781244591328
4819,fin,2,0.0512820512820512,13,0.3333333333333333,24,0.6153846153846154,0,0.0,0.975,39.0,1.1791248764739934
4820,problema,1,0.0434782608695652,5,0.217391304347826,17,0.7391304347826086,0,0.0,1.0,23.0,0.9976267918964661
4821,por,4,0.032258064516129,115,0.9274193548387096,5,0.0403225806451612,0,0.0,0.984126984126984,124.0,0.4474140818946175
4822,entrÃ³,2,0.2857142857142857,4,0.5714285714285714,1,0.1428571428571428,0,0.0,1.0,7.0,1.3787834934861756
4823,dar,1,0.0434782608695652,21,0.9130434782608696,1,0.0434782608695652,0,0.0,1.0,23.0,0.5131851787372753
4824,allay,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
4825,soccer_reinvente,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4826,siento,1,0.1666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1.0,6.0,1.459147917027245
4827,entonce,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4.0,1.0
4828,bno,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
4829,gente,2,0.074074074074074,25,0.925925925925926,0,0.0,0,0.0,1.0,27.0,0.3809465857053901
4830,perfecta,1,0.25,2,0.5,1,0.25,0,0.0,1.0,4.0,1.5
4831,ley,1,0.25,3,0.75,0,0.0,0,0.0,0.6666666666666666,4.0,0.8112781244591328
4832,trying,4,0.4,0,0.0,3,0.3,3,0.3,1.0,10.0,1.570950594454669
4833,tha,8,0.0930232558139534,65,0.7558139534883721,13,0.1511627906976744,0,0.0,0.7478260869565218,86.0,1.0360365665313567
4834,hen,1,0.032258064516129,5,0.1612903225806451,25,0.8064516129032258,0,0.0,0.96875,31.0,0.8346464646189743
4835,boe,22,0.7857142857142857,4,0.1428571428571428,1,0.0357142857142857,1,0.0357142857142857,0.7567567567567568,28.0,1.0178015074140134
4836,paralyze,15,1.0,0,0.0,0,0.0,0,0.0,1.0,15.0,0.0
4837,indispose,2,1.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0
4838,snake,11,0.0802919708029197,0,0.0,126,0.9197080291970804,0,0.0,1.0,137.0,0.40320713284374027
4839,disgrace,4,0.2352941176470588,0,0.0,13,0.7647058823529411,0,0.0,1.0,17.0,0.787126586201269
4840,tonce,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4841,pue,1,0.125,0,0.0,7,0.875,0,0.0,1.0,8.0,0.5435644431995964
4842,iba,2,0.0434782608695652,43,0.9347826086956522,1,0.0217391304347826,0,0.0,1.0,46.0,0.4077057723137474
4843,tarde,1,0.125,7,0.875,0,0.0,0,0.0,1.0,8.0,0.5435644431995964
4844,leer,5,0.5,3,0.3,2,0.2,0,0.0,1.0,10.0,1.4854752972273346
4845,funciono,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4846,uste,3,1.0,0,0.0,0,0.0,0,0.0,0.6,3.0,0.0
4847,weel,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
4848,fading,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4.0,1.0
4849,tought,16,0.7619047619047619,0,0.0,1,0.0476190476190476,4,0.1904761904761904,1.0,21.0,0.9637459942073318
4850,devide,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4851,donÂ´t,1,0.5,1,0.5,0,0.0,0,0.0,0.2222222222222222,2.0,1.0
4852,buscado,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4853,repent,34,0.918918918918919,0,0.0,1,0.027027027027027,2,0.054054054054054,1.0,37.0,0.4804334574529621
4854,possess,145,1.0,0,0.0,0,0.0,0,0.0,1.0,145.0,0.0
4855,rake,24,0.8571428571428571,0,0.0,4,0.1428571428571428,0,0.0,1.0,28.0,0.5916727785823274
4856,wreak,20,1.0,0,0.0,0,0.0,0,0.0,1.0,20.0,0.0
4857,puncture,7,0.7,0,0.0,3,0.3,0,0.0,1.0,10.0,0.8812908992306927
4858,intercept,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5.0,0.0
4859,marginalize,10,0.8333333333333334,0,0.0,0,0.0,2,0.1666666666666666,1.0,12.0,0.6500224216483541
4860,exude,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9.0,0.0
4861,fax,23,0.365079365079365,3,0.0476190476190476,37,0.5873015873015873,0,0.0,1.0,63.0,1.1908261612817277
4862,jabber,4,0.6666666666666666,1,0.1666666666666666,1,0.1666666666666666,0,0.0,1.0,6.0,1.2516291673878228
4863,reorganize,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12.0,0.0
4864,exhilirate,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,1.0,3.0,0.9182958340544894
4865,contend,29,1.0,0,0.0,0,0.0,0,0.0,1.0,29.0,0.0
4866,tempting,1,0.0256410256410256,0,0.0,0,0.0,38,0.9743589743589745,1.0,39.0,0.17203694935311378
4867,derive,66,1.0,0,0.0,0,0.0,0,0.0,1.0,66.0,0.0
4868,legitimate,3,0.0491803278688524,0,0.0,0,0.0,58,0.9508196721311476,1.0,61.0,0.2829047929798921
4869,nominate,46,0.9583333333333334,0,0.0,2,0.0416666666666666,0,0.0,1.0,48.0,0.24988229283318544
4870,remembering,6,0.4615384615384615,0,0.0,7,0.5384615384615384,0,0.0,1.0,13.0,0.9957274520849256
4871,elect,138,0.8903225806451613,1,0.0064516129032258,15,0.0967741935483871,1,0.0064516129032258,1.0,155.0,0.5691583796644627
4872,overhaul,7,0.4117647058823529,0,0.0,10,0.5882352941176471,0,0.0,1.0,17.0,0.9774178175281716
4873,opine,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9.0,0.0
4874,coif,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,1.0,3.0,0.9182958340544894
4875,bungle,2,0.5,1,0.25,1,0.25,0,0.0,1.0,4.0,1.5
4876,stumping,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
4877,gw,1,0.01,90,0.9,9,0.09,0,0.0,0.99009900990099,100.0,0.5158951529482093
4878,ol,1,0.0263157894736842,31,0.8157894736842105,4,0.1052631578947368,2,0.0526315789473684,0.8260869565217391,38.0,0.9431884181279769
4879,nuttin,1,0.0476190476190476,0,0.0,14,0.6666666666666666,6,0.2857142857142857,0.84,21.0,1.115520093581932
4880,makeup,2,0.0123456790123456,2,0.0123456790123456,158,0.9753086419753086,0,0.0,1.0,162.0,0.1917181620699194
4881,videotape,14,0.5833333333333334,0,0.0,10,0.4166666666666667,0,0.0,1.0,24.0,0.9798687566511527
4882,studded,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3.0,0.9182958340544894
4883,characterize,47,1.0,0,0.0,0,0.0,0,0.0,1.0,47.0,0.0
4884,appoint,62,1.0,0,0.0,0,0.0,0,0.0,1.0,62.0,0.0
4885,intended,1,0.1428571428571428,0,0.0,0,0.0,6,0.8571428571428571,1.0,7.0,0.5916727785823274
4886,relegate,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19.0,0.0
4887,finding,8,0.135593220338983,3,0.0508474576271186,48,0.8135593220338984,0,0.0,1.0,59.0,0.8515737690774521
4888,focused,6,0.0652173913043478,0,0.0,0,0.0,86,0.9347826086956522,1.0,92.0,0.3478169135710633
4889,winamp,2,0.0869565217391304,6,0.2608695652173913,12,0.5217391304347826,3,0.1304347826086956,1.0,23.0,1.6851179336594355
4890,orient,71,0.9342105263157896,0,0.0,3,0.0394736842105263,2,0.0263157894736842,1.0,76.0,0.41388892150942896
4891,handcuff,14,0.56,0,0.0,11,0.44,0,0.0,1.0,25.0,0.9895875212220555
4892,brewing,3,0.2307692307692307,0,0.0,10,0.7692307692307693,0,0.0,1.0,13.0,0.7793498372920851
4893,minimize,20,0.9090909090909092,0,0.0,2,0.0909090909090909,0,0.0,1.0,22.0,0.43949698692151334
4894,internalize,7,1.0,0,0.0,0,0.0,0,0.0,1.0,7.0,0.0
4895,oppressed,3,0.25,0,0.0,0,0.0,9,0.75,1.0,12.0,0.8112781244591328
4896,jesse,1,0.008695652173913,111,0.9652173913043478,3,0.0260869565217391,0,0.0,1.0,115.0,0.2460548451441559
4897,overshadow,21,1.0,0,0.0,0,0.0,0,0.0,1.0,21.0,0.0
4898,nude,1,0.0188679245283018,0,0.0,9,0.1698113207547169,43,0.8113207547169812,1.0,53.0,0.7871900872958214
4899,exploit,46,0.71875,0,0.0,18,0.28125,0,0.0,1.0,64.0,0.8571484374283717
4900,pike,2,0.1176470588235294,2,0.1176470588235294,13,0.7647058823529411,0,0.0,1.0,17.0,1.0224207038483277
4901,confiscate,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19.0,0.0
4902,trump,10,0.3125,16,0.5,6,0.1875,0,0.0,1.0,32.0,1.4772170014624826
4903,crop,20,0.3636363636363636,0,0.0,35,0.6363636363636364,0,0.0,1.0,55.0,0.9456603046006401
4904,sifting,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
4905,roast,27,0.5192307692307693,0,0.0,24,0.4615384615384615,1,0.0192307692307692,0.981132075471698,52.0,1.1154192839926036
4906,criticize,81,1.0,0,0.0,0,0.0,0,0.0,1.0,81.0,0.0
4907,breach,7,0.3684210526315789,1,0.0526315789473684,11,0.5789473684210527,0,0.0,1.0,19.0,1.210810026106033
4908,propose,159,1.0,0,0.0,0,0.0,0,0.0,1.0,159.0,0.0
4909,proposition,6,0.1538461538461538,0,0.0,33,0.8461538461538461,0,0.0,1.0,39.0,0.6193821946787638
4910,entangled,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,1.0,3.0,0.9182958340544894
4911,preside,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9.0,0.0
4912,branding,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3.0,0.9182958340544894
4913,accommodate,31,0.9393939393939394,0,0.0,0,0.0,2,0.0606060606060606,1.0,33.0,0.32984607020714635
4914,redesign,20,0.8,0,0.0,5,0.2,0,0.0,1.0,25.0,0.7219280948873623
4915,zagge,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
4916,eschew,10,1.0,0,0.0,0,0.0,0,0.0,1.0,10.0,0.0
4917,plow,17,0.8947368421052632,0,0.0,2,0.1052631578947368,0,0.0,1.0,19.0,0.4854607607459134
4918,relaunch,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,1.0,3.0,0.9182958340544894
4919,compel,52,0.9629629629629628,0,0.0,0,0.0,2,0.037037037037037,1.0,54.0,0.22853814395352803
4920,notwithstanding,3,0.6,1,0.2,0,0.0,1,0.2,0.3846153846153846,5.0,1.370950594454669
4921,gab,2,0.1333333333333333,7,0.4666666666666667,6,0.4,0,0.0,1.0,15.0,1.4294732983598408
4922,harden,21,0.7777777777777778,2,0.074074074074074,2,0.074074074074074,2,0.074074074074074,1.0,27.0,1.116418395557766
4923,glean,13,1.0,0,0.0,0,0.0,0,0.0,1.0,13.0,0.0
4924,shootin,2,0.3333333333333333,0,0.0,4,0.6666666666666666,0,0.0,1.0,6.0,0.9182958340544894
4925,eradicate,17,1.0,0,0.0,0,0.0,0,0.0,1.0,17.0,0.0
4926,delegate,7,0.1666666666666666,0,0.0,35,0.8333333333333334,0,0.0,1.0,42.0,0.6500224216483541
4927,galvanize,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
4928,pillory,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4929,cept,43,0.6935483870967742,7,0.1129032258064516,12,0.1935483870967742,0,0.0,0.8857142857142857,62.0,1.1799960053022411
4930,tryin,39,0.4193548387096774,5,0.053763440860215,2,0.021505376344086,47,0.5053763440860215,1.0,93.0,1.369201789184231
4931,wat,87,0.2307692307692307,180,0.4774535809018567,82,0.2175066312997347,28,0.0742705570291777,0.7631578947368421,377.0,1.7547208626732358
4932,stayin,13,0.6190476190476191,1,0.0476190476190476,6,0.2857142857142857,1,0.0476190476190476,1.0,21.0,1.3630083113425158
4933,alittle,1,0.0666666666666666,0,0.0,1,0.0666666666666666,13,0.8666666666666667,0.5769230769230769,15.0,0.6998428398862386
4934,rededicate,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
4935,gurlfriend,1,0.25,1,0.25,2,0.5,0,0.0,1.0,4.0,1.5
4936,probly,1,0.3333333333333333,2,0.6666666666666666,0,0.0,0,0.0,0.0909090909090909,3.0,0.9182958340544894
4937,freeeeeeze,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4938,cuddlye,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4939,sumthing,1,0.0434782608695652,0,0.0,20,0.8695652173913043,2,0.0869565217391304,1.0,23.0,0.6784070909375673
4940,charter,3,0.09375,0,0.0,29,0.90625,0,0.0,1.0,32.0,0.4488644887230295
4941,splitting,5,0.4166666666666667,0,0.0,7,0.5833333333333334,0,0.0,1.0,12.0,0.9798687566511527
4942,tori,2,0.0082644628099173,71,0.2933884297520661,169,0.6983471074380165,0,0.0,0.9877551020408164,242.0,0.9379513768757451
4943,glue,38,0.5,0,0.0,38,0.5,0,0.0,1.0,76.0,1.0
4944,goin,196,0.8868778280542986,9,0.0407239819004524,9,0.0407239819004524,7,0.0316742081447963,0.9285714285714286,221.0,0.6874805506722204
4945,babysitting,3,0.0769230769230769,0,0.0,36,0.9230769230769232,0,0.0,1.0,39.0,0.3912435636292556
4946,preform,6,0.8571428571428571,0,0.0,1,0.1428571428571428,0,0.0,1.0,7.0,0.5916727785823274
4947,poope,79,0.9634146341463414,0,0.0,0,0.0,3,0.0365853658536585,0.9879518072289156,82.0,0.22641094842107642
4948,sux,2,0.1,11,0.55,7,0.35,0,0.0,0.3076923076923077,20.0,1.3366664819166876
4949,seein,8,0.7272727272727273,2,0.1818181818181818,0,0.0,1,0.0909090909090909,0.8461538461538461,11.0,1.0957952550009338
4950,cya,4,0.1142857142857142,23,0.6571428571428571,3,0.0857142857142857,5,0.1428571428571428,0.4545454545454545,35.0,1.4605272179189215
4951,comin,45,0.7258064516129032,1,0.0161290322580645,13,0.2096774193548387,3,0.0483870967741935,0.9117647058823528,62.0,1.115583517276665
4952,excersize,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4.0,1.0
4953,messed,7,0.35,0,0.0,0,0.0,13,0.65,1.0,20.0,0.9340680553754911
4954,resort,62,0.4428571428571428,1,0.0071428571428571,77,0.55,0,0.0,1.0,140.0,1.0456920535342973
4955,tracking,6,0.1428571428571428,0,0.0,36,0.8571428571428571,0,0.0,1.0,42.0,0.5916727785823274
4956,redo,54,0.9152542372881356,0,0.0,5,0.0847457627118644,0,0.0,1.0,59.0,0.4186843105268563
4957,missy,1,0.024390243902439,29,0.7073170731707317,8,0.1951219512195122,3,0.073170731707317,1.0,41.0,1.220080386060448
4958,handed,1,0.0344827586206896,0,0.0,3,0.1034482758620689,25,0.8620689655172413,0.8285714285714286,29.0,0.6906950555920003
4959,chuffed,2,0.2857142857142857,0,0.0,0,0.0,5,0.7142857142857143,1.0,7.0,0.8631205685666311
4960,approximate,5,0.3333333333333333,0,0.0,0,0.0,10,0.6666666666666666,1.0,15.0,0.9182958340544894
4961,engaged,3,0.1875,0,0.0,0,0.0,13,0.8125,1.0,16.0,0.6962122601251458
4962,intersperse,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11.0,0.0
4963,ferc,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1.0,3.0,1.584962500721156
4964,doe,7,0.2258064516129032,16,0.5161290322580645,7,0.2258064516129032,1,0.032258064516129,0.8857142857142857,31.0,1.621842474618925
4965,abscond,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,1.0,3.0,0.9182958340544894
4966,buat,1,0.0357142857142857,26,0.9285714285714286,1,0.0357142857142857,0,0.0,0.9655172413793104,28.0,0.442660898069447
4967,harper,1,0.0140845070422535,23,0.323943661971831,47,0.6619718309859155,0,0.0,1.0,71.0,1.0073865417841152
4968,faerun,1,0.1,1,0.1,5,0.5,3,0.3,0.9090909090909092,10.0,1.6854752972273344
4969,lurk,44,1.0,0,0.0,0,0.0,0,0.0,1.0,44.0,0.0
4970,recommene,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
4971,breaking,3,0.09375,0,0.0,28,0.875,1,0.03125,1.0,32.0,0.6449742087569881
4972,deceased,9,0.36,0,0.0,0,0.0,16,0.64,1.0,25.0,0.9426831892554923
4973,veer,17,1.0,0,0.0,0,0.0,0,0.0,1.0,17.0,0.0
4974,broaden,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12.0,0.0
4975,enroute,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
4976,deem,66,1.0,0,0.0,0,0.0,0,0.0,1.0,66.0,0.0
4977,npc,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3.0,0.9182958340544894
4978,ethelre,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4979,attake,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4980,customize,16,0.9411764705882352,0,0.0,1,0.0588235294117647,0,0.0,1.0,17.0,0.3227569588973983
4981,cricket,1,0.0129870129870129,0,0.0,75,0.974025974025974,1,0.0129870129870129,1.0,77.0,0.19975534865345904
4982,emboldende,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4983,infect,46,0.9787234042553192,0,0.0,0,0.0,1,0.0212765957446808,1.0,47.0,0.14854949043034824
4984,predate,7,1.0,0,0.0,0,0.0,0,0.0,1.0,7.0,0.0
4985,infiltrate,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19.0,0.0
4986,becoming,9,1.0,0,0.0,0,0.0,0,0.0,1.0,9.0,0.0
4987,http://www.knology.net/~carlos/redneck.htm,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
4988,strangle,33,0.9428571428571428,0,0.0,2,0.0571428571428571,0,0.0,1.0,35.0,0.3159971329784247
4989,kip,2,0.2,5,0.5,3,0.3,0,0.0,1.0,10.0,1.4854752972273346
4990,steeple,1,0.25,0,0.0,3,0.75,0,0.0,1.0,4.0,0.8112781244591328
4991,login,8,0.2580645161290322,1,0.032258064516129,22,0.7096774193548387,0,0.0,1.0,31.0,1.0152448390958901
4992,recreate,37,1.0,0,0.0,0,0.0,0,0.0,1.0,37.0,0.0
4993,blather,6,0.5454545454545454,0,0.0,5,0.4545454545454545,0,0.0,1.0,11.0,0.9940302114769566
4994,array,2,0.074074074074074,0,0.0,25,0.925925925925926,0,0.0,1.0,27.0,0.3809465857053901
4995,chatter,20,0.3448275862068966,0,0.0,38,0.6551724137931034,0,0.0,1.0,58.0,0.9293636260137188
4996,meander,22,1.0,0,0.0,0,0.0,0,0.0,0.9565217391304348,22.0,0.0
4997,likey,6,0.6666666666666666,0,0.0,0,0.0,3,0.3333333333333333,0.4285714285714285,9.0,0.9182958340544894
4998,writ,1,0.25,0,0.0,3,0.75,0,0.0,0.8,4.0,0.8112781244591328
4999,sanppe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5000,gon,15,0.7894736842105263,3,0.1578947368421052,0,0.0,1,0.0526315789473684,0.76,19.0,0.9132829641650988
5001,attuned,2,0.4,0,0.0,0,0.0,3,0.6,1.0,5.0,0.9709505944546688
5002,pilgrimage,1,0.05,0,0.0,19,0.95,0,0.0,1.0,20.0,0.2863969571159562
5003,conjecture,3,0.6,0,0.0,2,0.4,0,0.0,1.0,5.0,0.9709505944546688
5004,medidate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5005,utilize,48,1.0,0,0.0,0,0.0,0,0.0,1.0,48.0,0.0
5006,symbolize,24,1.0,0,0.0,0,0.0,0,0.0,1.0,24.0,0.0
5007,roller,1,0.0098039215686274,0,0.0,100,0.9803921568627452,1,0.0098039215686274,1.0,102.0,0.15884084219235375
5008,bode,15,0.9375,0,0.0,1,0.0625,0,0.0,1.0,16.0,0.3372900666170139
5009,hawk,2,0.0465116279069767,3,0.0697674418604651,38,0.8837209302325582,0,0.0,0.9772727272727272,43.0,0.6314709637016394
5010,seduce,22,1.0,0,0.0,0,0.0,0,0.0,1.0,22.0,0.0
5011,reaffirm,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19.0,0.0
5012,twisting,1,0.0833333333333333,1,0.0833333333333333,10,0.8333333333333334,0,0.0,1.0,12.0,0.8166890883150209
5013,peirce,1,0.5,0,0.0,1,0.5,0,0.0,1.0,2.0,1.0
5014,panhandle,3,0.4285714285714285,1,0.1428571428571428,3,0.4285714285714285,0,0.0,1.0,7.0,1.4488156357251847
5015,humiliating,2,0.064516129032258,0,0.0,0,0.0,29,0.935483870967742,1.0,31.0,0.34511731494495296
5016,applaud,40,1.0,0,0.0,0,0.0,0,0.0,1.0,40.0,0.0
5017,wretched,1,0.0357142857142857,0,0.0,0,0.0,27,0.9642857142857144,1.0,28.0,0.22228483068568797
5018,corroborate,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5019,crust,4,0.1739130434782608,0,0.0,19,0.8260869565217391,0,0.0,1.0,23.0,0.6665783579949205
5020,mince,6,0.75,0,0.0,2,0.25,0,0.0,0.8,8.0,0.8112781244591328
5021,motor,5,0.0980392156862745,4,0.0784313725490196,42,0.8235294117647058,0,0.0,1.0,51.0,0.8471905923412065
5022,avail,6,0.1428571428571428,0,0.0,36,0.8571428571428571,0,0.0,1.0,42.0,0.5916727785823274
5023,lube,6,0.3,0,0.0,14,0.7,0,0.0,1.0,20.0,0.8812908992306927
5024,amass,12,1.0,0,0.0,0,0.0,0,0.0,1.0,12.0,0.0
5025,http://www.aclu.org/congress/l110101a.html,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5026,quack,2,0.4,0,0.0,2,0.4,1,0.2,0.3846153846153846,5.0,1.5219280948873626
5027,murderess,1,0.25,0,0.0,3,0.75,0,0.0,1.0,4.0,0.8112781244591328
5028,brutalize,7,1.0,0,0.0,0,0.0,0,0.0,1.0,7.0,0.0
5029,http://www.geocities.com/enchantedforest/creek/7900/babygirl.html,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5030,inherit,45,1.0,0,0.0,0,0.0,0,0.0,1.0,45.0,0.0
5031,dial,44,0.4536082474226804,0,0.0,53,0.5463917525773195,0,0.0,1.0,97.0,0.9937811379408326
5032,fallback,1,0.3333333333333333,0,0.0,2,0.6666666666666666,0,0.0,1.0,3.0,0.9182958340544894
5033,faye,1,0.0526315789473684,15,0.7894736842105263,3,0.1578947368421052,0,0.0,1.0,19.0,0.9132829641650988
5034,od,1,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,1,0.1666666666666666,0.4615384615384615,6.0,1.9182958340544896
5035,kink,1,0.05,2,0.1,17,0.85,0,0.0,1.0,20.0,0.747584679824574
5036,conjugate,4,1.0,0,0.0,0,0.0,0,0.0,1.0,4.0,0.0
5037,seatchafed,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5038,gleam,13,0.52,0,0.0,12,0.48,0,0.0,0.9615384615384616,25.0,0.9988455359952018
5039,unsheathe,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5040,whiplash,1,0.0909090909090909,1,0.0909090909090909,9,0.8181818181818182,0,0.0,1.0,11.0,0.8658566174572236
5041,congrats,2,0.0833333333333333,22,0.9166666666666666,0,0.0,0,0.0,1.0,24.0,0.4138168503036338
5042,ail,6,1.0,0,0.0,0,0.0,0,0.0,1.0,6.0,0.0
5043,hallucinating,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,1.0,3.0,0.9182958340544894
5044,sterilize,6,1.0,0,0.0,0,0.0,0,0.0,1.0,6.0,0.0
5045,indict,11,1.0,0,0.0,0,0.0,0,0.0,1.0,11.0,0.0
5046,tucker,4,0.1333333333333333,17,0.5666666666666667,9,0.3,0,0.0,0.9090909090909092,30.0,1.3730174851339658
5047,incarcerate,5,1.0,0,0.0,0,0.0,0,0.0,1.0,5.0,0.0
5048,gravitate,13,1.0,0,0.0,0,0.0,0,0.0,1.0,13.0,0.0
5049,veil,16,0.3555555555555555,0,0.0,28,0.6222222222222222,1,0.0222222222222222,1.0,45.0,1.0783878114938321
5050,clearing,2,0.1,0,0.0,18,0.9,0,0.0,1.0,20.0,0.46899559358928117
5051,imp,1,0.0555555555555555,0,0.0,8,0.4444444444444444,9,0.5,1.0,18.0,1.2516291673878228
5052,daisytook,1,1.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0
5053,overheat,11,0.9166666666666666,0,0.0,1,0.0833333333333333,0,0.0,1.0,12.0,0.4138168503036338
5054,fingerprint,4,0.1739130434782608,0,0.0,19,0.8260869565217391,0,0.0,1.0,23.0,0.6665783579949205
5055,outsource,18,0.782608695652174,0,0.0,5,0.217391304347826,0,0.0,0.9583333333333334,23.0,0.7553754125614287
5056,partake,24,1.0,0,0.0,0,0.0,0,0.0,1.0,24.0,0.0
5057,rump,1,0.1666666666666666,0,0.0,5,0.8333333333333334,0,0.0,1.0,6.0,0.6500224216483541
5058,ove,2,0.5,1,0.25,0,0.0,1,0.25,1.0,4.0,1.5
5059,overeat,1,0.5,1,0.5,0,0.0,0,0.0,1.0,2.0,1.0
