Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags_5
760,5,are,AUX,AUX,None
760,6,the,DET,DET,None
760,7,other,ADJ,ADJ,None
760,8,possibilities,NOUN,NOUN,None
760,9,you,PRON,PRON,None
760,10,had,VERB,VERB,None
760,11,better,ADJ,ADJ,None
760,12,?,PUNCT,PUNCT,None
761,0,Talk,VERB,VERB,None
761,1,to,ADP,ADP,None
761,2,you,PRON,PRON,None
761,3,soon,ADV,ADV,None
761,4,",",PUNCT,PUNCT,None
762,0,Kam,PROPN,PROPN,None
763,0,Hey,INTJ,INTJ,None
763,1,guys,NOUN,NOUN,None
763,2,",",PUNCT,PUNCT,None
764,0,I,PRON,PRON,None
764,1,am,AUX,AUX,None
764,2,being,AUX,AUX,None
764,3,told,VERB,VERB,None
764,4,by,ADP,ADP,None
764,5,my,PRON,PRON,None
764,6,better,ADJ,ADJ,None
764,7,half,NOUN,NOUN,None
764,8,that,SCONJ,PRON,PRON
764,9,we,PRON,PRON,None
764,10,need,VERB,VERB,None
764,11,to,PART,PART,None
764,12,get,VERB,VERB,None
764,13,an,DET,DET,None
764,14,accurate,ADJ,ADJ,None
764,15,head,NOUN,NOUN,None
764,16,count,NOUN,NOUN,None
764,17,of,SCONJ,ADP,ADP
764,18,who,PRON,PRON,None
764,19,will,AUX,AUX,None
764,20,be,AUX,AUX,None
764,21,attending,VERB,VERB,None
764,22,our,PRON,PRON,None
764,23,wedding,NOUN,NOUN,None
764,24,.,PUNCT,PUNCT,None
765,0,If,SCONJ,SCONJ,None
765,1,you,PRON,PRON,None
765,2,would,AUX,AUX,None
765,3,be,AUX,AUX,None
765,4,so,ADV,ADV,None
765,5,kind,ADJ,ADJ,None
765,6,",",PUNCT,PUNCT,None
765,7,could,AUX,AUX,None
765,8,you,PRON,PRON,None
765,9,possibly,ADV,ADV,None
765,10,let,VERB,VERB,None
765,11,me,PRON,PRON,None
765,12,know,VERB,VERB,None
765,13,of,ADP,ADP,None
765,14,your,PRON,PRON,None
765,15,status,NOUN,NOUN,None
765,16,over,ADP,ADP,None
765,17,the,DET,DET,None
765,18,next,ADJ,ADJ,None
765,19,couple,NOUN,NOUN,None
765,20,of,ADP,ADP,None
765,21,days,NOUN,NOUN,None
765,22,?,PUNCT,PUNCT,None
766,0,For,ADP,ADP,None
766,1,those,PRON,PRON,None
766,2,of,ADP,ADP,None
766,3,you,PRON,PRON,None
766,4,who,PRON,PRON,None
766,5,already,ADV,ADV,None
766,6,sent,VERB,VERB,None
766,7,us,PRON,PRON,None
766,8,an,DET,DET,None
766,9,RSVP,NOUN,NOUN,None
766,10,response,NOUN,NOUN,None
766,11,recently,ADV,ADV,None
766,12,",",PUNCT,PUNCT,None
766,13,please,INTJ,INTJ,None
766,14,disregard,VERB,VERB,None
766,15,.,PUNCT,PUNCT,None
767,0,Thanks,NOUN,NOUN,None
767,1,for,ADP,ADP,None
767,2,your,PRON,PRON,None
767,3,help,NOUN,NOUN,None
767,4,!,PUNCT,PUNCT,None
768,0,Jeff,PROPN,PROPN,None
769,0,WT,PROPN,PROPN,None
769,1,Cal,PROPN,PROPN,None
769,2,has,AUX,AUX,None
769,3,been,AUX,AUX,None
769,4,added,VERB,VERB,None
769,5,.,PUNCT,PUNCT,None
770,0,Could,AUX,AUX,None
770,1,you,PRON,PRON,None
770,2,run,VERB,VERB,None
770,3,those,DET,DET,None
770,4,additional,ADJ,ADJ,None
770,5,post,NOUN,NOUN,None
770,6,-,PUNCT,PUNCT,None
770,7,id's,NOUN,NOUN,None
770,8,?,PUNCT,PUNCT,None
771,0,There,PRON,PRON,None
771,1,are,VERB,VERB,None
771,2,deals,NOUN,NOUN,None
771,3,in,ADP,ADP,None
771,4,the,DET,DET,None
771,5,Aruba,PROPN,PROPN,None
771,6,book,NOUN,NOUN,None
771,7,so,ADV,ADV,None
771,8,I,PRON,PRON,None
771,9,'m,AUX,AUX,None
771,10,not,PART,PART,None
771,11,sure,ADJ,ADJ,None
771,12,why,ADV,SCONJ,SCONJ
771,13,you,PRON,PRON,None
771,14,are,AUX,AUX,None
771,15,n't,PART,PART,None
771,16,picking,VERB,VERB,None
771,17,those,PRON,PRON,None
771,18,up,ADP,ADP,None
771,19,.,PUNCT,PUNCT,None
772,0,The,DET,DET,None
772,1,deals,NOUN,NOUN,None
772,2,are,AUX,AUX,None
772,3,listed,VERB,VERB,None
772,4,below,ADV,ADV,None
772,5,.,PUNCT,PUNCT,None
773,0,Thanks,NOUN,NOUN,None
774,0,EY4096.1,NOUN,PROPN,NOUN
774,1,PERFORMANCE,NOUN,NOUN,None
774,2,1-Feb-02,NOUN,NUM,PROPN
774,3,P,NOUN,NOUN,None
774,4,"6,363,217",NUM,NUM,None
774,5,-,PUNCT,PUNCT,None
774,6,$,SYM,SYM,None
774,7,"250,393",NUM,NUM,None
775,0,EY4096.3,NOUN,PUNCT,NOUN
775,1,PERFORMANCE,NOUN,NOUN,None
775,2,1-Feb-02,NOUN,NUM,NOUN
775,3,P,NOUN,NOUN,None
775,4,"202,989",NUM,NUM,None
775,5,$,SYM,SYM,None
775,6,"195,610",NUM,NUM,None
776,0,EY4096.4,NOUN,PROPN,NOUN
776,1,PERFORMANCE,NOUN,VERB,PROPN
776,2,1-Feb-02,NOUN,NUM,PROPN
776,3,F,PROPN,NOUN,NUM
776,4,0,NUM,NUM,None
776,5,$,SYM,SYM,None
776,6,"31,180",NUM,NUM,None
777,0,EY4096.7,NOUN,NOUN,None
777,1,PERFORMANCE,NOUN,NOUN,None
777,2,1-Feb-02,NOUN,NUM,ADP
777,3,P,NOUN,PROPN,PROPN
777,4,-,SYM,PUNCT,SYM
777,5,"6,363,217",NUM,NUM,None
777,6,-,SYM,SYM,None
777,7,$,SYM,SYM,None
777,8,"55,678",NUM,NUM,None
778,0,EY4106.6,NOUN,ADJ,NOUN
778,1,PERFORMANCE,NOUN,NOUN,None
778,2,1-Feb-02,NOUN,NUM,PUNCT
778,3,P,PROPN,PROPN,None
778,4,-,PUNCT,PUNCT,None
778,5,"1,993,045",NUM,NUM,None
778,6,-,PUNCT,SYM,NOUN
778,7,$,SYM,SYM,None
778,8,"32,387",NUM,NUM,None
779,0,EY4106.7,NOUN,NOUN,None
779,1,PERFORMANCE,NOUN,NOUN,None
779,2,1-Feb-02,NOUN,NUM,PUNCT
779,3,P,NOUN,NOUN,None
779,4,"1,993,045",NUM,NUM,None
779,5,-,SYM,PUNCT,NOUN
779,6,$,SYM,SYM,None
779,7,"43,548",NUM,NUM,None
780,0,EY4106.9,NOUN,VERB,NOUN
780,1,PERFORMANCE,NOUN,NOUN,None
780,2,1-Feb-02,NOUN,NUM,NOUN
780,3,P,NOUN,NOUN,None
780,4,"27,886",NUM,NUM,None
780,5,$,SYM,SYM,None
780,6,"27,361",NUM,NUM,None
781,0,EY4108.E,NOUN,PRON,NOUN
781,1,PERFORMANCE,NOUN,NOUN,None
781,2,1-Feb-02,NOUN,NUM,PUNCT
781,3,P,NOUN,PROPN,SYM
781,4,"12,514,373",NUM,NUM,None
781,5,-,PUNCT,PUNCT,None
781,6,$,SYM,SYM,None
781,7,"265,932",NUM,NUM,None
782,0,EY4108.F,NOUN,NOUN,None
782,1,PERFORMANCE,NOUN,NOUN,None
782,2,1-Feb-02,NOUN,NUM,PROPN
782,3,P,NOUN,NOUN,None
782,4,"112,610",NUM,NUM,None
782,5,$,SYM,SYM,None
782,6,"110,555",NUM,NUM,None
783,0,EY4108.H,NOUN,PRON,NOUN
783,1,PERFORMANCE,NOUN,VERB,NOUN
783,2,1-Feb-02,NOUN,NUM,PUNCT
783,3,P,NOUN,PROPN,NOUN
783,4,-,PUNCT,PUNCT,None
783,5,"2,239,879",NUM,NUM,None
783,6,-,PUNCT,SYM,NOUN
783,7,$,SYM,SYM,None
783,8,"36,398",NUM,NUM,None
784,0,EY4108.I,NOUN,NOUN,None
784,1,PERFORMANCE,NOUN,NOUN,None
784,2,1-Feb-02,NOUN,NUM,PROPN
784,3,P,NOUN,PROPN,PROPN
784,4,-,PUNCT,PUNCT,None
784,5,"10,274,494",NUM,NUM,None
784,6,-,PUNCT,PUNCT,None
784,7,$,SYM,SYM,None
784,8,"166,960",NUM,NUM,None
785,0,Thanks,NOUN,NOUN,None
786,0,As,SCONJ,SCONJ,None
786,1,seen,VERB,VERB,None
786,2,below,ADV,ADV,None
786,3,",",PUNCT,PUNCT,None
787,0,Please,INTJ,INTJ,None
787,1,start,VERB,VERB,None
787,2,using,VERB,VERB,None
787,3,the,DET,DET,None
787,4,ENA,NOUN,PROPN,ADJ
787,5,DPR,NOUN,PROPN,PROPN
787,6,102,NUM,NUM,None
787,7,file,NOUN,NOUN,None
787,8,rather,ADV,ADV,None
787,9,than,ADP,ADP,None
787,10,the,DET,DET,None
787,11,EWS,NOUN,PROPN,ADJ
787,12,DPR,NOUN,PROPN,PROPN
787,13,2002,NUM,NUM,None
787,14,file,NOUN,NOUN,None
787,15,to,PART,PART,None
787,16,send,VERB,VERB,None
787,17,to,ADP,ADP,None
787,18,Chris,PROPN,PROPN,None
787,19,.,PUNCT,PUNCT,None
788,0,The,DET,DET,None
788,1,positions,NOUN,NOUN,None
788,2,needed,VERB,VERB,None
788,3,to,PART,PART,None
788,4,be,AUX,AUX,None
788,5,divided,VERB,VERB,None
788,6,to,PART,PART,None
788,7,reflect,VERB,VERB,None
788,8,BCF,NOUN,PROPN,PRON
788,9,'s,PART,PART,None
788,10,.,PUNCT,PUNCT,None
789,0,Thanks,NOUN,NOUN,None
790,0,Kam,PROPN,PROPN,None
791,0,could,AUX,AUX,None
791,1,you,PRON,PRON,None
791,2,also,ADV,ADV,None
791,3,CC,VERB,VERB,None
791,4,me,PRON,PRON,None
791,5,the,DET,DET,None
791,6,first,ADJ,ADJ,None
791,7,few,ADJ,ADJ,None
791,8,times,NOUN,NOUN,None
791,9,you,PRON,PRON,None
791,10,send,VERB,VERB,None
791,11,it,PRON,PRON,None
791,12,?,PUNCT,PUNCT,None
792,0,While,SCONJ,SCONJ,None
792,1,our,PRON,PRON,None
792,2,established,VERB,VERB,None
792,3,schedules,NOUN,NOUN,None
792,4,of,ADP,ADP,None
792,5,Tuesday,PROPN,PROPN,None
792,6,and,CCONJ,CCONJ,None
792,7,Friday,PROPN,PROPN,None
792,8,DPR's,NOUN,PROPN,NOUN
792,9,would,AUX,AUX,None
792,10,have,VERB,VERB,None
792,11,us,PRON,PRON,None
792,12,reporting,VERB,VERB,None
792,13,tomorrow,NOUN,NOUN,None
792,14,'s,PART,PART,None
792,15,activity,NOUN,NOUN,None
792,16,on,ADP,ADP,None
792,17,Monday,PROPN,PROPN,None
792,18,",",PUNCT,PUNCT,None
792,19,we,PRON,PRON,None
792,20,will,AUX,AUX,None
792,21,change,VERB,VERB,None
792,22,that,PRON,PRON,None
792,23,for,ADP,ADP,None
792,24,month,NOUN,NOUN,None
792,25,end,NOUN,NOUN,None
792,26,.,PUNCT,PUNCT,None
793,0,Please,INTJ,INTJ,None
793,1,email,VERB,VERB,None
793,2,the,DET,DET,None
793,3,January,PROPN,PROPN,None
793,4,31st,NOUN,NOUN,None
793,5,DPR,NOUN,PROPN,NOUN
793,6,information,NOUN,NOUN,None
793,7,for,ADP,ADP,None
793,8,your,PRON,PRON,None
793,9,respective,ADJ,ADJ,None
793,10,groups,NOUN,NOUN,None
793,11,to,ADP,ADP,None
793,12,my,PRON,PRON,None
793,13,attention,NOUN,NOUN,None
793,14,by,ADP,ADP,None
793,15,noon,NOUN,NOUN,None
793,16,on,ADP,ADP,None
793,17,Friday,PROPN,PROPN,None
793,18,.,PUNCT,PUNCT,None
794,0,You,PRON,PRON,None
794,1,should,AUX,AUX,None
794,2,use,VERB,VERB,None
794,3,the,DET,DET,None
794,4,same,ADJ,ADJ,None
794,5,spreadsheet,NOUN,NOUN,None
794,6,format,NOUN,NOUN,None
794,7,used,VERB,VERB,None
794,8,for,ADP,ADP,None
794,9,the,DET,DET,None
794,10,1/29/2002,NUM,NUM,None
794,11,DPR,NOUN,PROPN,NOUN
794,12,.,PUNCT,PUNCT,None
795,0,All,DET,DET,None
795,1,p&l,NOUN,PROPN,NOUN
795,2,and,CCONJ,CCONJ,None
795,3,PRMA,NOUN,PROPN,DET
795,4,numbers,NOUN,NOUN,None
795,5,should,AUX,AUX,None
795,6,be,AUX,AUX,None
795,7,in,ADP,ADP,None
795,8,$,SYM,SYM,None
795,9,'000's,NOUN,NOUN,None
795,10,.,PUNCT,PUNCT,None
796,0,Starting,VERB,VERB,None
796,1,in,ADP,ADP,None
796,2,February,PROPN,PROPN,None
796,3,",",PUNCT,PUNCT,None
796,4,you,PRON,PRON,None
796,5,will,AUX,AUX,None
796,6,be,AUX,AUX,None
796,7,able,ADJ,ADJ,None
796,8,to,PART,PART,None
796,9,export,VERB,VERB,None
796,10,the,DET,DET,None
796,11,data,NOUN,NOUN,None
796,12,",",PUNCT,PUNCT,None
796,13,as,SCONJ,SCONJ,None
796,14,opposed,VERB,VERB,None
796,15,to,SCONJ,ADP,ADP
796,16,using,VERB,VERB,None
796,17,the,DET,DET,None
796,18,spreadsheets,NOUN,NOUN,None
796,19,.,PUNCT,PUNCT,None
797,0,Thanks,NOUN,NOUN,None
797,1,",",PUNCT,PUNCT,None
798,0,Chris,PROPN,PROPN,None
798,1,Abel,PROPN,PROPN,None
798,2,Manager,NOUN,PROPN,PROPN
798,3,",",PUNCT,PUNCT,None
798,4,Risk,NOUN,PROPN,PROPN
798,5,Controls,NOUN,PROPN,PROPN
798,6,Global,ADJ,PROPN,CCONJ
798,7,Risk,NOUN,PROPN,PROPN
798,8,Operations,NOUN,PROPN,PROPN
798,9,chris.abel@enron.com,X,NUM,PROPN
798,10,<,PUNCT,X,PUNCT
798,11,mailto:chris.abel@enron.com,X,PROPN,PUNCT
798,12,>,PUNCT,PUNCT,None
798,13,713.853.3102,NUM,NUM,None
799,0,Kristen,PROPN,PROPN,None
799,1,",",PUNCT,PUNCT,None
800,0,Attached,VERB,VERB,None
800,1,are,AUX,AUX,None
800,2,all,DET,PRON,DET
800,3,live,ADJ,ADJ,None
800,4,financial,ADJ,ADJ,None
800,5,deals,NOUN,NOUN,None
800,6,by,ADP,ADP,None
800,7,risk,NOUN,NOUN,None
800,8,type,NOUN,NOUN,None
800,9,.,PUNCT,PUNCT,None
801,0,As,SCONJ,SCONJ,None
801,1,you,PRON,PRON,None
801,2,can,AUX,AUX,None
801,3,see,VERB,VERB,None
801,4,",",PUNCT,PUNCT,None
801,5,the,DET,DET,None
801,6,price,NOUN,NOUN,None
801,7,data,NOUN,NOUN,None
801,8,is,AUX,AUX,None
801,9,too,ADV,ADV,None
801,10,large,ADJ,ADJ,None
801,11,to,PART,PART,None
801,12,fit,VERB,VERB,None
801,13,into,ADP,ADP,None
801,14,one,NUM,NUM,None
801,15,tab,NOUN,NOUN,None
801,16,.,PUNCT,PUNCT,None
802,0,After,ADP,ADP,None
802,1,tomorrow,NOUN,NOUN,None
802,2,",",PUNCT,PUNCT,None
802,3,I,PRON,PRON,None
802,4,will,AUX,AUX,None
802,5,no,ADV,ADV,None
802,6,longer,ADV,ADV,None
802,7,have,VERB,VERB,None
802,8,access,NOUN,NOUN,None
802,9,to,ADP,ADP,None
802,10,the,DET,DET,None
802,11,estate,NOUN,NOUN,None
802,12,files,NOUN,NOUN,None
802,13,.,PUNCT,PUNCT,None
803,0,Greg,PROPN,PROPN,None
803,1,Couch,PROPN,PROPN,None
803,2,will,AUX,AUX,None
803,3,be,AUX,AUX,None
803,4,taking,VERB,VERB,None
803,5,over,ADP,ADP,None
803,6,the,DET,DET,None
803,7,responsibility,NOUN,NOUN,None
803,8,for,ADP,ADP,None
803,9,the,DET,DET,None
803,10,estate,NOUN,NOUN,None
803,11,risk,NOUN,NOUN,None
803,12,group,NOUN,NOUN,None
803,13,and,CCONJ,CCONJ,None
803,14,will,AUX,AUX,None
803,15,be,AUX,AUX,None
803,16,able,ADJ,ADJ,None
803,17,to,PART,PART,None
803,18,assist,VERB,VERB,None
803,19,you,PRON,PRON,None
803,20,with,ADP,ADP,None
803,21,your,PRON,PRON,None
803,22,requests,NOUN,NOUN,None
803,23,going,VERB,VERB,None
803,24,forward,ADV,ADV,None
803,25,.,PUNCT,PUNCT,None
804,0,Thanks,NOUN,NOUN,None
805,0,Kam,PROPN,PROPN,None
806,0,Ed,PROPN,PROPN,None
806,1,",",PUNCT,PUNCT,None
807,0,Here,ADV,ADV,None
807,1,is,AUX,AUX,None
807,2,a,DET,DET,None
807,3,list,NOUN,NOUN,None
807,4,of,ADP,ADP,None
807,5,the,DET,DET,None
807,6,risk,NOUN,NOUN,None
807,7,people,NOUN,NOUN,None
807,8,that,PRON,PRON,None
807,9,will,AUX,AUX,None
807,10,be,AUX,AUX,None
807,11,with,ADP,ADP,None
807,12,the,DET,DET,None
807,13,estate,NOUN,NOUN,None
807,14,.,PUNCT,PUNCT,None
808,0,After,ADP,ADP,None
808,1,this,DET,DET,None
808,2,weekend,NOUN,NOUN,None
808,3,",",PUNCT,PUNCT,None
808,4,we,PRON,PRON,None
808,5,will,AUX,AUX,None
808,6,no,ADV,ADV,None
808,7,longer,ADV,ADV,None
808,8,have,VERB,VERB,None
808,9,access,NOUN,NOUN,None
808,10,to,ADP,ADP,None
808,11,the,DET,DET,None
808,12,estate,NOUN,NOUN,None
808,13,files,NOUN,NOUN,None
808,14,",",PUNCT,PUNCT,None
808,15,these,DET,DET,None
808,16,people,NOUN,NOUN,None
808,17,will,AUX,AUX,None
808,18,be,AUX,AUX,None
808,19,able,ADJ,ADJ,None
808,20,to,PART,PART,None
808,21,help,VERB,VERB,None
808,22,you,PRON,PRON,None
808,23,with,ADP,ADP,None
808,24,any,DET,PRON,PRON
808,25,of,ADP,ADP,None
808,26,your,PRON,PRON,None
808,27,questions,NOUN,NOUN,None
808,28,.,PUNCT,PUNCT,None
809,0,We,PRON,PRON,None
809,1,will,AUX,AUX,None
809,2,still,ADV,ADV,None
809,3,be,AUX,AUX,None
809,4,around,ADV,ADV,None
809,5,to,PART,PART,None
809,6,assist,VERB,VERB,None
809,7,them,PRON,PRON,None
809,8,if,SCONJ,SCONJ,None
809,9,needed,VERB,VERB,None
809,10,.,PUNCT,PUNCT,None
810,0,Thanks,NOUN,NOUN,None
811,0,KK,PROPN,PROPN,None
812,0,Here,ADV,ADV,None
812,1,you,PRON,PRON,None
812,2,go,VERB,VERB,None
812,3,...,PUNCT,PUNCT,None
813,0,AC,PROPN,PROPN,None
814,0,Sanjeev,PROPN,PROPN,None
814,1,",",PUNCT,PUNCT,None
815,0,I,PRON,PRON,None
815,1,should,AUX,AUX,None
815,2,have,VERB,VERB,None
815,3,a,DET,DET,None
815,4,list,NOUN,NOUN,None
815,5,of,ADP,ADP,None
815,6,post,NOUN,NOUN,None
815,7,-,PUNCT,PUNCT,None
815,8,id's,NOUN,NOUN,None
815,9,for,ADP,ADP,None
815,10,you,PRON,PRON,None
815,11,by,ADP,ADP,None
815,12,4:30,NUM,NUM,None
815,13,today,NOUN,NOUN,None
815,14,.,PUNCT,PUNCT,None
816,0,After,ADP,ADP,None
816,1,friday,PROPN,PROPN,None
816,2,",",PUNCT,PUNCT,None
816,3,I,PRON,PRON,None
816,4,will,AUX,AUX,None
816,5,no,ADV,ADV,None
816,6,longer,ADV,ADV,None
816,7,have,VERB,VERB,None
816,8,access,NOUN,NOUN,None
816,9,to,ADP,ADP,None
816,10,the,DET,DET,None
816,11,estate,NOUN,NOUN,None
816,12,",",PUNCT,PUNCT,None
816,13,so,ADV,CCONJ,CCONJ
816,14,if,SCONJ,SCONJ,None
816,15,you,PRON,PRON,None
816,16,could,AUX,AUX,None
816,17,shoot,VERB,VERB,None
816,18,this,PRON,PRON,None
816,19,off,ADP,ADP,None
816,20,over,ADV,ADP,ADP
816,21,night,X,NOUN,NOUN
816,22,so,SCONJ,SCONJ,None
816,23,I,PRON,PRON,None
816,24,could,AUX,AUX,None
816,25,have,VERB,VERB,None
816,26,something,PRON,PRON,None
816,27,in,ADP,ADP,None
816,28,the,DET,DET,None
816,29,morning,NOUN,NOUN,None
816,30,to,PART,PART,None
816,31,work,VERB,VERB,None
816,32,with,ADP,ADP,None
816,33,I,PRON,PRON,None
816,34,would,AUX,AUX,None
816,35,appreciate,VERB,VERB,None
816,36,it,PRON,PRON,None
816,37,.,PUNCT,PUNCT,None
817,0,Let,VERB,VERB,None
817,1,me,PRON,PRON,None
817,2,know,VERB,VERB,None
817,3,if,SCONJ,SCONJ,None
817,4,that,PRON,PRON,None
817,5,does,AUX,AUX,None
817,6,n't,PART,PART,None
817,7,seem,VERB,VERB,None
817,8,possible,ADJ,ADJ,None
817,9,.,PUNCT,PUNCT,None
818,0,Thanks,NOUN,NOUN,None
819,0,Kam,PROPN,PROPN,None
820,0,Hi,INTJ,INTJ,None
820,1,I,PRON,PRON,None
820,2,?m,AUX,X,AUX
820,3,from,ADP,ADP,None
820,4,Brazil,PROPN,PROPN,None
820,5,and,CCONJ,CCONJ,None
820,6,I,PRON,PRON,None
820,7,want,VERB,VERB,None
820,8,to,PART,PART,None
820,9,know,VERB,VERB,None
820,10,of,ADP,ADP,None
820,11,book,NOUN,NOUN,None
820,12,6,NUM,NUM,None
820,13,.,PUNCT,PUNCT,None
821,0,Is,AUX,AUX,None
821,1,good,ADJ,ADJ,None
821,2,or,CCONJ,CCONJ,None
821,3,bad,ADJ,ADJ,None
821,4,?,PUNCT,PUNCT,None
822,0,what,PRON,PRON,None
822,1,'s,AUX,AUX,None
822,2,your,PRON,PRON,None
822,3,opinion,NOUN,NOUN,None
822,4,?,PUNCT,PUNCT,None
823,0,kisses,NOUN,VERB,PROPN
824,0,leli,PROPN,PROPN,None
825,0,it,PRON,PRON,None
825,1,s,AUX,VERB,VERB
825,2,good,ADJ,ADJ,None
825,3,.,PUNCT,PUNCT,None
826,0,u,PRON,PRON,None
826,1,must,AUX,AUX,None
826,2,read,VERB,VERB,None
826,3,it,PRON,PRON,None
826,4,.,PUNCT,PUNCT,None
827,0,pairing,NOUN,VERB,VERB
827,1,up,NOUN,ADP,NOUN
827,2,of,ADP,ADP,None
827,3,harry,PROPN,PROPN,None
827,4,and,CCONJ,CCONJ,None
827,5,ginny,PROPN,PROPN,None
827,6,is,AUX,AUX,None
827,7,cool,ADJ,ADJ,None
828,0,It,PRON,PRON,None
828,1,s,AUX,VERB,VERB
828,2,awesome,ADJ,ADV,ADV
828,3,-,PUNCT,PUNCT,None
828,4,better,ADJ,ADJ,None
828,5,than,ADP,ADP,None
828,6,book,NOUN,NOUN,None
828,7,5,NUM,NUM,None
829,0,An,DET,DET,None
829,1,orphaned,VERB,ADJ,ADJ
829,2,",",PUNCT,PUNCT,None
829,3,two,NUM,NUM,None
829,4,-,PUNCT,PUNCT,None
829,5,month,NOUN,NOUN,None
829,6,old,ADJ,ADJ,None
829,7,African,ADJ,ADJ,None
829,8,elephant,NOUN,NOUN,None
829,9,named,VERB,VERB,None
829,10,Olly,PROPN,PROPN,None
829,11,received,VERB,VERB,None
829,12,an,DET,DET,None
829,13,extremely,ADV,ADV,None
829,14,uplifting,ADJ,ADJ,None
829,15,Christmas,PROPN,PROPN,None
829,16,present,NOUN,NOUN,None
829,17,this,DET,DET,None
829,18,year,NOUN,NOUN,None
829,19,:,PUNCT,PUNCT,None
829,20,an,DET,DET,None
829,21,airplane,NOUN,NOUN,None
829,22,ride,NOUN,NOUN,None
829,23,just,ADV,ADV,None
829,24,for,ADP,ADP,None
829,25,him,PRON,PRON,None
829,26,",",PUNCT,PUNCT,None
829,27,courtesy,NOUN,NOUN,None
829,28,of,ADP,ADP,None
829,29,the,DET,DET,None
829,30,International,ADJ,PROPN,PROPN
829,31,Fund,PROPN,PROPN,None
829,32,for,ADP,ADP,None
829,33,Animal,PROPN,PROPN,None
829,34,Welfare,PROPN,PROPN,None
829,35,and,CCONJ,CCONJ,None
829,36,their,PRON,PRON,None
829,37,friends,NOUN,NOUN,None
829,38,',PUNCT,PART,PUNCT
829,39,The,DET,DET,None
829,40,Bateleurs,PROPN,PROPN,None
829,41,',PUNCT,PUNCT,None
829,42,.,PUNCT,PUNCT,None
830,0,Animal,PROPN,PROPN,None
830,1,News,PROPN,PROPN,None
830,2,Center,PROPN,PROPN,None
830,3,Webmaster,NOUN,PROPN,PUNCT
831,0,Hello,INTJ,INTJ,None
831,1,",",PUNCT,PUNCT,None
832,0,We,PRON,PRON,None
832,1,have,AUX,AUX,None
832,2,started,VERB,VERB,None
832,3,a,DET,DET,None
832,4,new,ADJ,ADJ,None
832,5,forum,NOUN,NOUN,None
832,6,for,ADP,ADP,None
832,7,an,DET,DET,None
832,8,interactive,ADJ,ADJ,None
832,9,and,CCONJ,CCONJ,None
832,10,absorbing,ADJ,ADJ,None
832,11,discussion,NOUN,NOUN,None
832,12,on,ADP,ADP,None
832,13,Astrology,NOUN,PROPN,PROPN
832,14,&,CCONJ,CCONJ,None
832,15,Palmistry,NOUN,PROPN,PROPN
832,16,and,CCONJ,CCONJ,None
832,17,everything,PRON,PRON,None
832,18,in,ADP,ADP,None
832,19,between,ADP,ADP,None
832,20,including,VERB,VERB,None
832,21,Gemology,NOUN,PROPN,PROPN
832,22,",",PUNCT,PUNCT,None
832,23,Feng,NOUN,PROPN,PROPN
832,24,Shui,NOUN,PROPN,PROPN
832,25,/,SYM,SYM,None
832,26,Vaastu,NOUN,PROPN,PROPN
832,27,Shastra,NOUN,PROPN,PROPN
832,28,.,PUNCT,PUNCT,None
833,0,We,PRON,PRON,None
833,1,look,VERB,VERB,None
833,2,forward,ADV,ADV,None
833,3,to,ADP,ADP,None
833,4,your,PRON,PRON,None
833,5,active,ADJ,ADJ,None
833,6,participation,NOUN,NOUN,None
833,7,to,PART,PART,None
833,8,make,VERB,VERB,None
833,9,this,DET,DET,None
833,10,forum,NOUN,NOUN,None
833,11,an,DET,DET,None
833,12,exciting,ADJ,ADJ,None
833,13,meeting,NOUN,NOUN,None
833,14,place,NOUN,NOUN,None
833,15,for,ADP,ADP,None
833,16,like,ADJ,INTJ,ADJ
833,17,minded,ADJ,ADJ,None
833,18,individuals,NOUN,NOUN,None
833,19,.,PUNCT,PUNCT,None
834,0,Regards,NOUN,NOUN,None
835,0,Swetha,PROPN,PROPN,None
836,0,Play,VERB,VERB,None
836,1,your,PRON,PRON,None
836,2,CD's,NOUN,PROPN,NOUN
836,3,",",PUNCT,PUNCT,None
836,4,8,NUM,NUM,None
836,5,-,PUNCT,PUNCT,None
836,6,tracks,NOUN,NOUN,None
836,7,",",PUNCT,PUNCT,None
836,8,reel,NOUN,NOUN,None
836,9,to,ADP,ADP,None
836,10,reels,NOUN,NOUN,None
836,11,",",PUNCT,PUNCT,None
836,12,cassettes,NOUN,NOUN,None
836,13,",",PUNCT,PUNCT,None
836,14,vinyl,NOUN,NOUN,None
836,15,33,NUM,NUM,None
836,16,/,SYM,SYM,None
836,17,45's,NOUN,NOUN,None
836,18,",",PUNCT,PUNCT,None
836,19,and,CCONJ,CCONJ,None
836,20,shellac,NOUN,NOUN,None
836,21,78's,NOUN,ADJ,NOUN
836,22,through,ADP,ADP,None
836,23,this,DET,DET,None
836,24,little,ADJ,ADJ,None
836,25,integrated,ADJ,VERB,NOUN
836,26,amp,NOUN,NOUN,None
836,27,",",PUNCT,PUNCT,None
836,28,you,PRON,PRON,None
836,29,'ll,AUX,AUX,None
836,30,get,VERB,VERB,None
836,31,a,DET,DET,None
836,32,big,ADJ,ADJ,None
836,33,eye,NOUN,NOUN,None
836,34,opener,NOUN,NOUN,None
836,35,!,PUNCT,PUNCT,None
837,0,complete,ADJ,ADJ,None
837,1,with,ADP,ADP,None
