,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
10729,10729,832,26,Vaastu,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,vaastu,-1
10730,10730,832,27,Shastra,NOUN,PROPN,X,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,shastra,-1
10753,10753,835,0,Swetha,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Swetha,83
10756,10756,836,2,CD's,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,cd,91
10793,10793,837,3,Magnavox,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Magnavox,83
10814,10814,839,1,Deb,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Deb,52
10815,10815,839,2,Price,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Price,72
10818,10818,839,5,Detroit,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Detroit,60
10819,10819,839,6,News,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,News,38
10820,10820,840,0,Deb,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Deb,52
10821,10821,840,1,Price,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,Price,72
10823,10823,841,1,Baptist,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,ADJ,PROPN,baptist,-1
10824,10824,841,2,Pastor,NOUN,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,pastor,-1
10825,10825,841,3,Stephen,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Stephen,65
10826,10826,841,4,Jones,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jones,36
10836,10836,841,14,Janice,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Janice,52
10864,10864,843,0,Twinkle,VERB,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,X,X,X,X,X,twinkle,-1
10865,10865,843,1,Twinkle,VERB,PROPN,ADP,ADP,ADP,DET,DET,DET,ADP,ADP,ADP,twinkle,-1
10868,10868,843,4,Kitna,X,PROPN,PART,PART,PART,PART,PUNCT,PUNCT,ADP,PUNCT,PUNCT,kitna,-1
10869,10869,843,5,soyega,X,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,NOUN,NOUN,soyega,-1
10870,10870,843,6,uthja,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,uthja,-1
10871,10871,843,7,yaar,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,yaar,-1
10880,10880,843,16,sun,NOUN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,sun,-1
10887,10887,843,23,uthke,X,PROPN,ADV,ADV,ADV,VERB,VERB,VERB,VERB,VERB,ADV,uthke,-1
10888,10888,843,24,jaldi,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,jaldi,-1
10891,10891,843,27,chai,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,chai,-1
10903,10903,845,0,Good,ADJ,PROPN,PUNCT,PUNCT,PROPN,PUNCT,PUNCT,PUNCT,PROPN,PROPN,PROPN,good,-1
10904,10904,845,1,Morning,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,morning,-1
10909,10909,846,2,Nice,ADJ,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,nice,-1
10910,10910,846,3,Day,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,day,84
10918,10918,850,0,Rajendra,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Rajendra,83
10920,10920,852,0,image_gif_part,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,image_gif_part,-1
10923,10923,853,2,Download,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,download,-1
10946,10946,854,22,Tale,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,Tale,72
10948,10948,854,24,Terra,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Terra,83
10979,10979,855,29,:),SYM,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,:),-1
10991,10991,856,3,Mouse,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Mouse,83
10993,10993,856,5,s...@tack.net,X,PROPN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,s...@tack.net,-1
11017,11017,859,8,Extreme,ADJ,PROPN,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Extreme,-1
11018,11018,859,9,Web,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Web,72
11019,11019,859,10,Surfs,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Surfs,83
11033,11033,859,24,http://maartenvt.blogspot.com/,X,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADP,PUNCT,PUNCT,http://maartenvt.blogspot.com/,-1
11034,11034,859,25,Arts,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,art,-1
11038,11038,859,29,Animals,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,PROPN,PROPN,animal,-1
11042,11042,859,33,Games,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,game,-1
11044,11044,859,35,Politics,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,politics,-1
11046,11046,859,37,Technology,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,technology,-1
11048,11048,859,39,Fun,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,PROPN,fun,-1
11064,11064,862,8,RAGNAROK,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ragnarok,72
11071,11071,862,15,September,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,September,8
11082,11082,862,26,Kim,PROPN,PROPN,PROPN,PROPN,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Kim,30
11083,11083,862,27,Jung,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jung,83
11085,11085,862,29,Ryool,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ryool,83
11092,11092,862,36,july,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,July,15
11109,11109,862,53,GameSpot,PROPN,PROPN,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,GameSpot,83
11128,11128,865,3,Ian,PROPN,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,Ian,60
11180,11180,869,0,PS,NOUN,PROPN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ps,-1
11194,11194,869,14,Homes,NOUN,PROPN,ADV,ADV,PROPN,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,home,81
11201,11201,871,0,Ian,PROPN,PROPN,X,X,X,X,X,X,X,X,X,Ian,60
11203,11203,871,2,Webmaster,NOUN,PROPN,NOUN,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,ADP,webmaster,-1
11205,11205,872,0,Key,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,key,-1
11206,11206,872,1,Delhi,PROPN,PROPN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Delhi,27
11215,11215,873,5,Delhi,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Delhi,27
11236,11236,874,0,Delhi,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,ADJ,PROPN,PROPN,NOUN,PROPN,Delhi,27
11239,11239,874,3,K,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,K,55
11240,11240,874,4,K,PROPN,PROPN,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,K,55
11241,11241,874,5,Paul,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Paul,19
11246,11246,874,10,Tariq,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Tariq,72
11247,11247,874,11,Ahmed,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ahmed,37
11248,11248,874,12,Dar,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Dar,72
11261,11261,875,2,Mr,PROPN,PROPN,SCONJ,SCONJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Mr,83
11262,11262,875,3,Dar,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Dar,72
11269,11269,875,10,Indian,ADJ,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,Indian,76
11272,11272,875,13,Kashmir,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Kashmir,33
11278,11278,875,19,Lashkar,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Lashkar,83
11280,11280,875,21,e,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,e,72
11282,11282,875,23,Toiba,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Toiba,83
11287,11287,876,1,India,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,India,9
11288,11288,876,2,Diaries,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Diary,65
11293,11293,877,4,Otto,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Otto,83
11294,11294,877,5,Jespersen,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jespersen,83
11301,11301,877,12,Nature,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,Nature,83
11303,11303,877,14,Development,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Development,55
11305,11305,877,16,Origin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Origin,83
11325,11325,877,36,Manchester,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Manchester,72
11326,11326,877,37,School,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,School,32
11328,11328,877,39,Economics,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Economics,83
11445,11445,884,0,Cindy,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,Cindy,37
11473,11473,887,2,Anthony,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Anthony,45
11474,11474,887,3,Beavers,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Beavers,73
11476,11476,887,5,CognitiveScienceN...@gmail.com,X,PROPN,NUM,NUM,NOUN,NUM,NUM,NUM,NUM,NUM,NUM,cognitivesciencen...@gmail.com,-1
11478,11478,888,0,Inhibitory,ADJ,PROPN,SCONJ,SCONJ,SCONJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,inhibitory,-1
11479,11479,888,1,Systems,NOUN,PROPN,PART,PART,PART,PART,PART,PROPN,PROPN,PROPN,PROPN,system,-1
11480,11480,888,2,Control,VERB,PROPN,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADP,control,-1
11482,11482,888,4,Pattern,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,pattern,-1
11484,11484,888,6,Activity,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,activity,-1
11487,11487,888,9,Cortex,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,cortex,-1
11517,11517,889,29,Yale,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Yale,55
11518,11518,889,30,School,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,School,32
11520,11520,889,32,Medicine,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Medicine,65
11523,11523,889,35,Neuron,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,NUM,NUM,Neuron,83
11571,11571,892,2,Anthony,PROPN,PROPN,DET,DET,DET,PROPN,DET,PROPN,PROPN,PROPN,PROPN,Anthony,45
11572,11572,892,3,Beavers,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Beavers,73
11574,11574,892,5,Cognitive,ADJ,PROPN,DET,DET,DET,DET,DET,PROPN,DET,PROPN,PROPN,Cognitive,-1
11575,11575,892,6,Science,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Science,60
11576,11576,892,7,News,PROPN,PROPN,VERB,VERB,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,News,38
11580,11580,892,11,AM,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,a.m.,-1
11584,11584,893,3,engin,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,engin,83
11585,11585,893,4,i.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,i.,83
11586,11586,893,5,erdem,PROPN,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PROPN,PROPN,erdem,83
11593,11593,895,1,Worldwatch,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Worldwatch,73
11600,11600,895,8,Weather,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,weather,-1
11608,11608,896,1,Washington,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Washington,23
11610,11610,896,3,D.C.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,D.C.,51
11620,11620,897,7,Hurricane,PROPN,PROPN,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hurricane,46
11621,11621,897,8,Katrina,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Katrina,36
11633,11633,897,20,United,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,United,-1
11634,11634,897,21,States,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,State,5
11659,11659,897,46,Worldwatch,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Worldwatch,73
11660,11660,897,47,Institute,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Institute,65
11665,11665,898,3,Mississippi,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Mississippi,39
11666,11666,898,4,River,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,River,38
11680,11680,898,18,New,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,New,91
11681,11681,898,19,Orleans,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Orleans,29
11704,11704,899,14,Fahrenheit,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Fahrenheit,65
11709,11709,899,19,Gulf,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,gulf,-1
11722,11722,899,32,Katrina,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Katrina,36
11732,11732,902,4,xploita...@gmail.com,X,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,xploita...@gmail.com,-1
11739,11739,903,5,BBC,PROPN,PROPN,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,BBC,37
11740,11740,903,6,News,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,News,38
11741,11741,903,7,Online,PROPN,PROPN,PUNCT,PUNCT,PUNCT,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,Online,60
11750,11750,904,1,Google,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Google,15
11752,11752,904,3,US,PROPN,PROPN,NOUN,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,US,3
11759,11759,905,2,Google,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Google,15
11766,11766,905,9,US,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,US,3
11782,11782,907,1,BBC,PROPN,PROPN,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,BBC,37
11783,11783,907,2,Daily,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Daily,94
11784,11784,907,3,E-mail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,E-mail,83
11806,11806,909,1,http://www.bbc.co.uk/dailyemail/,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,http://www.bbc.co.uk/dailyemail/,-1
11809,11809,910,1,Disclaimer,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,disclaimer,-1
11812,11812,911,1,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,BBC,37
11834,11834,911,23,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,BBC,37
11875,11875,913,19,BBC,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,NOUN,PROPN,NOUN,PROPN,BBC,37
11877,11877,913,21,Email,VERB,PROPN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,email,-1
11889,11889,914,0,http://news.bbc.co.uk/1/hi/help/4162471.stm,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://news.bbc.co.uk/1/hi/help/4162471.stm,-1
11902,11902,916,9,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Santiago,60
11910,11910,916,17,President,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,President,11
11911,11911,916,18,Bush,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
11914,11914,916,21,President,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,President,11
11915,11915,916,22,Hu,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hu,55
11916,11916,916,23,Jintao,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jintao,60
11922,11922,916,29,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Santiago,60
11936,11936,917,12,China,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,China,7
11938,11938,917,14,North,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,North,20
11939,11939,917,15,Korea,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Korea,33
11941,11941,918,0,China,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,China,7
11949,11949,918,8,North,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,North,20
11950,11950,918,9,Korea,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Korea,33
11955,11955,918,14,Bush,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
11962,11962,918,21,Korea,PROPN,PROPN,PROPN,PROPN,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Korea,33
11970,11970,919,0,REUTERS,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,REUTERS,84
11972,11972,919,2,Jason,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jason,39
11973,11973,919,3,Reed,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Reed,84
11974,11974,920,0,U.S.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,U.S.,18
11975,11975,920,1,President,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,President,11
11976,11976,920,2,George,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,George,11
11977,11977,920,3,W.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,W.,35
11978,11978,920,4,Bush,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
11983,11983,920,9,President,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,President,11
11984,11984,920,10,Hu,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hu,55
11985,11985,920,11,Jintao,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jintao,60
11991,11991,920,17,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Santiago,60
11993,11993,921,0,Bush,PROPN,PROPN,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
11996,11996,921,3,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Santiago,60
12000,12000,921,7,Asia,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Asia,33
12002,12002,921,9,Pacific,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Pacific,55
12003,12003,921,10,Economic,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Economic,-1
12004,12004,921,11,Cooperation,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Cooperation,84
12006,12006,921,13,APEC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,APEC,84
12012,12012,922,1,President,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,President,11
12013,12013,922,2,Bush,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bush,2
12038,12038,923,0,Selah,PROPN,PROPN,PROPN,PROPN,INTJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Selah,55
12043,12043,925,2,Hidden,ADJ,PROPN,DET,DET,DET,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hidden,-1
12044,12044,925,3,Nook,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Nook,25
