,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
4457,4457,210,3,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4460,4460,210,6,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
4466,4466,210,12,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
4489,4489,213,4,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4491,4491,213,6,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
4503,4503,214,8,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
4505,4505,214,10,as,ADP,ADP,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,as,11
4527,4527,219,3,to,ADP,ADP,ADP,ADP,ADP,ADP,VERB,ADP,ADP,ADP,ADP,to,4
4529,4529,219,5,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4570,4570,225,3,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4602,4602,230,8,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4650,4650,235,9,like,ADP,ADP,ADP,ADP,ADP,ADP,ADV,ADV,ADV,ADV,ADP,like,16
4657,4657,236,3,like,ADP,ADP,ADP,ADP,ADV,ADP,ADP,ADP,ADP,ADP,ADP,like,16
4669,4669,237,6,like,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,like,16
4705,4705,244,6,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
4706,4706,244,7,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4714,4714,244,15,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4728,4728,246,10,about,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,about,14
4734,4734,247,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4749,4749,248,11,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
4776,4776,253,4,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
4777,4777,253,5,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4781,4781,253,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
4789,4789,254,2,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
4802,4802,256,3,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
4803,4803,256,4,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4828,4828,260,2,out,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,out,13
4829,4829,260,3,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4834,4834,261,2,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
4861,4861,264,8,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADV,ADP,ADP,ADP,of,2
4896,4896,268,7,up,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
4897,4897,268,8,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
4899,4899,268,10,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
4915,4915,269,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
4947,4947,275,1,from,ADP,ADP,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,from,9
4960,4960,276,9,with,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4972,4972,277,6,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
4987,4987,278,12,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,9
5022,5022,280,19,through,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,through,21
5024,5024,280,21,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
5035,5035,281,8,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
5051,5051,282,11,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
5100,5100,287,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5129,5129,290,1,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
5130,5130,290,2,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
5137,5137,290,9,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
5151,5151,290,23,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
5153,5153,290,25,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,PUNCT,of,2
5194,5194,294,7,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
5229,5229,300,5,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
5287,5287,309,2,for,ADP,ADP,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,for,5
5302,5302,311,6,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
5337,5337,319,5,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,9
5359,5359,320,13,like,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,like,16
5365,5365,320,19,by,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,by,10
5371,5371,320,25,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5380,5380,320,34,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADV,ADV,ADV,up,12
5386,5386,320,40,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5426,5426,323,16,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
5450,5450,325,4,out,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,out,13
5451,5451,325,5,before,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,before,29
5454,5454,325,8,after,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,after,18
5464,5464,325,18,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
5468,5468,326,2,on,ADP,ADP,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,on,6
5482,5482,328,7,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
5484,5484,328,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,PROPN,of,2
5513,5513,329,16,in,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,VERB,VERB,in,3
5516,5516,329,19,of,ADP,ADP,ADP,ADP,ADP,ADV,ADV,ADP,ADV,ADV,ADV,of,2
5529,5529,330,10,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
5536,5536,331,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
5552,5552,332,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
5562,5562,332,14,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5569,5569,332,21,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5581,5581,332,33,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
5582,5582,332,34,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
5627,5627,340,1,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5651,5651,342,4,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
5682,5682,346,3,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
5709,5709,348,23,for,ADP,ADP,ADJ,ADJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
5711,5711,348,25,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5716,5716,349,1,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
5722,5722,349,7,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5728,5728,349,13,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
5741,5741,350,8,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
5749,5749,351,1,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5755,5755,351,7,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5758,5758,351,10,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5759,5759,351,11,between,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,between,22
5768,5768,352,2,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5779,5779,352,13,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
5793,5793,354,0,In,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5804,5804,354,11,between,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,between,22
5835,5835,355,20,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
5841,5841,356,1,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
5856,5856,359,3,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
5862,5862,359,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
5885,5885,361,13,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
5888,5888,361,16,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,9
5968,5968,368,6,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6018,6018,371,7,on,ADP,ADP,ADP,ADP,ADV,ADV,ADV,ADP,ADV,ADV,ADV,on,6
6019,6019,371,8,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6027,6027,371,16,on,ADP,ADP,ADP,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,on,6
6060,6060,376,6,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
6064,6064,376,10,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6066,6066,376,12,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6068,6068,376,14,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6074,6074,377,3,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
6081,6081,378,2,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6084,6084,378,5,in,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6131,6131,382,2,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,VERB,on,6
6145,6145,383,11,in,ADP,ADP,ADP,ADP,ADP,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,in,3
6161,6161,386,4,along,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,along,37
6162,6162,386,5,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6168,6168,386,11,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6178,6178,387,5,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6181,6181,387,8,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6184,6184,387,11,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6187,6187,387,14,per,ADP,ADP,CCONJ,CCONJ,CCONJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,per,31
6205,6205,388,15,down,ADV,ADP,ADP,ADP,ADV,ADP,ADP,ADP,ADP,ADP,ADP,down,27
6212,6212,389,2,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6217,6217,389,7,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6242,6242,393,2,out,ADP,ADP,ADP,ADP,PRON,ADP,ADP,ADP,ADP,ADP,ADP,out,13
6243,6243,393,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6252,6252,394,0,By,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,by,10
6297,6297,399,3,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6300,6300,399,6,on,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6315,6315,400,10,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6326,6326,404,2,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6342,6342,404,18,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6361,6361,405,5,of,ADP,ADP,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,of,2
6363,6363,405,7,to,ADP,ADP,NOUN,NOUN,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6386,6386,409,4,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6429,6429,414,8,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6436,6436,414,15,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6440,6440,414,19,for,ADP,ADP,ADP,ADP,PUNCT,ADP,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,for,5
6463,6463,415,5,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6471,6471,415,13,to,ADP,ADP,ADP,ADP,PRON,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6474,6474,415,16,@,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,@,41
6513,6513,419,17,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6524,6524,421,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6550,6550,426,5,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
6551,6551,426,6,on,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
6567,6567,426,22,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6569,6569,426,24,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
6574,6574,426,29,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6596,6596,427,18,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6653,6653,433,12,in,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6654,6654,433,13,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6663,6663,433,22,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
6666,6666,433,25,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
6686,6686,434,16,as,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,as,11
6711,6711,435,21,in,ADP,ADP,ADP,ADP,VERB,ADP,VERB,VERB,VERB,VERB,VERB,in,3
6735,6735,436,20,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6752,6752,437,8,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
6764,6764,440,5,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
6777,6777,443,5,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6780,6780,443,8,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
6783,6783,443,11,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6787,6787,443,15,at,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,at,8
6794,6794,443,22,@,ADP,ADP,SYM,SYM,SYM,ADP,SYM,SYM,SYM,ADP,ADP,@,41
6822,6822,446,7,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
6825,6825,446,10,for,ADP,ADP,ADP,ADP,ADP,PROPN,ADP,PROPN,PROPN,PROPN,PROPN,for,5
6890,6890,456,4,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6894,6894,457,1,at,ADP,ADP,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,at,8
6910,6910,458,13,up,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
6924,6924,462,1,UP,ADP,ADP,ADP,ADP,PROPN,ADP,PROPN,ADP,PROPN,PROPN,PROPN,up,12
6949,6949,469,1,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
6977,6977,471,15,into,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,into,15
6982,6982,471,20,at,ADP,ADP,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,at,8
6994,6994,472,9,along,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,along,37
6995,6995,472,10,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7008,7008,473,6,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7076,7076,480,3,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7090,7090,481,7,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7094,7094,481,11,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
7106,7106,482,3,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
7110,7110,482,7,@,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,@,41
7126,7126,484,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7129,7129,484,7,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,9
7149,7149,487,6,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
7155,7155,489,2,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7162,7162,489,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7168,7168,489,15,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7181,7181,490,7,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7192,7192,490,18,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
7245,7245,496,3,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
7256,7256,497,6,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
7257,7257,497,7,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
7271,7271,499,3,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7279,7279,500,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7282,7282,500,7,for,ADP,ADP,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,for,5
7320,7320,503,3,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7334,7334,504,7,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7338,7338,504,11,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
7350,7350,505,3,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
7354,7354,505,7,@,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,@,41
7370,7370,507,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7373,7373,507,7,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,9
7428,7428,515,3,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,6
7439,7439,516,6,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,up,12
7440,7440,516,7,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,7
7454,7454,518,3,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,5
7462,7462,519,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7465,7465,519,7,for,ADP,ADP,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,for,5
7525,7525,526,6,after,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,after,18
7531,7531,527,2,for,ADP,ADP,ADP,ADP,ADP,ADP,VERB,VERB,VERB,VERB,VERB,for,5
7538,7538,528,3,out,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADP,out,13
7539,7539,528,4,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
7541,7541,528,6,of,ADP,ADP,PUNCT,PUNCT,PUNCT,NUM,NUM,NUM,NUM,NUM,NUM,of,2
7543,7543,528,8,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at,8
7546,7546,529,0,By,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,by,10
7548,7548,529,2,of,ADP,ADP,ADP,ADP,NUM,NUM,NUM,NUM,NUM,NUM,NUM,of,2
7555,7555,529,9,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7562,7562,530,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7565,7565,530,7,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7567,7567,530,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
7569,7569,530,11,of,ADP,ADP,ADP,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NUM,of,2
7572,7572,531,0,By,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,by,10
7574,7574,531,2,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,NUM,NUM,NUM,NUM,of,2
7580,7580,531,8,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7586,7586,531,14,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7591,7591,531,19,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,2
7593,7593,531,21,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
7595,7595,531,23,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,PUNCT,of,2
7602,7602,532,4,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to,4
7604,7604,532,6,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,3
7606,7606,532,8,of,ADP,ADP,ADP,ADP,ADP,ADP,NUM,NUM,NUM,NUM,NUM,of,2
