,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,freq_band
12440,12440,958,12,just,ADV,ADV,AUX,AUX,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
12454,12454,959,2,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
12461,12461,960,2,perfectly,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,perfectly,87
12508,12508,963,12,often,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,often,68
12544,12544,964,15,ingeniously,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ingeniously,98
12682,12682,973,10,quickly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,quickly,74
12716,12716,975,2,probably,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,probably,41
12732,12732,976,0,More,ADJ,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,more,21
12733,12733,976,1,below,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,below,55
12774,12774,978,18,collaboratively,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,collaboratively,98
12795,12795,979,9,coarse,NOUN,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,coarse,-1
12816,12816,980,11,finally,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,finally,69
12858,12858,985,1,there,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,there,11
12916,12916,988,20,already,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,already,31
12991,12991,991,3,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
13005,13005,991,17,together,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,together,57
13031,13031,992,13,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
13032,13032,992,14,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
13060,13060,993,19,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
13066,13066,994,0,Otherwise,ADV,ADV,NOUN,NOUN,NOUN,NOUN,INTJ,INTJ,INTJ,INTJ,INTJ,otherwise,81
13072,13072,994,6,there,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,there,11
13134,13134,999,27,along,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,along,82
13238,13238,1005,13,here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,here,14
13250,13250,1006,0,Finally,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,finally,69
13305,13305,1010,5,WHY,ADV,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,why,33
13332,13332,1011,19,certainly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,certainly,77
13374,13374,1015,24,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
13375,13375,1015,25,again,ADV,ADV,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,again,23
13461,13461,1018,14,kinda,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,kinda,92
13474,13474,1019,4,pretty,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,pretty,46
13476,13476,1019,6,though,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,though,62
13486,13486,1020,8,actually,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,actually,36
13505,13505,1021,5,heavily,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,heavily,91
13519,13519,1021,19,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
13559,13559,1023,3,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
13625,13625,1024,21,sooner,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,soon,45
13711,13711,1031,18,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
13722,13722,1031,29,most,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADJ,ADV,ADJ,most,32
13725,13725,1031,32,ever,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ever,27
13735,13735,1032,7,away,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADV,ADV,away,39
13750,13750,1032,22,quite,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,quite,73
13755,13755,1032,27,recently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,recently,67
13763,13763,1033,5,probably,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,probably,41
13764,13764,1033,6,more,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,more,21
13775,13775,1033,17,much,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,much,28
13787,13787,1033,29,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
13797,13797,1033,39,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
13798,13798,1033,40,well,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,well,12
13851,13851,1035,2,then,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,then,10
13912,13912,1036,20,as,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,as,15
13913,13913,1036,21,early,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,early,63
13923,13923,1037,6,slightly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,slightly,87
13938,13938,1037,21,separately,ADV,ADV,ADV,ADV,ADP,ADP,ADV,ADV,ADV,ADV,ADV,separately,93
13949,13949,1037,32,later,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,late,38
13950,13950,1037,33,on,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,on,51
13956,13956,1038,4,hopefully,ADV,ADV,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADV,ADV,hopefully,86
14000,14000,1048,2,certainly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,certainly,77
14005,14005,1048,7,down,ADP,ADV,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,down,49
14029,14029,1050,10,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
14053,14053,1051,21,fine,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fine,92
14072,14072,1055,2,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
14073,14073,1055,3,once,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADV,ADV,ADP,ADP,once,54
14146,14146,1067,1,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
14148,14148,1067,3,then,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,then,10
14160,14160,1070,2,never,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,never,18
14164,14164,1070,6,enough,ADV,ADV,VERB,VERB,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,enough,61
14169,14169,1070,11,back,ADP,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADP,ADP,back,16
14176,14176,1073,0,Only,ADV,ADV,DET,DET,DET,DET,DET,DET,DET,DET,ADJ,only,13
14215,14215,1076,13,more,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,more,21
14253,14253,1082,11,later,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,late,38
14276,14276,1087,0,Then,ADV,ADV,ADV,ADV,CCONJ,CCONJ,ADV,ADV,ADV,ADV,ADV,then,10
14309,14309,1093,0,Maybe,ADV,ADV,INTJ,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,CCONJ,maybe,52
14321,14321,1093,12,else,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,else,86
14345,14345,1096,7,enough,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,enough,61
14353,14353,1096,15,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too,19
14357,14357,1096,19,anywhere,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,anywhere,81
14551,14551,1133,5,online,ADV,ADV,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,online,89
14569,14569,1138,0,http://www.kettererkunst.com/bio/GuntherUecker-1930.shtml,X,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://www.kettererkunst.com/bio/GuntherUecker-1930.shtml,-1
14588,14588,1142,0,Here,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,here,14
14620,14620,1144,7,as,ADV,ADV,ADV,ADV,ADV,ADV,DET,ADV,ADV,ADV,ADV,as,15
14625,14625,1144,12,out,PROPN,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,out,24
14663,14663,1148,0,kindly,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,kindly,95
14686,14686,1150,5,least,ADJ,ADV,ADV,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,least,94
14720,14720,1152,13,else,ADJ,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,ADJ,NOUN,NOUN,else,86
14737,14737,1153,13,then,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,ADV,NOUN,NOUN,NOUN,then,10
14751,14751,1154,6,else,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,else,86
14795,14795,1158,6,hardly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,hardly,95
14831,14831,1162,0,Typically,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,typically,90
14858,14858,1164,8,likely,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,likely,84
14878,14878,1165,10,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
14896,14896,1167,8,often,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,often,68
14933,14933,1169,15,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
14987,14987,1177,4,just,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,just,3
15031,15031,1181,4,really,ADV,ADV,DET,DET,DET,DET,DET,DET,DET,DET,DET,really,17
15064,15064,1183,6,even,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,even,9
15077,15077,1184,6,even,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,even,9
15105,15105,1186,9,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
15131,15131,1189,11,really,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,really,17
15150,15150,1190,10,so,ADV,ADV,SCONJ,SCONJ,PRON,PRON,PRON,PRON,PRON,PRON,PRON,so,2
15211,15211,1195,4,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,17
15226,15226,1198,4,So,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
15255,15255,1200,2,really,ADV,ADV,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,17
15265,15265,1201,2,probably,ADV,ADV,PRON,PRON,PRON,ADV,ADV,ADV,ADV,ADV,ADV,probably,41
15266,15266,1201,3,just,ADV,ADV,PART,PART,PART,PART,ADV,AUX,ADV,AUX,AUX,just,3
15271,15271,1201,8,anyways,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,ADV,PUNCT,ADV,ADV,ADV,anyways,94
15355,15355,1214,1,obviously,ADV,ADV,PUNCT,PUNCT,ADV,ADV,ADV,ADV,ADV,ADV,ADV,obviously,81
15359,15359,1214,5,never,ADV,ADV,ADV,ADV,PART,PART,PART,ADV,ADV,ADV,ADV,never,18
15360,15360,1214,6,even,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,even,9
15374,15374,1216,2,never,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,never,18
15376,15376,1216,4,there,ADV,ADV,ADV,ADV,ADJ,ADV,ADV,ADJ,ADJ,ADJ,ADJ,there,11
15385,15385,1217,7,here,ADV,ADV,ADV,ADV,PUNCT,ADV,ADV,ADV,ADV,PUNCT,ADV,here,14
15418,15418,1220,8,especially,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,especially,60
15425,15425,1220,15,even,ADV,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,ADV,ADV,ADV,ADV,even,9
15430,15430,1221,1,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
15435,15435,1221,6,better,ADJ,ADV,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,good,96
15494,15494,1226,19,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
15515,15515,1227,9,alike,ADJ,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,alike,99
15517,15517,1228,0,So,ADV,ADV,ADV,ADV,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,so,2
15536,15536,1230,9,else,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,else,86
15548,15548,1231,5,down,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADV,down,49
15551,15551,1231,8,too,ADV,ADV,PUNCT,PUNCT,PUNCT,NOUN,NOUN,ADV,ADV,ADV,ADV,too,19
15574,15574,1232,21,away,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,away,39
15598,15598,1233,2,ever,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ever,27
15644,15644,1236,3,personally,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,personally,83
15709,15709,1242,7,always,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,always,26
15759,15759,1246,12,currently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,currently,71
15782,15782,1247,3,very,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,very,5
15791,15791,1248,0,also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
15875,15875,1258,1,always,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,always,26
15899,15899,1261,4,near,ADV,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,VERB,VERB,VERB,near,93
15900,15900,1261,5,by,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,by,88
15918,15918,1263,4,way,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,way,84
15928,15928,1263,14,quite,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,quite,73
15933,15933,1264,2,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
15938,15938,1264,7,right,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,right,44
15943,15943,1265,0,Nearby,ADP,ADV,CCONJ,CCONJ,CCONJ,ADV,CCONJ,ADV,ADV,ADV,ADV,nearby,98
15957,15957,1266,11,far,ADJ,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,far,34
15996,15996,1271,2,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
16005,16005,1272,6,even,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,even,9
16007,16007,1272,8,enough,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,enough,61
16014,16014,1274,2,yet,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,SCONJ,PUNCT,PUNCT,PUNCT,yet,53
16020,16020,1276,0,Maybe,ADV,ADV,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,maybe,52
16026,16026,1277,3,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too,19
16045,16045,1278,4,usually,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,usually,65
16132,16132,1286,17,only,ADV,ADV,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
16177,16177,1290,6,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
16329,16329,1308,2,so,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,so,2
16350,16350,1309,15,yet,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,yet,53
16377,16377,1312,5,either,DET,ADV,ADJ,ADJ,ADJ,ADJ,PRON,NOUN,NOUN,PRON,NOUN,either,87
16391,16391,1313,5,still,ADV,ADV,ADV,ADV,VERB,ADV,ADV,ADV,ADV,ADV,ADV,still,20
16393,16393,1313,7,even,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,even,9
16424,16424,1317,4,completely,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,completely,80
16449,16449,1318,6,now,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,now,8
16462,16462,1318,19,still,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,still,20
16510,16510,1323,0,Here,ADV,ADV,ADV,ADV,PRON,ADV,ADV,ADV,ADV,ADV,PRON,here,14
16580,16580,1331,8,really,ADV,ADV,DET,DET,ADV,DET,ADV,ADV,ADV,ADV,ADV,really,17
16608,16608,1332,13,so,ADV,ADV,ADV,ADV,AUX,AUX,AUX,AUX,AUX,ADV,AUX,so,2
16620,16620,1333,0,Also,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,also,6
16708,16708,1339,7,so,ADV,ADV,SCONJ,SCONJ,SCONJ,CCONJ,CCONJ,SCONJ,SCONJ,SCONJ,SCONJ,so,2
16723,16723,1339,22,just,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,just,3
16728,16728,1339,27,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
16760,16760,1343,4,exactly,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADV,ADP,ADP,ADP,exactly,82
16851,16851,1349,3,absolutely,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,absolutely,76
16858,16858,1350,1,maybe,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,maybe,52
16876,16876,1352,2,technically,ADV,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,technically,93
16889,16889,1353,0,However,ADV,ADV,ADV,ADV,INTJ,INTJ,ADV,INTJ,ADV,ADV,ADV,however,29
16892,16892,1353,3,certainly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,certainly,77
16922,16922,1354,19,at,ADP,ADV,ADV,ADV,DET,ADV,ADV,ADV,ADV,ADV,ADV,at,-1
16923,16923,1354,20,least,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,least,94
16939,16939,1355,8,twice,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADP,twice,80
16975,16975,1358,6,also,ADV,ADV,PART,PART,PART,VERB,VERB,ADV,ADV,VERB,VERB,also,6
16977,16977,1358,8,extremely,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,extremely,59
16988,16988,1359,8,super,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,super,85
16990,16990,1359,10,surprisingly,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADV,CCONJ,CCONJ,ADV,surprisingly,90
17002,17002,1360,5,better,ADJ,ADV,ADV,ADV,ADJ,ADV,ADJ,ADV,ADV,ADJ,ADJ,good,96
17010,17010,1360,13,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now,8
17012,17012,1360,15,sooo,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,INTJ,CCONJ,so,2
17023,17023,1361,3,together,ADV,ADV,ADV,ADV,ADP,ADP,ADP,ADP,ADP,ADP,ADP,together,57
17045,17045,1362,6,together,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,together,57
17082,17082,1366,17,now,ADV,ADV,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADV,now,8
17092,17092,1366,27,back,ADV,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,back,16
17102,17102,1367,0,just,ADV,ADV,INTJ,INTJ,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,just,3
17157,17157,1369,0,obviously,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,obviously,81
17164,17164,1370,1,much,ADJ,ADV,ADV,ADV,ADJ,ADV,ADV,ADV,ADV,ADV,ADV,much,28
17203,17203,1371,20,really,ADV,ADV,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,really,17
17213,17213,1372,1,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,17
17226,17226,1372,14,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
17240,17240,1372,28,there,ADV,ADV,ADV,ADV,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,there,11
17262,17262,1374,7,no,DET,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,79
17263,17263,1374,8,matter,NOUN,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,matter,-1
17335,17335,1380,0,Here,ADV,ADV,ADV,ADV,PRON,PRON,PRON,PRON,PRON,PRON,PRON,here,14
17374,17374,1384,3,very,ADV,ADV,AUX,AUX,AUX,ADV,DET,DET,ADV,ADV,ADV,very,5
17380,17380,1384,9,super,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,super,85
17447,17447,1392,8,only,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,only,13
17456,17456,1393,2,well,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,well,12
17500,17500,1394,6,too,ADV,ADV,ADP,ADP,ADP,ADV,ADV,ADV,ADV,ADV,ADV,too,19
17501,17501,1394,7,long,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,long,37
17603,17603,1403,4,distinctly,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,distinctly,98
17642,17642,1406,8,soon,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,ADV,ADV,ADV,ADV,soon,45
17666,17666,1407,11,anywhere,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,anywhere,81
17679,17679,1409,1,actually,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,actually,36
17683,17683,1409,5,relatively,ADV,ADV,NUM,NUM,ADV,ADV,ADV,ADV,ADV,ADV,ADV,relatively,91
17733,17733,1414,0,here,ADV,ADV,ADV,ADV,ADV,ADV,PRON,PRON,PRON,PRON,PRON,here,14
17864,17864,1421,15,together,ADV,ADV,VERB,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADP,together,57
17930,17930,1424,10,still,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,ADV,ADV,ADV,ADV,still,20
17949,17949,1425,2,FIRST,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,first,47
18024,18024,1431,0,so,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,so,2
18104,18104,1436,5,no,DET,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,no,79
18105,18105,1436,6,matter,NOUN,ADV,ADV,ADV,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,matter,-1
18132,18132,1436,33,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,really,17
18138,18138,1436,39,back,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,back,16
18139,18139,1436,40,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just,3
18216,18216,1445,9,about,ADV,ADV,ADP,ADP,ADV,ADV,ADV,ADV,ADV,ADV,ADV,about,30
18219,18219,1445,12,ago,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ago,50
