lemma,word form,sentence,doc index,sent index,token index,tokenized sentence
celebrate,celebrating,"Kinda like celebrating the fourth of july, only you aren't celebrating the fourth of july - you celebrate independence day, which falls on july 4.",15286,3,2,"('Kinda', 'like', 'celebrating', 'the', 'fourth', 'of', 'july', ',', 'only', 'you', 'are', ""n't"", 'celebrating', 'the', 'fourth', 'of', 'july', '-', 'you', 'celebrate', 'independence', 'day', ',', 'which', 'falls', 'on', 'july', '4', '.')"
celebrate,celebrate,"He's always game to go out and do things; have sushi even if he has to drive 50 miles to get it, go on weekend or week-long vacations, see a concert with friends which didn't start until past midnight...on a weekday, travel up to la two days in a row to celebrate valentine's day with his fellow singles and then attend a birthday lunch, head to the beach to go bodyboarding, etc all the while hardly ever complaining because he enjoys his friends' company.",15668,2,61,"('He', ""'s"", 'always', 'game', 'to', 'go', 'out', 'and', 'do', 'things', ';', 'have', 'sushi', 'even', 'if', 'he', 'has', 'to', 'drive', '50', 'miles', 'to', 'get', 'it', ',', 'go', 'on', 'weekend', 'or', 'week', '-', 'long', 'vacations', ',', 'see', 'a', 'concert', 'with', 'friends', 'which', 'did', ""n't"", 'start', 'until', 'past', 'midnight', '...', 'on', 'a', 'weekday', ',', 'travel', 'up', 'to', 'la', 'two', 'days', 'in', 'a', 'row', 'to', 'celebrate', 'valentine', ""'s"", 'day', 'with', 'his', 'fellow', 'singles', 'and', 'then', 'attend', 'a', 'birthday', 'lunch', ',', 'head', 'to', 'the', 'beach', 'to', 'go', 'bodyboarding', ',', 'etc', 'all', 'the', 'while', 'hardly', 'ever', 'complaining', 'because', 'he', 'enjoys', 'his', 'friends', ""'"", 'company', '.')"
celebrate,celebrate,"St. valentine's day  all the other holidays sort of run together, although i have always wanted a tee shirt to celebrate boxing day.",23167,18,23,"('St.', 'valentine', ""'s"", 'day', ' ', 'all', 'the', 'other', 'holidays', 'sort', 'of', 'run', 'together', ',', 'although', 'i', 'have', 'always', 'wanted', 'a', 'tee', 'shirt', 'to', 'celebrate', 'boxing', 'day', '.')"
celebrate,celebrated,my wife celebrated thanksgiving with her family while i was in miami --  her cousin shea says she was victim of blog-attrition here at the back burner.,12654,4,2,"('my', 'wife', 'celebrated', 'thanksgiving', 'with', 'her', 'family', 'while', 'i', 'was', 'in', 'miami', '--', ' ', 'her', 'cousin', 'shea', 'says', 'she', 'was', 'victim', 'of', 'blog', '-', 'attrition', 'here', 'at', 'the', 'back', 'burner', '.')"
celebrate,celebrate,I'd probably take my friends out to celebrate!,18410,16,8,"('I', ""'d"", 'probably', 'take', 'my', 'friends', 'out', 'to', 'celebrate', '!')"
celebrate,celebrate,Oh well guess we'll just have to wait for the 1000th post to celebrate.,8986,1,14,"('Oh', 'well', 'guess', 'we', ""'ll"", 'just', 'have', 'to', 'wait', 'for', 'the', '1000th', 'post', 'to', 'celebrate', '.')"
celebrate,celebrated,"Jus celebrated xy birthday on wednesday, not bad lol.......we bought her lingerie, my idea, stella chose it lol........",18129,2,1,"('Jus', 'celebrated', 'xy', 'birthday', 'on', 'wednesday', ',', 'not', 'bad', 'lol', '.......', 'we', 'bought', 'her', 'lingerie', ',', 'my', 'idea', ',', 'stella', 'chose', 'it', 'lol', '........')"
celebrate,celebrated,"7 years together, we just celebrated our 3 year break up anniversary.",36755,4,6,"('7', 'years', 'together', ',', 'we', 'just', 'celebrated', 'our', '3', 'year', 'break', 'up', 'anniversary', '.')"
celebrate,celebrate,sometimes we celebrate by having dinner!,12944,1,2,"('sometimes', 'we', 'celebrate', 'by', 'having', 'dinner', '!')"
celebrate,celebrate,"uh.. well,.. we wouldn't celebrate it for nothing.",31472,4,8,"('uh', '..', 'well', ',', '..', 'we', 'would', ""n't"", 'celebrate', 'it', 'for', 'nothing', '.')"
celebrate,celebrate,"It will be sad, but also a time to celebrate what we have learned and how we have grown.",19743,7,10,"('It', 'will', 'be', 'sad', ',', 'but', 'also', 'a', 'time', 'to', 'celebrate', 'what', 'we', 'have', 'learned', 'and', 'how', 'we', 'have', 'grown', '.')"
celebrate,celebrating,The cousin's wedding whom we were celebrating was brought about through similar circumstances.,519,14,7,"('The', 'cousin', ""'s"", 'wedding', 'whom', 'we', 'were', 'celebrating', 'was', 'brought', 'about', 'through', 'similar', 'circumstances', '.')"
celebrate,celebrate,Do you do anything to celebrate or recognize the changing of seasons?,7718,21,5,"('Do', 'you', 'do', 'anything', 'to', 'celebrate', 'or', 'recognize', 'the', 'changing', 'of', 'seasons', '?')"
celebrate,celebrates,"At first he wins a match and he celebrates wildly, freely spending the money and living the high life, but later he loses, and this is where we focus on how he tries to get back, and how he instead falls deeper and deeper...   there would be tension, there would be quarrels..  how he spends his last few hundred dollars betting, how he believes supposed tips given by friends and people, how desperate he is...yet he seems to be in a state of bliss...",35400,64,8,"('At', 'first', 'he', 'wins', 'a', 'match', 'and', 'he', 'celebrates', 'wildly', ',', 'freely', 'spending', 'the', 'money', 'and', 'living', 'the', 'high', 'life', ',', 'but', 'later', 'he', 'loses', ',', 'and', 'this', 'is', 'where', 'we', 'focus', 'on', 'how', 'he', 'tries', 'to', 'get', 'back', ',', 'and', 'how', 'he', 'instead', 'falls', 'deeper', 'and', 'deeper', '...', '  ', 'there', 'would', 'be', 'tension', ',', 'there', 'would', 'be', 'quarrels', '..', ' ', 'how', 'he', 'spends', 'his', 'last', 'few', 'hundred', 'dollars', 'betting', ',', 'how', 'he', 'believes', 'supposed', 'tips', 'given', 'by', 'friends', 'and', 'people', ',', 'how', 'desperate', 'he', 'is', '...', 'yet', 'he', 'seems', 'to', 'be', 'in', 'a', 'state', 'of', 'bliss', '...')"
celebrate,celebrate,"I'm by no means a religious person, but i think that if you build a holiday around the death and subsequent ascension into heaven of the central figure of your religion, and 2000 years later people celebrate it by eating chocolate bunnies and buying lots of green fakey grass - something has gone wrong with your holiday.",15368,8,39,"('I', ""'m"", 'by', 'no', 'means', 'a', 'religious', 'person', ',', 'but', 'i', 'think', 'that', 'if', 'you', 'build', 'a', 'holiday', 'around', 'the', 'death', 'and', 'subsequent', 'ascension', 'into', 'heaven', 'of', 'the', 'central', 'figure', 'of', 'your', 'religion', ',', 'and', '2000', 'years', 'later', 'people', 'celebrate', 'it', 'by', 'eating', 'chocolate', 'bunnies', 'and', 'buying', 'lots', 'of', 'green', 'fakey', 'grass', '-', 'something', 'has', 'gone', 'wrong', 'with', 'your', 'holiday', '.')"
celebrate,celebrate,Can't wait until you have a party there to celebrate it!,7338,4,10,"('Ca', ""n't"", 'wait', 'until', 'you', 'have', 'a', 'party', 'there', 'to', 'celebrate', 'it', '!')"
celebrate,celebrating,"Well, as i had begun celebrating my birthday a week prior with my trip to okinawa, i had to end it with something equally exciting.",22465,1,6,"('Well', ',', 'as', 'i', 'had', 'begun', 'celebrating', 'my', 'birthday', 'a', 'week', 'prior', 'with', 'my', 'trip', 'to', 'okinawa', ',', 'i', 'had', 'to', 'end', 'it', 'with', 'something', 'equally', 'exciting', '.')"
celebrate,celebrating,it'll help you regain any cyncism you may have lost in the process of celebrating summer.,30153,11,15,"('it', ""'ll"", 'help', 'you', 'regain', 'any', 'cyncism', 'you', 'may', 'have', 'lost', 'in', 'the', 'process', 'of', 'celebrating', 'summer', '.')"
celebrate,celebrating,We were celebrating my brother's 15th birthday.,38340,1,2,"('We', 'were', 'celebrating', 'my', 'brother', ""'s"", '15th', 'birthday', '.')"
celebrate,celebrate,"I've never really understood the point of a faith if you don't believe that it's true the way that gravity or math is true (not even the way that history is true!), but maybe there is something to be said for people who will embrace only the parts of a religion that celebrate beauty and goodness and honesty and faithfulness.",34421,31,59,"('I', ""'ve"", 'never', 'really', 'understood', 'the', 'point', 'of', 'a', 'faith', 'if', 'you', 'do', ""n't"", 'believe', 'that', 'it', ""'s"", 'true', 'the', 'way', 'that', 'gravity', 'or', 'math', 'is', 'true', '(', 'not', 'even', 'the', 'way', 'that', 'history', 'is', 'true', '!', ')', ',', 'but', 'maybe', 'there', 'is', 'something', 'to', 'be', 'said', 'for', 'people', 'who', 'will', 'embrace', 'only', 'the', 'parts', 'of', 'a', 'religion', 'that', 'celebrate', 'beauty', 'and', 'goodness', 'and', 'honesty', 'and', 'faithfulness', '.')"
celebrate,celebrate,Friday dinner at my parents' house to semi-celebrate my brother james' 27th birthday.,10517,3,10,"('Friday', 'dinner', 'at', 'my', 'parents', ""'"", 'house', 'to', 'semi', '-', 'celebrate', 'my', 'brother', 'james', ""'"", '27th', 'birthday', '.')"
celebrate,celebrate,No date and lots of alcohol is a good new years to me....and a wonderful new year to you(however you prefer to celebrate)!!!,13528,7,24,"('No', 'date', 'and', 'lots', 'of', 'alcohol', 'is', 'a', 'good', 'new', 'years', 'to', 'me', '....', 'and', 'a', 'wonderful', 'new', 'year', 'to', 'you(however', 'you', 'prefer', 'to', 'celebrate', ')', '!', '!', '!')"
celebrate,celebrated,"Through my teen years i never celebrated it, largely because as a somewhat geeky teen, i never had anyone to send a card to!",15874,8,6,"('Through', 'my', 'teen', 'years', 'i', 'never', 'celebrated', 'it', ',', 'largely', 'because', 'as', 'a', 'somewhat', 'geeky', 'teen', ',', 'i', 'never', 'had', 'anyone', 'to', 'send', 'a', 'card', 'to', '!')"
celebrate,celebrates,White that blankets has turned grey quiet of the evening danger promises slick noise to be hated trudging trudging trudging sludge sludge sludge in an office building i hate with people i pity instead of the white forest quiet reflection nature instead of consumer drive shallow endeavores win over thin ice and frosted trees the spring is coming  the holly king is dead the oak is reborn again  i mourn the holly prince as she celebrates the rebirth both celebrations are lost on those who worship here i pity myself for my presence,10002,0,77,"('White', 'that', 'blankets', 'has', 'turned', 'grey', 'quiet', 'of', 'the', 'evening', 'danger', 'promises', 'slick', 'noise', 'to', 'be', 'hated', 'trudging', 'trudging', 'trudging', 'sludge', 'sludge', 'sludge', 'in', 'an', 'office', 'building', 'i', 'hate', 'with', 'people', 'i', 'pity', 'instead', 'of', 'the', 'white', 'forest', 'quiet', 'reflection', 'nature', 'instead', 'of', 'consumer', 'drive', 'shallow', 'endeavores', 'win', 'over', 'thin', 'ice', 'and', 'frosted', 'trees', 'the', 'spring', 'is', 'coming', ' ', 'the', 'holly', 'king', 'is', 'dead', 'the', 'oak', 'is', 'reborn', 'again', ' ', 'i', 'mourn', 'the', 'holly', 'prince', 'as', 'she', 'celebrates', 'the', 'rebirth', 'both', 'celebrations', 'are', 'lost', 'on', 'those', 'who', 'worship', 'here', 'i', 'pity', 'myself', 'for', 'my', 'presence')"
celebrate,celebrating,"Hiya, all - this post marks one of the first times in the past week or two i've felt good, even healthy, so i'm celebrating with a post.",7689,1,29,"('Hiya', ',', 'all', '-', 'this', 'post', 'marks', 'one', 'of', 'the', 'first', 'times', 'in', 'the', 'past', 'week', 'or', 'two', 'i', ""'ve"", 'felt', 'good', ',', 'even', 'healthy', ',', 'so', 'i', ""'m"", 'celebrating', 'with', 'a', 'post', '.')"
celebrate,celebrate,"i was so happy when i got back, then mum took me out for lunch to celebrate which was so cool, and then while we were in town we bumped into ash (this reeeally cute guy ive known for a while)",35445,15,17,"('i', 'was', 'so', 'happy', 'when', 'i', 'got', 'back', ',', 'then', 'mum', 'took', 'me', 'out', 'for', 'lunch', 'to', 'celebrate', 'which', 'was', 'so', 'cool', ',', 'and', 'then', 'while', 'we', 'were', 'in', 'town', 'we', 'bumped', 'into', 'ash', '(', 'this', 'reeeally', 'cute', 'guy', 'i', 've', 'known', 'for', 'a', 'while', ')')"
celebrate,Celebrate,"Celebrate free speech, everybody!",39719,6,0,"('Celebrate', 'free', 'speech', ',', 'everybody', '!')"
celebrate,celebrate,Do you do anything to celebrate or recognize the changing of seasons?,7721,17,5,"('Do', 'you', 'do', 'anything', 'to', 'celebrate', 'or', 'recognize', 'the', 'changing', 'of', 'seasons', '?')"
celebrate,celebrate,"And to celebrate, i give you...   urllink stars without makeup (clicky)",18689,3,2,"('And', 'to', 'celebrate', ',', 'i', 'give', 'you', '...', '  ', 'urllink', 'stars', 'without', 'makeup', '(', 'clicky', ')')"
celebrate,celebrate,"How, where, with whom would you celebrate to make things perfect?",7602,5,8,"('How', ',', 'where', ',', 'with', 'whom', 'would', 'you', 'celebrate', 'to', 'make', 'things', 'perfect', '?')"
celebrate,celebrate,"Let's celebrate tonight, dinner and a movie on me k?",3981,23,2,"('Let', ""'s"", 'celebrate', 'tonight', ',', 'dinner', 'and', 'a', 'movie', 'on', 'me', 'k', '?')"
celebrate,celebrate,"Things we've done and the way you smile so brightly,     helps me forget my worries,     and celebrate our wonders...",19500,2,21,"('Things', 'we', ""'ve"", 'done', 'and', 'the', 'way', 'you', 'smile', 'so', 'brightly', ',', '    ', 'helps', 'me', 'forget', 'my', 'worries', ',', '    ', 'and', 'celebrate', 'our', 'wonders', '...')"
celebrate,celebrating,"'we go back and try to relish modernism's extremist nose-thumbing at a depersonalizing modernity,' siegel writes, 'and soon we feel as though we were celebrating the most disturbing qualities of contemporary life.'",10080,18,32,"(""'"", 'we', 'go', 'back', 'and', 'try', 'to', 'relish', 'modernism', ""'s"", 'extremist', 'nose', '-', 'thumbing', 'at', 'a', 'depersonalizing', 'modernity', ',', ""'"", 'siegel', 'writes', ',', ""'"", 'and', 'soon', 'we', 'feel', 'as', 'though', 'we', 'were', 'celebrating', 'the', 'most', 'disturbing', 'qualities', 'of', 'contemporary', 'life', '.', ""'"")"
celebrate,celebrate,"'i'm not here to celebrate, like you, the birth of christ, but to ask you why you are not in mourning for his death in this place,' hill said.",33113,10,6,"(""'"", 'i', ""'m"", 'not', 'here', 'to', 'celebrate', ',', 'like', 'you', ',', 'the', 'birth', 'of', 'christ', ',', 'but', 'to', 'ask', 'you', 'why', 'you', 'are', 'not', 'in', 'mourning', 'for', 'his', 'death', 'in', 'this', 'place', ',', ""'"", 'hill', 'said', '.')"
celebrate,celebrating,I suppose it was my way of celebrating mardi gras since i'm not in new orleans or galveston or anywhere like that.,19413,6,7,"('I', 'suppose', 'it', 'was', 'my', 'way', 'of', 'celebrating', 'mardi', 'gras', 'since', 'i', ""'m"", 'not', 'in', 'new', 'orleans', 'or', 'galveston', 'or', 'anywhere', 'like', 'that', '.')"
celebrate,celebrate,"We celebrate two full moons this july, and when that happens in any calendar month — which is pretty rare — the second one is called the 'blue moon.'",11510,1,1,"('We', 'celebrate', 'two', 'full', 'moons', 'this', 'july', ',', 'and', 'when', 'that', 'happens', 'in', 'any', 'calendar', 'month', '—', 'which', 'is', 'pretty', 'rare', '—', 'the', 'second', 'one', 'is', 'called', 'the', ""'"", 'blue', 'moon', '.', ""'"")"
celebrate,celebrated,We celebrated his b-day at saltgrass and i had the yummiest cheesecake from there.,22146,33,1,"('We', 'celebrated', 'his', 'b', '-', 'day', 'at', 'saltgrass', 'and', 'i', 'had', 'the', 'yummiest', 'cheesecake', 'from', 'there', '.')"
celebrate,celebrating,"planned to go to kl on the 20th march,....erm,..sedih,..thought of celebrating my b'dae oversees,..tak jadi lagi,..takpe,.. well,..dun worry,..wun make u my tour guide,..of coz,....but will surely ask u out,.. erm,..lama tak gi dating,..then again,..tak pernah gi dating,..hahaa even wif my ex,..never really go out",13834,0,16,"('planned', 'to', 'go', 'to', 'kl', 'on', 'the', '20th', 'march,', '....', 'erm,', '..', 'sedih,', '..', 'thought', 'of', 'celebrating', 'my', ""b'dae"", 'oversees,', '..', 'tak', 'jadi', 'lagi,', '..', 'takpe', ',', '..', 'well,', '..', 'dun', 'worry,', '..', 'wun', 'make', 'u', 'my', 'tour', 'guide,', '..', 'of', 'coz,', '....', 'but', 'will', 'surely', 'ask', 'u', 'out', ',', '..', 'erm,', '..', 'lama', 'tak', 'gi', 'dating,', '..', 'then', 'again,', '..', 'tak', 'pernah', 'gi', 'dating,', '..', 'hahaa', 'even', 'wif', 'my', 'ex,', '..', 'never', 'really', 'go', 'out')"
celebrate,celebrate,And i don't need anybody else to point out to me when i should celebrate father's day.,33811,18,15,"('And', 'i', 'do', ""n't"", 'need', 'anybody', 'else', 'to', 'point', 'out', 'to', 'me', 'when', 'i', 'should', 'celebrate', 'father', ""'s"", 'day', '.')"
celebrate,celebrate,"And sunday's gonna be a potluck dinner with lotsa friends, sorta celebrate the end of the term and the beginning of the 2-week break.",333,6,14,"('And', 'sunday', ""'s"", 'gon', 'na', 'be', 'a', 'potluck', 'dinner', 'with', 'lotsa', 'friends', ',', 'sorta', 'celebrate', 'the', 'end', 'of', 'the', 'term', 'and', 'the', 'beginning', 'of', 'the', '2', '-', 'week', 'break', '.')"
celebrate,celebrate,What exactly does halloween celebrate?,31464,1,4,"('What', 'exactly', 'does', 'halloween', 'celebrate', '?')"
celebrate,celebrate,"No, they're going to play 'celebrate good times' over and over again until we just can't stop celebrating such good times, c'mon.",34553,32,8,"('No', ',', 'they', ""'re"", 'going', 'to', 'play', ""'"", 'celebrate', 'good', 'times', ""'"", 'over', 'and', 'over', 'again', 'until', 'we', 'just', 'ca', ""n't"", 'stop', 'celebrating', 'such', 'good', 'times', ',', ""c'm"", 'on', '.')"
celebrate,celebrated,"But, i felt better, and i got over my issues ok.  2) celebrated  urllink",24969,2,17,"('But', ',', 'i', 'felt', 'better', ',', 'and', 'i', 'got', 'over', 'my', 'issues', 'ok', '.', ' ', '2', ')', 'celebrated', ' ', 'urllink')"
celebrate,celebrate,Do you do anything to celebrate or recognize the changing of seasons?,7715,24,5,"('Do', 'you', 'do', 'anything', 'to', 'celebrate', 'or', 'recognize', 'the', 'changing', 'of', 'seasons', '?')"
celebrate,celebrate,Even if those crazy americans don't understand that you have to celebrate christmas in the evening because in the morning all the good chrismas-mood is gone and stuff...,23362,1,12,"('Even', 'if', 'those', 'crazy', 'americans', 'do', ""n't"", 'understand', 'that', 'you', 'have', 'to', 'celebrate', 'christmas', 'in', 'the', 'evening', 'because', 'in', 'the', 'morning', 'all', 'the', 'good', 'chrismas', '-', 'mood', 'is', 'gone', 'and', 'stuff', '...')"
celebrate,celebrate,"nt tt much like last time cos after this finishes, i m goin 2 anyhow throw me temper n most of them will go away cos i look realli scary when i am angry so left wif few frenz loh...hope those who left r those who realli need 2 leave me nt those who i still need them...  even though its about time 2 celebrate, i will still bear it in mind e lesson i had learnt 4 being e gd man...  still hope they will give me n susu a break...so when r u guys giving us a break...we realli need it alot...if nt i donnoe wat will happen 2 e both of us...perhaps u will lose us as a frenz or perhaps we will transfer loh...tt all depends on us n u...",30652,3,69,"('nt', 'tt', 'much', 'like', 'last', 'time', 'cos', 'after', 'this', 'finishes', ',', 'i', 'm', 'goin', '2', 'anyhow', 'throw', 'me', 'temper', 'n', 'most', 'of', 'them', 'will', 'go', 'away', 'cos', 'i', 'look', 'realli', 'scary', 'when', 'i', 'am', 'angry', 'so', 'left', 'wif', 'few', 'frenz', 'loh', '...', 'hope', 'those', 'who', 'left', 'r', 'those', 'who', 'realli', 'need', '2', 'leave', 'me', 'nt', 'those', 'who', 'i', 'still', 'need', 'them', '...', ' ', 'even', 'though', 'its', 'about', 'time', '2', 'celebrate', ',', 'i', 'will', 'still', 'bear', 'it', 'in', 'mind', 'e', 'lesson', 'i', 'had', 'learnt', '4', 'being', 'e', 'gd', 'man', '...', ' ', 'still', 'hope', 'they', 'will', 'give', 'me', 'n', 'susu', 'a', 'break', '...', 'so', 'when', 'r', 'u', 'guys', 'giving', 'us', 'a', 'break', '...', 'we', 'realli', 'need', 'it', 'alot', '...', 'if', 'nt', 'i', 'donnoe', 'wat', 'will', 'happen', '2', 'e', 'both', 'of', 'us', '...', 'perhaps', 'u', 'will', 'lose', 'us', 'as', 'a', 'frenz', 'or', 'perhaps', 'we', 'will', 'transfer', 'loh', '...', 'tt', 'all', 'depends', 'on', 'us', 'n', 'u', '...')"
celebrate,celebrating,"though most birthday celebrations will be postponed til next week (because of jaelyn's severe strep -- and probable infectiousness of all of us), we're still celebrating add's entry into our world!",12552,11,30,"('though', 'most', 'birthday', 'celebrations', 'will', 'be', 'postponed', 'til', 'next', 'week', '(', 'because', 'of', 'jaelyn', ""'s"", 'severe', 'strep', '--', 'and', 'probable', 'infectiousness', 'of', 'all', 'of', 'us', ')', ',', 'we', ""'re"", 'still', 'celebrating', 'add', ""'s"", 'entry', 'into', 'our', 'world', '!')"
celebrate,celebrate,"So to celebrate election year, i'm having our vary own compendium of stupidity election simulator.",28114,5,2,"('So', 'to', 'celebrate', 'election', 'year', ',', 'i', ""'m"", 'having', 'our', 'vary', 'own', 'compendium', 'of', 'stupidity', 'election', 'simulator', '.')"
celebrate,celebrating,The family was gathered around the table along with a few guests and they were celebrating the passover.,9602,6,15,"('The', 'family', 'was', 'gathered', 'around', 'the', 'table', 'along', 'with', 'a', 'few', 'guests', 'and', 'they', 'were', 'celebrating', 'the', 'passover', '.')"
celebrate,celebrated,Today new zealand celebrated 150 years of our own parliament.,15895,0,3,"('Today', 'new', 'zealand', 'celebrated', '150', 'years', 'of', 'our', 'own', 'parliament', '.')"
celebrate,celebrate,I am off tomorrow for the weekend to sort of - celebrate and be totally irresponsible if i can.,22301,18,11,"('I', 'am', 'off', 'tomorrow', 'for', 'the', 'weekend', 'to', 'sort', 'of', '-', 'celebrate', 'and', 'be', 'totally', 'irresponsible', 'if', 'i', 'can', '.')"
celebrate,celebrate,"I know, i'm asking for it, because out of no where they're sure to play 'celebrate good times' sooner or later.",34553,45,20,"('I', 'know', ',', 'i', ""'m"", 'asking', 'for', 'it', ',', 'because', 'out', 'of', 'no', 'where', 'they', ""'re"", 'sure', 'to', 'play', ""'"", 'celebrate', 'good', 'times', ""'"", 'sooner', 'or', 'later', '.')"
celebrate,celebrate,We flirted with the idea of waiting a few hours for the chance to scream at nick and his party people as they arrived to celebrate his fantastic new release.,6441,5,25,"('We', 'flirted', 'with', 'the', 'idea', 'of', 'waiting', 'a', 'few', 'hours', 'for', 'the', 'chance', 'to', 'scream', 'at', 'nick', 'and', 'his', 'party', 'people', 'as', 'they', 'arrived', 'to', 'celebrate', 'his', 'fantastic', 'new', 'release', '.')"
celebrate,celebrating,"We are celebrating a holy day of christmas, are we not?",33043,17,2,"('We', 'are', 'celebrating', 'a', 'holy', 'day', 'of', 'christmas', ',', 'are', 'we', 'not', '?')"
celebrate,celebrate,"I was in the shower today listening to my shower radio, as i always do when i shower, and 'celebrate good times' came on.",34553,5,22,"('I', 'was', 'in', 'the', 'shower', 'today', 'listening', 'to', 'my', 'shower', 'radio', ',', 'as', 'i', 'always', 'do', 'when', 'i', 'shower', ',', 'and', ""'"", 'celebrate', 'good', 'times', ""'"", 'came', 'on', '.')"
celebrate,celebrate,"Managed to survive however and had a nice family din dins on the last night to celebrate various bdays (ma and pa have theirs on the same day which makes for an expensive time of things, just found out i have an exam on the very day :o( )  i did manage to get a new charger for my camera which was what was wrong, i think edgar tried to eat my old one so it is now back in action.",10691,11,16,"('Managed', 'to', 'survive', 'however', 'and', 'had', 'a', 'nice', 'family', 'din', 'dins', 'on', 'the', 'last', 'night', 'to', 'celebrate', 'various', 'bdays', '(', 'ma', 'and', 'pa', 'have', 'theirs', 'on', 'the', 'same', 'day', 'which', 'makes', 'for', 'an', 'expensive', 'time', 'of', 'things', ',', 'just', 'found', 'out', 'i', 'have', 'an', 'exam', 'on', 'the', 'very', 'day', ':o', '(', ')', ' ', 'i', 'did', 'manage', 'to', 'get', 'a', 'new', 'charger', 'for', 'my', 'camera', 'which', 'was', 'what', 'was', 'wrong', ',', 'i', 'think', 'edgar', 'tried', 'to', 'eat', 'my', 'old', 'one', 'so', 'it', 'is', 'now', 'back', 'in', 'action', '.')"
celebrate,celebrate,"haa,..aisah aisah,..... erm,..seems that there's no reason to celebrate b'daes...wonder when was the last time i have a party or something like it,..hahaa thanks aniwae,..ha,..seems that sleeping will be a great present for me,...night night,..=p",14098,0,15,"('haa,', '..', 'aisah', 'aisah', ',', '.....', 'erm,', '..', 'seems', 'that', 'there', ""'s"", 'no', 'reason', 'to', 'celebrate', ""b'daes"", '...', 'wonder', 'when', 'was', 'the', 'last', 'time', 'i', 'have', 'a', 'party', 'or', 'something', 'like', 'it,', '..', 'hahaa', 'thanks', 'aniwae,', '..', 'ha,', '..', 'seems', 'that', 'sleeping', 'will', 'be', 'a', 'great', 'present', 'for', 'me,', '...', 'night', 'night,', '..', '=p')"
celebrate,celebrate,It's not a good way to celebrate the weekend.,10334,30,7,"('It', ""'s"", 'not', 'a', 'good', 'way', 'to', 'celebrate', 'the', 'weekend', '.')"
celebrate,celebrate,This comes with great timing as i'm leaving for a bachelor party in chicago to celebrate my good buddy dave's (the creator of the pants naming convention) slow but sure walk towards the plank that is his wedding.,10889,2,16,"('This', 'comes', 'with', 'great', 'timing', 'as', 'i', ""'m"", 'leaving', 'for', 'a', 'bachelor', 'party', 'in', 'chicago', 'to', 'celebrate', 'my', 'good', 'buddy', 'dave', ""'s"", '(', 'the', 'creator', 'of', 'the', 'pants', 'naming', 'convention', ')', 'slow', 'but', 'sure', 'walk', 'towards', 'the', 'plank', 'that', 'is', 'his', 'wedding', '.')"
celebrate,celebrate,Tomorrow night i'm going ten pin bowling with a group of friends to celebrate my flatmate mike's birthday.,15882,4,14,"('Tomorrow', 'night', 'i', ""'m"", 'going', 'ten', 'pin', 'bowling', 'with', 'a', 'group', 'of', 'friends', 'to', 'celebrate', 'my', 'flatmate', 'mike', ""'s"", 'birthday', '.')"
celebrate,celebrated,"well, it seems to have celebrated the beginning of july by getting really hot.",30157,1,6,"('well', ',', 'it', 'seems', 'to', 'have', 'celebrated', 'the', 'beginning', 'of', 'july', 'by', 'getting', 'really', 'hot', '.')"
celebrate,celebrate,"erm,.wonder how ya gonna celebrate ya birthday on a fasting month...",14066,1,5,"('erm,.wonder', 'how', 'ya', 'gon', 'na', 'celebrate', 'ya', 'birthday', 'on', 'a', 'fasting', 'month', '...')"
celebrate,Celebrating,Celebrating 10 posts of jonah!,27846,0,0,"('Celebrating', '10', 'posts', 'of', 'jonah', '!')"
celebrate,celebrated,"Sad as everyone was for her passing, it was also a day that celebrated her life.",15594,26,14,"('Sad', 'as', 'everyone', 'was', 'for', 'her', 'passing', ',', 'it', 'was', 'also', 'a', 'day', 'that', 'celebrated', 'her', 'life', '.')"
celebrate,celebrate,Do you do anything to celebrate or recognize the changing of seasons?,7722,15,5,"('Do', 'you', 'do', 'anything', 'to', 'celebrate', 'or', 'recognize', 'the', 'changing', 'of', 'seasons', '?')"
celebrate,celebrate,"April took that glow stick in her mouth and nibbled right through the plastic to the radioactive core, and to celebrate such an accomplishment she twirled the thing wildly, spraying the insides in every direction.",39654,14,21,"('April', 'took', 'that', 'glow', 'stick', 'in', 'her', 'mouth', 'and', 'nibbled', 'right', 'through', 'the', 'plastic', 'to', 'the', 'radioactive', 'core', ',', 'and', 'to', 'celebrate', 'such', 'an', 'accomplishment', 'she', 'twirled', 'the', 'thing', 'wildly', ',', 'spraying', 'the', 'insides', 'in', 'every', 'direction', '.')"
celebrate,celebrate,One of our cast members quit the day after we gave her two days off to celebrate your engagement.,29752,2,16,"('One', 'of', 'our', 'cast', 'members', 'quit', 'the', 'day', 'after', 'we', 'gave', 'her', 'two', 'days', 'off', 'to', 'celebrate', 'your', 'engagement', '.')"
celebrate,celebrating,yo..do tat again nxt friday la..nxt friday we will be celebrating national day..i really really hope tat i dun need to wear outdoor clothes to school on this particular day..cuz im not really keen on wearing skirts bside the school skirt..,38230,9,14,"('yo', '..', 'do', 'tat', 'again', 'nxt', 'friday', 'la', '..', 'nxt', 'friday', 'we', 'will', 'be', 'celebrating', 'national', 'day', '..', 'i', 'really', 'really', 'hope', 'tat', 'i', 'dun', 'need', 'to', 'wear', 'outdoor', 'clothes', 'to', 'school', 'on', 'this', 'particular', 'day', '..', 'cuz', 'i', 'm', 'not', 'really', 'keen', 'on', 'wearing', 'skirts', 'bside', 'the', 'school', 'skirt', '..')"
